"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3841","568",
"1400000US13031110405","Census Tract 1104.05, Bulloch County, Georgia","5594","1017",
"1400000US13031110406","Census Tract 1104.06, Bulloch County, Georgia","1617","441",
"1400000US13031110407","Census Tract 1104.07, Bulloch County, Georgia","5761","860",
"1400000US13031110408","Census Tract 1104.08, Bulloch County, Georgia","3345","403",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4109","631",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","4268","708",
"1400000US13031110603","Census Tract 1106.03, Bulloch County, Georgia","3981","778",
"1400000US13031110604","Census Tract 1106.04, Bulloch County, Georgia","2909","428",
"1400000US13031110701","Census Tract 1107.01, Bulloch County, Georgia","4943","785",
"1400000US13031110702","Census Tract 1107.02, Bulloch County, Georgia","3759","721",
"1400000US13031110703","Census Tract 1107.03, Bulloch County, Georgia","2405","358",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","2921","663",
"1400000US13031110901","Census Tract 1109.01, Bulloch County, Georgia","4371","829",
"1400000US13031110902","Census Tract 1109.02, Bulloch County, Georgia","3061","477",
"1400000US13033950101","Census Tract 9501.01, Burke County, Georgia","2418","430",
"1400000US13033950102","Census Tract 9501.02, Burke County, Georgia","3113","786",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","2964","476",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","4477","443",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","5126","749",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2923","481",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1546","298",
"1400000US13035150101","Census Tract 1501.01, Butts County, Georgia","4154","681",
"1400000US13035150102","Census Tract 1501.02, Butts County, Georgia","4384","461",
"1400000US13035150201","Census Tract 1502.01, Butts County, Georgia","5161","438",
"1400000US13035150202","Census Tract 1502.02, Butts County, Georgia","2440","388",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","8324","544",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3220","254",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","3081","254",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2765","439",
"1400000US13039010201","Census Tract 102.01, Camden County, Georgia","2560","409",
"1400000US13039010202","Census Tract 102.02, Camden County, Georgia","2650","345",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","5120","547",
"1400000US13039010303","Census Tract 103.03, Camden County, Georgia","3524","430",
"1400000US13039010304","Census Tract 103.04, Camden County, Georgia","2860","510",
"1400000US13039010305","Census Tract 103.05, Camden County, Georgia","2132","425",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","3825","533",
"1400000US13039010404","Census Tract 104.04, Camden County, Georgia","4606","501",
"1400000US13039010405","Census Tract 104.05, Camden County, Georgia","7540","1037",
"1400000US13039010406","Census Tract 104.06, Camden County, Georgia","2150","621",
"1400000US13039010407","Census Tract 104.07, Camden County, Georgia","3656","542",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","3115","372",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","1539","497",
"1400000US13039010603","Census Tract 106.03, Camden County, Georgia","2484","313",
