"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US13","Georgia","10722325","*****",
"1400000US13015960901","Census Tract 9609.01; Bartow County; Georgia","2744","495",
"1400000US13015960902","Census Tract 9609.02; Bartow County; Georgia","7677","1147",
"1400000US13015961001","Census Tract 9610.01; Bartow County; Georgia","5426","631",
"1400000US13015961002","Census Tract 9610.02; Bartow County; Georgia","3279","549",
"1400000US13017960100","Census Tract 9601; Ben Hill County; Georgia","2597","448",
"1400000US13017960200","Census Tract 9602; Ben Hill County; Georgia","1950","329",
"1400000US13017960300","Census Tract 9603; Ben Hill County; Georgia","3411","503",
"1400000US13017960400","Census Tract 9604; Ben Hill County; Georgia","4050","527",
"1400000US13017960501","Census Tract 9605.01; Ben Hill County; Georgia","933","246",
"1400000US13017960502","Census Tract 9605.02; Ben Hill County; Georgia","4228","534",
"1400000US13019970100","Census Tract 9701; Berrien County; Georgia","1361","215",
"1400000US13019970200","Census Tract 9702; Berrien County; Georgia","3737","446",
"1400000US13019970300","Census Tract 9703; Berrien County; Georgia","2675","413",
"1400000US13019970400","Census Tract 9704; Berrien County; Georgia","3520","485",
"1400000US13019970500","Census Tract 9705; Berrien County; Georgia","3566","432",
"1400000US13019970600","Census Tract 9706; Berrien County; Georgia","3328","417",
"1400000US13021010100","Census Tract 101; Bibb County; Georgia","1793","377",
"1400000US13021010200","Census Tract 102; Bibb County; Georgia","1939","381",
"1400000US13021010400","Census Tract 104; Bibb County; Georgia","2056","441",
"1400000US13021010500","Census Tract 105; Bibb County; Georgia","2821","212",
"1400000US13021010800","Census Tract 108; Bibb County; Georgia","1789","289",
"1400000US13021011001","Census Tract 110.01; Bibb County; Georgia","3230","676",
"1400000US13021011002","Census Tract 110.02; Bibb County; Georgia","893","324",
"1400000US13021011100","Census Tract 111; Bibb County; Georgia","1650","360",
"1400000US13021011500","Census Tract 115; Bibb County; Georgia","1297","293",
"1400000US13021011701","Census Tract 117.01; Bibb County; Georgia","2948","602",
"1400000US13021011702","Census Tract 117.02; Bibb County; Georgia","4030","575",
"1400000US13021011800","Census Tract 118; Bibb County; Georgia","3968","735",
"1400000US13021011900","Census Tract 119; Bibb County; Georgia","2245","460",
"1400000US13021012000","Census Tract 120; Bibb County; Georgia","4697","638",
"1400000US13021012101","Census Tract 121.01; Bibb County; Georgia","2916","443",
"1400000US13021012102","Census Tract 121.02; Bibb County; Georgia","4880","960",
"1400000US13021012200","Census Tract 122; Bibb County; Georgia","2360","451",
"1400000US13021012400","Census Tract 124; Bibb County; Georgia","4688","888",
"1400000US13021012500","Census Tract 125; Bibb County; Georgia","2930","508",
"1400000US13021012600","Census Tract 126; Bibb County; Georgia","3867","919",
"1400000US13021012700","Census Tract 127; Bibb County; Georgia","1772","375",
"1400000US13021012800","Census Tract 128; Bibb County; Georgia","2625","778",
"1400000US13021012900","Census Tract 129; Bibb County; Georgia","1452","422",
"1400000US13021013101","Census Tract 131.01; Bibb County; Georgia","5687","1303",
"1400000US13021013102","Census Tract 131.02; Bibb County; Georgia","4142","522",
"1400000US13021013201","Census Tract 132.01; Bibb County; Georgia","6173","1338",
"1400000US13021013202","Census Tract 132.02; Bibb County; Georgia","2994","870",
"1400000US13021013302","Census Tract 133.02; Bibb County; Georgia","3705","644",
"1400000US13021013407","Census Tract 134.07; Bibb County; Georgia","4420","942",
"1400000US13021013408","Census Tract 134.08; Bibb County; Georgia","4530","511",
"1400000US13021013409","Census Tract 134.09; Bibb County; Georgia","4684","740",
"1400000US13021013411","Census Tract 134.11; Bibb County; Georgia","4923","701",
"1400000US13021013412","Census Tract 134.12; Bibb County; Georgia","3946","332",
"1400000US13021013413","Census Tract 134.13; Bibb County; Georgia","1962","333",
"1400000US13021013502","Census Tract 135.02; Bibb County; Georgia","1613","420",
"1400000US13021013503","Census Tract 135.03; Bibb County; Georgia","2239","421",
"1400000US13021013505","Census Tract 135.05; Bibb County; Georgia","4848","585",
"1400000US13021013506","Census Tract 135.06; Bibb County; Georgia","4564","664",
"1400000US13021013603","Census Tract 136.03; Bibb County; Georgia","4839","596",
"1400000US13021013604","Census Tract 136.04; Bibb County; Georgia","4680","434",
"1400000US13021013605","Census Tract 136.05; Bibb County; Georgia","6616","934",
"1400000US13021013607","Census Tract 136.07; Bibb County; Georgia","2995","568",
"1400000US13021013608","Census Tract 136.08; Bibb County; Georgia","4171","703",
"1400000US13021013701","Census Tract 137.01; Bibb County; Georgia","1789","294",
"1400000US13021013702","Census Tract 137.02; Bibb County; Georgia","1162","267",
"1400000US13021013800","Census Tract 138; Bibb County; Georgia","1518","408",
"1400000US13021013900","Census Tract 139; Bibb County; Georgia","1844","487",
"1400000US13021014000","Census Tract 140; Bibb County; Georgia","3664","656",
"1400000US13023790100","Census Tract 7901; Bleckley County; Georgia","4365","395",
"1400000US13023790200","Census Tract 7902; Bleckley County; Georgia","2780","426",
"1400000US13023790301","Census Tract 7903.01; Bleckley County; Georgia","3072","343",
"1400000US13023790302","Census Tract 7903.02; Bleckley County; Georgia","2196","348",
"1400000US13025960101","Census Tract 9601.01; Brantley County; Georgia","3689","977",
"1400000US13025960102","Census Tract 9601.02; Brantley County; Georgia","3189","645",
"1400000US13025960201","Census Tract 9602.01; Brantley County; Georgia","1695","499",
"1400000US13025960202","Census Tract 9602.02; Brantley County; Georgia","4084","655",
"1400000US13025960300","Census Tract 9603; Brantley County; Georgia","5448","776",
"1400000US13027960200","Census Tract 9602; Brooks County; Georgia","1341","315",
"1400000US13027960301","Census Tract 9603.01; Brooks County; Georgia","3426","512",
"1400000US13027960302","Census Tract 9603.02; Brooks County; Georgia","1755","342",
"1400000US13027960400","Census Tract 9604; Brooks County; Georgia","3908","559",
"1400000US13027960500","Census Tract 9605; Brooks County; Georgia","3326","439",
"1400000US13027960600","Census Tract 9606; Brooks County; Georgia","2519","454",
"1400000US13029920101","Census Tract 9201.01; Bryan County; Georgia","5033","700",
"1400000US13029920103","Census Tract 9201.03; Bryan County; Georgia","4315","370",
"1400000US13029920104","Census Tract 9201.04; Bryan County; Georgia","1643","873",
"1400000US13029920301","Census Tract 9203.01; Bryan County; Georgia","1977","373",
"1400000US13029920303","Census Tract 9203.03; Bryan County; Georgia","6922","842",
"1400000US13029920305","Census Tract 9203.05; Bryan County; Georgia","5196","831",
"1400000US13029920307","Census Tract 9203.07; Bryan County; Georgia","9315","1011",
"1400000US13029920308","Census Tract 9203.08; Bryan County; Georgia","10594","877",
"1400000US13029980000","Census Tract 9800; Bryan County; Georgia","0","14",
"1400000US13031110100","Census Tract 1101; Bulloch County; Georgia","3675","576",
"1400000US13031110201","Census Tract 1102.01; Bulloch County; Georgia","3721","651",
"1400000US13031110202","Census Tract 1102.02; Bulloch County; Georgia","4380","733",
"1400000US13031110301","Census Tract 1103.01; Bulloch County; Georgia","3863","574",
"1400000US13031110302","Census Tract 1103.02; Bulloch County; Georgia","4715","806",
"1400000US13031110401","Census Tract 1104.01; Bulloch County; Georgia","4803","772",
"1400000US13031110405","Census Tract 1104.05; Bulloch County; Georgia","5861","698",
"1400000US13031110406","Census Tract 1104.06; Bulloch County; Georgia","1762","483",
"1400000US13031110407","Census Tract 1104.07; Bulloch County; Georgia","4501","210",
"1400000US13031110408","Census Tract 1104.08; Bulloch County; Georgia","3433","268",
"1400000US13031110500","Census Tract 1105; Bulloch County; Georgia","4536","779",
"1400000US13031110602","Census Tract 1106.02; Bulloch County; Georgia","4825","678",
"1400000US13031110603","Census Tract 1106.03; Bulloch County; Georgia","4186","905",
"1400000US13031110604","Census Tract 1106.04; Bulloch County; Georgia","3323","449",
"1400000US13031110701","Census Tract 1107.01; Bulloch County; Georgia","5558","840",
"1400000US13031110702","Census Tract 1107.02; Bulloch County; Georgia","3656","876",
"1400000US13031110703","Census Tract 1107.03; Bulloch County; Georgia","2348","443",
"1400000US13031110800","Census Tract 1108; Bulloch County; Georgia","3044","517",
"1400000US13031110901","Census Tract 1109.01; Bulloch County; Georgia","4474","782",
"1400000US13031110902","Census Tract 1109.02; Bulloch County; Georgia","3165","684",
"1400000US13033950101","Census Tract 9501.01; Burke County; Georgia","2560","719",
"1400000US13033950102","Census Tract 9501.02; Burke County; Georgia","3114","692",
"1400000US13033950200","Census Tract 9502; Burke County; Georgia","3317","623",
"1400000US13033950400","Census Tract 9504; Burke County; Georgia","4627","643",
"1400000US13033950500","Census Tract 9505; Burke County; Georgia","5950","812",
"1400000US13033950700","Census Tract 9507; Burke County; Georgia","2943","509",
"1400000US13033950900","Census Tract 9509; Burke County; Georgia","1826","315",
"1400000US13035150101","Census Tract 1501.01; Butts County; Georgia","4217","553",
"1400000US13035150102","Census Tract 1501.02; Butts County; Georgia","5080","580",
"1400000US13035150201","Census Tract 1502.01; Butts County; Georgia","4987","433",
"1400000US13035150202","Census Tract 1502.02; Butts County; Georgia","2624","407",
"1400000US13035150300","Census Tract 1503; Butts County; Georgia","8614","615",
"1400000US13037950100","Census Tract 9501; Calhoun County; Georgia","2778","155",
"1400000US13037950200","Census Tract 9502; Calhoun County; Georgia","2816","155",
"1400000US13039010100","Census Tract 101; Camden County; Georgia","2662","488",
"1400000US13039010201","Census Tract 102.01; Camden County; Georgia","1926","390",
"1400000US13039010202","Census Tract 102.02; Camden County; Georgia","2552","268",
"1400000US13039010302","Census Tract 103.02; Camden County; Georgia","4941","565",
"1400000US13039010303","Census Tract 103.03; Camden County; Georgia","3588","500",
"1400000US13039010304","Census Tract 103.04; Camden County; Georgia","3136","489",
"1400000US13039010305","Census Tract 103.05; Camden County; Georgia","2225","420",
"1400000US13039010403","Census Tract 104.03; Camden County; Georgia","4505","518",
"1400000US13039010404","Census Tract 104.04; Camden County; Georgia","5253","631",
"1400000US13039010405","Census Tract 104.05; Camden County; Georgia","7024","996",
"1400000US13039010406","Census Tract 104.06; Camden County; Georgia","2322","400",
"1400000US13039010407","Census Tract 104.07; Camden County; Georgia","3795","520",
"1400000US13039010500","Census Tract 105; Camden County; Georgia","3264","338",
"1400000US13039010602","Census Tract 106.02; Camden County; Georgia","1451","413",
"1400000US13039010603","Census Tract 106.03; Camden County; Georgia","2500","315",
"1400000US13039010604","Census Tract 106.04; Camden County; Georgia","3961","597",
"1400000US13039990000","Census Tract 9900; Camden County; Georgia","0","14",
"1400000US13043950100","Census Tract 9501; Candler County; Georgia","5178","488",
"1400000US13043950200","Census Tract 9502; Candler County; Georgia","3312","503",
"1400000US13043950300","Census Tract 9503; Candler County; Georgia","2456","440",
"1400000US13045910101","Census Tract 9101.01; Carroll County; Georgia","6452","630",
"1400000US13045910103","Census Tract 9101.03; Carroll County; Georgia","5442","622",
"1400000US13045910105","Census Tract 9101.05; Carroll County; Georgia","4561","750",
"1400000US13045910106","Census Tract 9101.06; Carroll County; Georgia","6006","892",
"1400000US13045910201","Census Tract 9102.01; Carroll County; Georgia","3645","514",
"1400000US13045910202","Census Tract 9102.02; Carroll County; Georgia","5832","1030",
"1400000US13045910203","Census Tract 9102.03; Carroll County; Georgia","4434","837",
"1400000US13045910301","Census Tract 9103.01; Carroll County; Georgia","3339","452",
"1400000US13045910302","Census Tract 9103.02; Carroll County; Georgia","3977","663",
"1400000US13045910400","Census Tract 9104; Carroll County; Georgia","3724","636",
"1400000US13045910502","Census Tract 9105.02; Carroll County; Georgia","3226","718",
"1400000US13045910503","Census Tract 9105.03; Carroll County; Georgia","3952","695",
"1400000US13045910504","Census Tract 9105.04; Carroll County; Georgia","3971","612",
"1400000US13045910600","Census Tract 9106; Carroll County; Georgia","6113","919",
"1400000US13045910704","Census Tract 9107.04; Carroll County; Georgia","3812","388",
"1400000US13045910705","Census Tract 9107.05; Carroll County; Georgia","5149","837",
"1400000US13045910706","Census Tract 9107.06; Carroll County; Georgia","5851","909",
"1400000US13045910707","Census Tract 9107.07; Carroll County; Georgia","4748","834",
"1400000US13045910708","Census Tract 9107.08; Carroll County; Georgia","4008","631",
"1400000US13045910709","Census Tract 9107.09; Carroll County; Georgia","4022","683",
"1400000US13045910800","Census Tract 9108; Carroll County; Georgia","3970","767",
"1400000US13045910900","Census Tract 9109; Carroll County; Georgia","4126","608",
"1400000US13045911001","Census Tract 9110.01; Carroll County; Georgia","3521","668",
"1400000US13045911002","Census Tract 9110.02; Carroll County; Georgia","3278","792",
"1400000US13045911101","Census Tract 9111.01; Carroll County; Georgia","5148","875",
"1400000US13045911102","Census Tract 9111.02; Carroll County; Georgia","2817","434",
"1400000US13045911201","Census Tract 9112.01; Carroll County; Georgia","2062","831",
"1400000US13045911202","Census Tract 9112.02; Carroll County; Georgia","2874","934",
"1400000US13047030100","Census Tract 301; Catoosa County; Georgia","7298","685",
"1400000US13047030201","Census Tract 302.01; Catoosa County; Georgia","5576","590",
"1400000US13047030202","Census Tract 302.02; Catoosa County; Georgia","6252","789",
"1400000US13047030303","Census Tract 303.03; Catoosa County; Georgia","3691","797",
"1400000US13047030304","Census Tract 303.04; Catoosa County; Georgia","4236","599",
"1400000US13047030305","Census Tract 303.05; Catoosa County; Georgia","1950","188",
"1400000US13047030306","Census Tract 303.06; Catoosa County; Georgia","5742","743",
"1400000US13047030402","Census Tract 304.02; Catoosa County; Georgia","5886","764",
"1400000US13047030403","Census Tract 304.03; Catoosa County; Georgia","5222","841",
"1400000US13047030404","Census Tract 304.04; Catoosa County; Georgia","2366","519",
"1400000US13047030501","Census Tract 305.01; Catoosa County; Georgia","2757","402",
"1400000US13047030502","Census Tract 305.02; Catoosa County; Georgia","3911","765",
"1400000US13047030600","Census Tract 306; Catoosa County; Georgia","5482","993",
"1400000US13047030701","Census Tract 307.01; Catoosa County; Georgia","3232","477",
"1400000US13047030702","Census Tract 307.02; Catoosa County; Georgia","4451","552",
"1400000US13049010101","Census Tract 101.01; Charlton County; Georgia","4825","445",
"1400000US13049010102","Census Tract 101.02; Charlton County; Georgia","4211","434",
"1400000US13049010200","Census Tract 102; Charlton County; Georgia","3511","320",
"1400000US13051000601","Census Tract 6.01; Chatham County; Georgia","4974","807",
"1400000US13051001100","Census Tract 11; Chatham County; Georgia","1556","238",
"1400000US13051001200","Census Tract 12; Chatham County; Georgia","2541","566",
"1400000US13051002000","Census Tract 20; Chatham County; Georgia","1603","295",
"1400000US13051002100","Census Tract 21; Chatham County; Georgia","2167","507",
"1400000US13051002200","Census Tract 22; Chatham County; Georgia","4229","683",
"1400000US13051002300","Census Tract 23; Chatham County; Georgia","1821","441",
"1400000US13051002600","Census Tract 26; Chatham County; Georgia","1866","375",
"1400000US13051002700","Census Tract 27; Chatham County; Georgia","2956","627",
"1400000US13051002800","Census Tract 28; Chatham County; Georgia","3552","640",
"1400000US13051002900","Census Tract 29; Chatham County; Georgia","2773","351",
"1400000US13051003000","Census Tract 30; Chatham County; Georgia","1924","291",
"1400000US13051003301","Census Tract 33.01; Chatham County; Georgia","1665","247",
"1400000US13051003302","Census Tract 33.02; Chatham County; Georgia","2086","875",
"1400000US13051003400","Census Tract 34; Chatham County; Georgia","4417","555",
"1400000US13051003501","Census Tract 35.01; Chatham County; Georgia","2327","365",
"1400000US13051003502","Census Tract 35.02; Chatham County; Georgia","3818","659",
"1400000US13051003601","Census Tract 36.01; Chatham County; Georgia","3933","683",
"1400000US13051003602","Census Tract 36.02; Chatham County; Georgia","4726","732",
"1400000US13051003700","Census Tract 37; Chatham County; Georgia","2245","326",
"1400000US13051003800","Census Tract 38; Chatham County; Georgia","2804","423",
"1400000US13051003900","Census Tract 39; Chatham County; Georgia","3953","734",
"1400000US13051004001","Census Tract 40.01; Chatham County; Georgia","4524","551",
"1400000US13051004002","Census Tract 40.02; Chatham County; Georgia","3274","748",
"1400000US13051004100","Census Tract 41; Chatham County; Georgia","2112","404",
"1400000US13051004207","Census Tract 42.07; Chatham County; Georgia","3240","483",
"1400000US13051004208","Census Tract 42.08; Chatham County; Georgia","4150","474",
"1400000US13051004209","Census Tract 42.09; Chatham County; Georgia","3891","694",
"1400000US13051004210","Census Tract 42.10; Chatham County; Georgia","4908","874",
"1400000US13051004211","Census Tract 42.11; Chatham County; Georgia","5162","648",
"1400000US13051004212","Census Tract 42.12; Chatham County; Georgia","5559","516",
"1400000US13051004300","Census Tract 43; Chatham County; Georgia","2550","339",
"1400000US13051004400","Census Tract 44; Chatham County; Georgia","2518","550",
"1400000US13051004500","Census Tract 45; Chatham County; Georgia","3904","703",
"1400000US13051010102","Census Tract 101.02; Chatham County; Georgia","4319","440",
"1400000US13051010200","Census Tract 102; Chatham County; Georgia","4468","652",
"1400000US13051010502","Census Tract 105.02; Chatham County; Georgia","4130","1069",
"1400000US13051010503","Census Tract 105.03; Chatham County; Georgia","1797","353",
"1400000US13051010504","Census Tract 105.04; Chatham County; Georgia","4505","531",
"1400000US13051010601","Census Tract 106.01; Chatham County; Georgia","4606","642",
"1400000US13051010603","Census Tract 106.03; Chatham County; Georgia","2459","482",
"1400000US13051010701","Census Tract 107.01; Chatham County; Georgia","3511","561",
"1400000US13051010702","Census Tract 107.02; Chatham County; Georgia","6931","917",
"1400000US13051010703","Census Tract 107.03; Chatham County; Georgia","6105","857",
"1400000US13051010704","Census Tract 107.04; Chatham County; Georgia","5694","1006",
"1400000US13051010705","Census Tract 107.05; Chatham County; Georgia","3362","509",
"1400000US13051010706","Census Tract 107.06; Chatham County; Georgia","2078","874",
"1400000US13051010707","Census Tract 107.07; Chatham County; Georgia","4335","893",
"1400000US13051010801","Census Tract 108.01; Chatham County; Georgia","3937","542",
"1400000US13051010806","Census Tract 108.06; Chatham County; Georgia","6504","941",
"1400000US13051010807","Census Tract 108.07; Chatham County; Georgia","6476","1198",
"1400000US13051010810","Census Tract 108.10; Chatham County; Georgia","5430","1180",
"1400000US13051010811","Census Tract 108.11; Chatham County; Georgia","4930","760",
"1400000US13051010812","Census Tract 108.12; Chatham County; Georgia","4833","948",
"1400000US13051010813","Census Tract 108.13; Chatham County; Georgia","5383","1172",
"1400000US13051010814","Census Tract 108.14; Chatham County; Georgia","5319","1018",
"1400000US13051010815","Census Tract 108.15; Chatham County; Georgia","2244","335",
"1400000US13051010816","Census Tract 108.16; Chatham County; Georgia","2714","336",
"1400000US13051010817","Census Tract 108.17; Chatham County; Georgia","3740","646",
"1400000US13051010818","Census Tract 108.18; Chatham County; Georgia","2246","549",
"1400000US13051010819","Census Tract 108.19; Chatham County; Georgia","3598","481",
"1400000US13051010820","Census Tract 108.20; Chatham County; Georgia","1951","318",
"1400000US13051010821","Census Tract 108.21; Chatham County; Georgia","1747","479",
"1400000US13051010901","Census Tract 109.01; Chatham County; Georgia","4234","643",
"1400000US13051011004","Census Tract 110.04; Chatham County; Georgia","3405","570",
"1400000US13051011005","Census Tract 110.05; Chatham County; Georgia","5314","591",
"1400000US13051011006","Census Tract 110.06; Chatham County; Georgia","4073","398",
"1400000US13051011007","Census Tract 110.07; Chatham County; Georgia","2486","941",
"1400000US13051011008","Census Tract 110.08; Chatham County; Georgia","3660","483",
"1400000US13051011104","Census Tract 111.04; Chatham County; Georgia","5344","561",
"1400000US13051011107","Census Tract 111.07; Chatham County; Georgia","3492","654",
"1400000US13051011108","Census Tract 111.08; Chatham County; Georgia","2656","346",
"1400000US13051011110","Census Tract 111.10; Chatham County; Georgia","1646","310",
"1400000US13051011111","Census Tract 111.11; Chatham County; Georgia","1723","309",
"1400000US13051011112","Census Tract 111.12; Chatham County; Georgia","3111","338",
"1400000US13051011113","Census Tract 111.13; Chatham County; Georgia","4124","1129",
"1400000US13051011114","Census Tract 111.14; Chatham County; Georgia","2020","459",
"1400000US13051011115","Census Tract 111.15; Chatham County; Georgia","2929","377",
"1400000US13051011200","Census Tract 112; Chatham County; Georgia","1618","318",
"1400000US13051011300","Census Tract 113; Chatham County; Georgia","2114","426",
"1400000US13051011400","Census Tract 114; Chatham County; Georgia","1854","313",
"1400000US13051011500","Census Tract 115; Chatham County; Georgia","2593","398",
"1400000US13051011600","Census Tract 116; Chatham County; Georgia","1907","392",
"1400000US13051011700","Census Tract 117; Chatham County; Georgia","3151","412",
"1400000US13051011800","Census Tract 118; Chatham County; Georgia","1710","278",
"1400000US13051011900","Census Tract 119; Chatham County; Georgia","2022","286",
"1400000US13051980000","Census Tract 9800; Chatham County; Georgia","0","14",
"1400000US13051990000","Census Tract 9900; Chatham County; Georgia","0","14",
"1400000US13053020100","Census Tract 201; Chattahoochee County; Georgia","1759","216",
"1400000US13053020201","Census Tract 202.01; Chattahoochee County; Georgia","3008","144",
"1400000US13053020203","Census Tract 202.03; Chattahoochee County; Georgia","1984","248",
"1400000US13053020205","Census Tract 202.05; Chattahoochee County; Georgia","1927","271",
"1400000US13053020206","Census Tract 202.06; Chattahoochee County; Georgia","724","50",
"1400000US13055010100","Census Tract 101; Chattooga County; Georgia","2449","336",
"1400000US13055010201","Census Tract 102.01; Chattooga County; Georgia","3184","358",
"1400000US13055010202","Census Tract 102.02; Chattooga County; Georgia","3268","463",
"1400000US13055010300","Census Tract 103; Chattooga County; Georgia","2411","337",
"1400000US13055010401","Census Tract 104.01; Chattooga County; Georgia","2271","326",
"1400000US13055010402","Census Tract 104.02; Chattooga County; Georgia","2822","415",
"1400000US13055010501","Census Tract 105.01; Chattooga County; Georgia","2750","399",
"1400000US13055010502","Census Tract 105.02; Chattooga County; Georgia","3407","397",
"1400000US13055010600","Census Tract 106; Chattooga County; Georgia","2340","300",
"1400000US13057090101","Census Tract 901.01; Cherokee County; Georgia","4968","971",
"1400000US13057090102","Census Tract 901.02; Cherokee County; Georgia","4964","542",
"1400000US13057090103","Census Tract 901.03; Cherokee County; Georgia","2067","283",
"1400000US13057090201","Census Tract 902.01; Cherokee County; Georgia","2226","449",
"1400000US13057090202","Census Tract 902.02; Cherokee County; Georgia","7129","901",
"1400000US13057090301","Census Tract 903.01; Cherokee County; Georgia","5308","1259",
"1400000US13057090302","Census Tract 903.02; Cherokee County; Georgia","2366","588",
"1400000US13057090303","Census Tract 903.03; Cherokee County; Georgia","6345","753",
