"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"0400000US13","Georgia","10940407","*****",
"1400000US13021013409","Census Tract 134.09; Bibb County; Georgia","5060","759",
"1400000US13021013411","Census Tract 134.11; Bibb County; Georgia","4966","937",
"1400000US13021013412","Census Tract 134.12; Bibb County; Georgia","3873","747",
"1400000US13021013413","Census Tract 134.13; Bibb County; Georgia","2707","378",
"1400000US13021013502","Census Tract 135.02; Bibb County; Georgia","1514","407",
"1400000US13021013503","Census Tract 135.03; Bibb County; Georgia","1971","336",
"1400000US13021013505","Census Tract 135.05; Bibb County; Georgia","5153","451",
"1400000US13021013506","Census Tract 135.06; Bibb County; Georgia","4725","747",
"1400000US13021013603","Census Tract 136.03; Bibb County; Georgia","3601","464",
"1400000US13021013604","Census Tract 136.04; Bibb County; Georgia","4911","477",
"1400000US13021013605","Census Tract 136.05; Bibb County; Georgia","6370","1087",
"1400000US13021013607","Census Tract 136.07; Bibb County; Georgia","2949","541",
"1400000US13021013608","Census Tract 136.08; Bibb County; Georgia","4431","757",
"1400000US13021013701","Census Tract 137.01; Bibb County; Georgia","1933","265",
"1400000US13021013702","Census Tract 137.02; Bibb County; Georgia","1078","211",
"1400000US13021013800","Census Tract 138; Bibb County; Georgia","1760","312",
"1400000US13021013900","Census Tract 139; Bibb County; Georgia","1886","453",
"1400000US13021014000","Census Tract 140; Bibb County; Georgia","3705","604",
"1400000US13023790100","Census Tract 7901; Bleckley County; Georgia","4581","357",
"1400000US13023790200","Census Tract 7902; Bleckley County; Georgia","2770","394",
"1400000US13023790301","Census Tract 7903.01; Bleckley County; Georgia","2994","295",
"1400000US13023790302","Census Tract 7903.02; Bleckley County; Georgia","2085","344",
"1400000US13025960101","Census Tract 9601.01; Brantley County; Georgia","3944","660",
"1400000US13025960102","Census Tract 9601.02; Brantley County; Georgia","3365","610",
"1400000US13025960201","Census Tract 9602.01; Brantley County; Georgia","1750","419",
"1400000US13025960202","Census Tract 9602.02; Brantley County; Georgia","4682","643",
"1400000US13025960300","Census Tract 9603; Brantley County; Georgia","4574","615",
"1400000US13027960200","Census Tract 9602; Brooks County; Georgia","1457","463",
"1400000US13027960301","Census Tract 9603.01; Brooks County; Georgia","3432","480",
"1400000US13027960302","Census Tract 9603.02; Brooks County; Georgia","1835","439",
"1400000US13027960400","Census Tract 9604; Brooks County; Georgia","3834","613",
"1400000US13027960500","Census Tract 9605; Brooks County; Georgia","3144","395",
"1400000US13027960600","Census Tract 9606; Brooks County; Georgia","2591","424",
"1400000US13029920101","Census Tract 9201.01; Bryan County; Georgia","4673","684",
"1400000US13029920103","Census Tract 9201.03; Bryan County; Georgia","4304","330",
"1400000US13029920104","Census Tract 9201.04; Bryan County; Georgia","1880","849",
"1400000US13029920301","Census Tract 9203.01; Bryan County; Georgia","1559","342",
"1400000US13029920303","Census Tract 9203.03; Bryan County; Georgia","7531","831",
"1400000US13029920305","Census Tract 9203.05; Bryan County; Georgia","4909","732",
"1400000US13029920307","Census Tract 9203.07; Bryan County; Georgia","10735","1055",
"1400000US13029920308","Census Tract 9203.08; Bryan County; Georgia","12672","882",
"1400000US13029980000","Census Tract 9800; Bryan County; Georgia","0","14",
"1400000US13031110100","Census Tract 1101; Bulloch County; Georgia","3797","689",
"1400000US13031110201","Census Tract 1102.01; Bulloch County; Georgia","4357","642",
"1400000US13031110202","Census Tract 1102.02; Bulloch County; Georgia","4365","716",
"1400000US13031110301","Census Tract 1103.01; Bulloch County; Georgia","4010","651",
"1400000US13031110302","Census Tract 1103.02; Bulloch County; Georgia","5039","795",
"1400000US13031110401","Census Tract 1104.01; Bulloch County; Georgia","5279","891",
"1400000US13031110405","Census Tract 1104.05; Bulloch County; Georgia","5245","808",
"1400000US13031110406","Census Tract 1104.06; Bulloch County; Georgia","2018","490",
