"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0400000US13","Georgia","10822590","*****","5677531","9085","3391689","7461","42058","3292","472915","3006","7338","1048","448586","9973","782473","13247","423987","10131","358486","8224",
"1400000US13001950100","Census Tract 9501; Appling County; Georgia","3317","618","2712","482","326","310","22","37","0","14","0","14","254","264","3","6","0","14","3","6",
"1400000US13001950201","Census Tract 9502.01; Appling County; Georgia","2382","480","1703","529","441","157","0","14","46","88","0","14","152","165","40","37","15","22","25","39",
"1400000US13001950202","Census Tract 9502.02; Appling County; Georgia","2418","424","1026","305","1198","326","0","14","0","14","0","14","49","63","145","92","76","74","69","58",
"1400000US13001950301","Census Tract 9503.01; Appling County; Georgia","2938","468","2200","334","271","239","22","45","14","23","0","14","194","200","237","199","159","173","78","76",
"1400000US13001950302","Census Tract 9503.02; Appling County; Georgia","1811","409","1255","282","285","255","19","34","27","41","0","14","0","14","225","158","91","100","134","125",
"1400000US13001950400","Census Tract 9504; Appling County; Georgia","1754","407","1274","349","231","103","2","4","0","14","0","14","25","28","222","207","22","27","200","205",
"1400000US13001950500","Census Tract 9505; Appling County; Georgia","3806","463","2692","419","513","294","33","66","0","14","0","14","207","204","361","239","320","232","41","44",
"1400000US13003960100","Census Tract 9601; Atkinson County; Georgia","2047","354","1370","262","486","179","0","14","0","14","0","14","191","136","0","14","0","14","0","14",
"1400000US13003960200","Census Tract 9602; Atkinson County; Georgia","4748","452","2758","384","755","156","0","14","0","14","0","14","527","284","708","296","375","252","333","149",
"1400000US13003960300","Census Tract 9603; Atkinson County; Georgia","1466","307","1168","271","14","21","0","14","0","14","0","14","127","105","157","147","157","147","0","14",
"1400000US13005970100","Census Tract 9701; Bacon County; Georgia","2453","457","2356","456","29","44","0","14","0","14","0","14","0","14","68","66","30","42","38","49",
"1400000US13005970201","Census Tract 9702.01; Bacon County; Georgia","4472","439","2825","414","1101","212","0","14","77","106","0","14","94","140","375","265","336","267","39","51",
"1400000US13005970202","Census Tract 9702.02; Bacon County; Georgia","4204","532","3046","506","541","144","7","16","0","14","0","14","317","269","293","195","86","97","207","156",
"1400000US13007960100","Census Tract 9601; Baker County; Georgia","1835","207","795","223","931","264","20","41","9","16","0","14","19","43","61","56","10","22","51","51",
"1400000US13007960200","Census Tract 9602; Baker County; Georgia","995","207","593","186","220","144","0","14","152","138","0","14","0","14","30","32","23","31","7","10",
"1400000US13009970101","Census Tract 9701.01; Baldwin County; Georgia","2439","444","969","241","1365","428","0","14","0","14","0","14","0","14","105","54","12","21","93","52",
"1400000US13009970102","Census Tract 9701.02; Baldwin County; Georgia","2950","519","1996","407","914","307","0","14","0","14","0","14","24","39","16","19","0","14","16","19",
"1400000US13009970201","Census Tract 9702.01; Baldwin County; Georgia","3292","668","1186","404","1527","643","0","14","552","164","0","14","0","14","27","46","0","14","27","46",
"1400000US13009970202","Census Tract 9702.02; Baldwin County; Georgia","3026","429","2232","356","652","412","7","13","94","108","0","14","0","14","41","53","0","14","41","53",
"1400000US13009970301","Census Tract 9703.01; Baldwin County; Georgia","2659","376","1812","403","686","313","0","14","0","14","0","14","0","14","161","138","113","124","48","62",
"1400000US13009970302","Census Tract 9703.02; Baldwin County; Georgia","3341","626","1997","395","1202","585","0","14","63","84","0","14","69","83","10","25","0","14","10","25",
"1400000US13009970400","Census Tract 9704; Baldwin County; Georgia","3395","584","1809","411","1389","499","0","14","0","14","12","19","34","50","151","97","127","92","24","29",
"1400000US13009970501","Census Tract 9705.01; Baldwin County; Georgia","4282","623","2300","423","1874","539","0","14","12","25","27","55","40","55","29","43","5","11","24","42",
"1400000US13009970502","Census Tract 9705.02; Baldwin County; Georgia","2880","417","1737","308","1013","408","0","14","6","13","0","14","55","52","69","88","58","86","11","19",
"1400000US13009970600","Census Tract 9706; Baldwin County; Georgia","3481","576","781","335","2549","575","0","14","0","14","0","14","0","14","151","146","17","27","134","145",
"1400000US13009970701","Census Tract 9707.01; Baldwin County; Georgia","1801","298","387","168","1297","329","0","14","0","14","0","14","0","14","117","126","11","14","106","131",
"1400000US13009970702","Census Tract 9707.02; Baldwin County; Georgia","1938","436","601","93","1046","401","12","21","0","14","0","14","134","126","145","126","8","13","137","124",
"1400000US13009970801","Census Tract 9708.01; Baldwin County; Georgia","2894","532","2219","565","528","160","0","14","0","14","69","118","13","23","65","87","40","79","25","31",
"1400000US13009970802","Census Tract 9708.02; Baldwin County; Georgia","5291","423","2881","482","2192","544","8","17","8","40","0","20","59","41","143","53","57","31","86","61",
"1400000US13011970100","Census Tract 9701; Banks County; Georgia","5106","420","4453","398","13","23","0","20","5","11","0","20","228","169","407","220","329","206","78","74",
