"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","3347","538","2739","493","320","133","1","4","27","53","0","13","170","117","90","115","62","113","28","26",
"1400000US13071970600","Census Tract 9706, Colquitt County, Georgia","5751","1077","4572","1021","536","194","79","93","22","238","0","19","408","411","134","169","134","169","0","19",
"1400000US13071970701","Census Tract 9707.01, Colquitt County, Georgia","6525","780","4053","574","1936","492","84","78","219","186","0","19","74","170","159","151","63","83","96","125",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","2584","345","969","277","1244","322","6","12","1","3","5","13","345","248","14","13","6","9","8","10",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","3036","415","1245","346","982","248","189","234","18","32","0","13","378","286","224","256","0","13","224","256",
"1400000US13071970900","Census Tract 9709, Colquitt County, Georgia","6996","748","4979","498","248","188","106","150","73","110","0","19","1573","636","17","27","0","19","17","27",
"1400000US13073030102","Census Tract 301.02, Columbia County, Georgia","10095","846","7542","737","1264","366","0","21","987","292","0","21","0","21","302","173","0","21","302","173",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","3438","451","2571","434","353","63","0","13","494","132","0","13","11","18","9","17","0","13","9","17",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","5628","551","4429","558","386","159","0","19","637","302","0","19","62","79","114","99","0","19","114","99",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","3368","482","2432","392","628","276","42","66","199","137","0","13","28","34","39","44","0","13","39","44",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","7376","895","5875","898","1181","297","0","19","191","249","0","19","24","33","105","100","27","46","78","87",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","2862","448","2438","353","214","153","0","13","107","122","0","13","0","13","103","112","0","13","103","112",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","6587","698","5163","678","989","202","0","19","113","82","0","19","127","124","195","118","13","23","182","116",
"1400000US13073030302","Census Tract 303.02, Columbia County, Georgia","11950","1452","9527","1160","1290","533","72","130","450","336","0","21","227","249","384","308","0","21","384","308",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","10669","874","7702","805","1886","544","0","21","671","235","0","21","54","62","356","214","37","60","319","205",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","6753","880","4962","728","1136","521","0","19","220","163","0","19","0","19","435","285","4","7","431","285",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","7211","858","6008","874","621","306","0","19","198","117","0","19","84","99","300","195","37","65","263","177",
"1400000US13073030308","Census Tract 303.08, Columbia County, Georgia","11238","1105","8382","1090","1637","633","0","21","203","87","0","21","222","173","794","337","18","30","776","336",
"1400000US13073030309","Census Tract 303.09, Columbia County, Georgia","10820","800","9018","838","926","518","43","50","443","262","0","21","141","175","249","167","0","21","249","167",
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","2917","478","1939","456","817","321","0","13","9","15","0","13","74","121","78","65","35","52","43","45",
"1400000US13073030402","Census Tract 304.02, Columbia County, Georgia","11272","1265","7812","885","1984","703","37","59","564","343","0","21","0","21","875","511","382","362","493","317",
"1400000US13073030503","Census Tract 305.03, Columbia County, Georgia","9283","1078","6108","841","2399","799","0","19","116","97","0","19","69","113","591","338","0","19","591","338",
"1400000US13073030504","Census Tract 305.04, Columbia County, Georgia","3868","378","3216","370","553","216","32","51","0","13","0","13","12","17","55","51","0","13","55","51",
"1400000US13073030505","Census Tract 305.05, Columbia County, Georgia","8303","913","5706","840","1962","607","33","58","88","100","0","19","192","217","322","182","0","19","322","182",
"1400000US13073030506","Census Tract 305.06, Columbia County, Georgia","12912","1236","7815","1435","3659","1052","162","181","46","82","0","21","308","258","922","495","173","133","749","447",
"1400000US13073030603","Census Tract 306.03, Columbia County, Georgia","4155","691","2710","464","1242","577","0","13","110","90","0","13","0","13","93","64","0","13","93","64",
"1400000US13075960100","Census Tract 9601, Cook County, Georgia","2011","186","1718","176","274","93","0","13","0","13","0","13","6","10","13","15","0","13","13","15",
"1400000US13075960200","Census Tract 9602, Cook County, Georgia","3572","371","2031","333","1394","215","46","55","0","13","0","13","94","110","7","12","0","13","7","12",
"1400000US13075960300","Census Tract 9603, Cook County, Georgia","6621","483","4554","472","1533","263","3","5","124","118","0","19","141","146","266","149","25","42","241","141",
"1400000US13075960400","Census Tract 9604, Cook County, Georgia","4973","368","3493","316","1430","201","1","2","0","13","0","13","0","13","49","62","0","13","49","62",
"1400000US13077170100","Census Tract 1701, Coweta County, Georgia","7964","608","6908","623","720","272","18","28","12","20","0","19","221","235","85","66","15","26","70","58",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","7489","827","5903","759","1270","366","13","21","53","65","0","19","0","19","250","225","0","19","250","225",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","6374","406","5544","443","457","105","0","19","72","76","0","19","84","122","217","170","0","19","217","170",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","7121","496","5229","611","1446","728","17","24","265","301","0","19","67","81","97","94","0","19","97","94",
"1400000US13077170305","Census Tract 1703.05, Coweta County, Georgia","11332","847","6056","762","4010","676","18","29","385","232","0","21","389","313","474","244","0","21","474","244",
"1400000US13077170306","Census Tract 1703.06, Coweta County, Georgia","10346","706","6560","589","2623","460","96","138","683","364","0","21","34","53","350","284","0","21","350","284",
"1400000US13077170402","Census Tract 1704.02, Coweta County, Georgia","9079","549","7749","570","791","157","0","19","165","149","0","19","318","131","56","71","23","36","33","59",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","5268","523","4409","486","606","264","0","19","109","120","0","19","57","60","87","78","0","19","87","78",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","5192","373","4665","480","68","71","0","19","292","189","0","19","25","46","142","152","6","13","136","149",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","7596","391","6345","343","924","234","27","51","39","59","0","19","161","178","100","80","0","19","100","80",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","4257","282","3851","332","101","82","10","18","24","39","0","13","73","80","198","123","52","71","146","104",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","7498","465","6617","473","652","173","33","45","59","55","0","19","0","19","137","113","0","19","137","113",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","6917","402","6171","361","689","287","14","26","17","33","0","19","0","19","26","31","0","19","26","31",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","6003","450","5282","536","407","198","9","16","77","75","0","19","33","50","195","150","0","19","195","150",
"1400000US13077170601","Census Tract 1706.01, Coweta County, Georgia","8494","857","3850","491","4433","762","44","65","75","106","0","19","0","19","92","95","0","19","92","95",
"1400000US13077170602","Census Tract 1706.02, Coweta County, Georgia","8459","641","7041","570","816","218","0","19","436","182","0","19","98","106","68","88","0","19","68","88",
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","5836","372","4885","367","732","137","0","19","144","130","0","19","10","20","65","58","0","19","65","58",
"1400000US13077170700","Census Tract 1707, Coweta County, Georgia","7943","603","3977","497","3612","542","0","19","53","100","26","42","42","85","233","154","0","19","233","154",
"1400000US13077170801","Census Tract 1708.01, Coweta County, Georgia","5082","367","4023","382","900","159","6","11","19","26","0","19","28","34","106","93","0","19","106","93",
"1400000US13077170802","Census Tract 1708.02, Coweta County, Georgia","5010","321","4443","323","361","111","56","68","1","3","0","19","26","31","123","93","8","14","115","93",
"1400000US13079070100","Census Tract 701, Crawford County, Georgia","3359","337","1643","267","1632","259","0","13","0","13","0","13","0","13","84","70","0","13","84","70",
"1400000US13079070201","Census Tract 702.01, Crawford County, Georgia","5900","563","5190","419","470","287","12","19","0","19","0","19","195","197","33","38","0","19","33","38",
"1400000US13079070202","Census Tract 702.02, Crawford County, Georgia","3066","485","2403","468","606","237","0","13","19","30","0","13","6","11","32","50","0","13","32","50",
"1400000US13081010100","Census Tract 101, Crisp County, Georgia","3961","448","2435","319","1406","392","0","13","1","2","0","13","23","36","96","107","72","105","24","31",
"1400000US13081010201","Census Tract 102.01, Crisp County, Georgia","4968","569","2205","326","2714","535","0","13","12","20","0","13","0","13","37","35","0","13","37","35",
"1400000US13081010202","Census Tract 102.02, Crisp County, Georgia","2833","398","795","240","2028","379","0","13","0","13","0","13","10","17","0","13","0","13","0","13",
"1400000US13081010300","Census Tract 103, Crisp County, Georgia","3257","390","2519","384","691","192","0","13","0","13","0","13","0","13","47","62","0","13","47","62",
"1400000US13081010400","Census Tract 104, Crisp County, Georgia","6152","710","2758","334","3224","667","0","19","30","50","26","42","37","68","77","67","0","19","77","67",
"1400000US13081010500","Census Tract 105, Crisp County, Georgia","1542","222","1261","225","281","131","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13083040101","Census Tract 401.01, Dade County, Georgia","4667","383","4378","344","46","47","0","13","222","233","0","13","0","13","21","21","0","13","21","21",
"1400000US13083040102","Census Tract 401.02, Dade County, Georgia","3503","284","3341","282","0","13","0","13","12","16","16","27","40","46","94","86","22","33","72","81",
"1400000US13083040200","Census Tract 402, Dade County, Georgia","3908","307","3697","326","48","51","0","13","0","13","0","13","0","13","163","139","0","13","163","139",
"1400000US13083040300","Census Tract 403, Dade County, Georgia","4119","292","3902","274","40","32","0","13","51","55","0","13","23","27","103","63","7","15","96","63",
"1400000US13085970100","Census Tract 9701, Dawson County, Georgia","8448","668","8080","651","166","118","0","19","48","51","0","19","22","23","132","122","39","81","93","97",
"1400000US13085970201","Census Tract 9702.01, Dawson County, Georgia","7979","476","7684","478","48","64","0","19","71","66","0","19","0","19","176","156","0","19","176","156",
"1400000US13085970202","Census Tract 9702.02, Dawson County, Georgia","8109","605","7864","590","44","61","23","44","25","36","0","19","75","89","78","56","0","19","78","56",
"1400000US13087970100","Census Tract 9701, Decatur County, Georgia","3393","342","2480","293","592","194","0","13","1","3","0","13","302","259","18","27","0","13","18","27",
"1400000US13087970200","Census Tract 9702, Decatur County, Georgia","2767","336","2232","331","520","150","0","13","2","3","0","13","0","13","13","14","0","13","13","14",
"1400000US13087970300","Census Tract 9703, Decatur County, Georgia","6410","571","3236","366","2985","419","0","19","63","76","0","19","126","78","0","19","0","19","0","19",
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","4211","469","1204","202","2958","411","0","13","0","13","0","13","0","13","49","39","0","13","49","39",
"1400000US13087970600","Census Tract 9706, Decatur County, Georgia","5593","512","3006","312","2333","375","30","50","0","19","0","19","224","310","0","19","0","19","0","19",
"1400000US13087970700","Census Tract 9707, Decatur County, Georgia","1692","199","1135","183","428","99","0","13","0","13","0","13","124","112","5","9","0","13","5","9",
"1400000US13087970800","Census Tract 9708, Decatur County, Georgia","2616","304","709","159","1409","239","0","13","0","13","0","13","479","252","19","26","0","13","19","26",
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","1997","167","1834","177","40","29","0","13","46","30","0","13","3","6","74","51","0","13","74","51",
"1400000US13089020200","Census Tract 202, DeKalb County, Georgia","1881","239","1443","234","145","102","0","13","189","118","0","13","0","13","104","85","51","75","53","46",
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","4476","284","3992","318","171","95","24","37","35","27","0","13","0","13","254","130","2","4","252","130",
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","2701","250","2297","253","67","53","0","13","168","84","0","13","0","13","169","126","0","13","169","126",
"1400000US13089020500","Census Tract 205, DeKalb County, Georgia","3161","314","1565","280","1249","283","17","29","94","60","0","13","108","122","128","75","6","10","122","76",
"1400000US13089020600","Census Tract 206, DeKalb County, Georgia","2050","337","849","166","998","337","30","36","34","24","0","13","8","12","131","152","0","13","131","152",
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","2634","298","1724","215","825","262","0","13","33","28","0","13","0","13","52","39","0","13","52","39",
"1400000US13089020801","Census Tract 208.01, DeKalb County, Georgia","2509","255","1618","198","591","183","0","13","13","17","0","13","61","83","226","208","0","13","226","208",
"1400000US13089020802","Census Tract 208.02, DeKalb County, Georgia","4411","421","1807","275","2155","363","0","13","110","104","0","13","118","123","221","152","89","138","132","91",
"1400000US13089020900","Census Tract 209, DeKalb County, Georgia","5927","476","3101","331","2467","417","0","19","238","232","0","19","0","19","121","106","17","30","104","100",
"1400000US13089021101","Census Tract 211.01, DeKalb County, Georgia","3927","260","3299","274","237","77","0","13","318","141","6","8","28","41","39","39","10","16","29","37",
"1400000US13089021102","Census Tract 211.02, DeKalb County, Georgia","6533","493","5110","502","903","252","0","19","236","152","0","19","106","110","178","132","17","24","161","131",
"1400000US13089021202","Census Tract 212.02, DeKalb County, Georgia","9060","652","7085","611","1288","444","24","38","452","124","0","19","5","12","206","152","0","19","206","152",
"1400000US13089021204","Census Tract 212.04, DeKalb County, Georgia","3002","462","1173","337","106","86","514","348","130","162","4","8","339","193","736","361","719","366","17","19",
"1400000US13089021208","Census Tract 212.08, DeKalb County, Georgia","4237","413","2873","324","444","124","107","152","638","264","0","13","0","13","175","93","0","13","175","93",
"1400000US13089021209","Census Tract 212.09, DeKalb County, Georgia","6793","506","4923","467","791","285","132","147","751","186","0","19","14","17","182","117","0","19","182","117",
"1400000US13089021210","Census Tract 212.10, DeKalb County, Georgia","5751","270","5112","261","77","76","0","19","521","137","0","19","0","19","41","38","0","19","41","38",
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","5065","313","3958","294","482","244","0","19","369","88","0","19","105","112","151","161","0","19","151","161",
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","3526","204","3196","249","67","89","0","13","145","101","0","13","10","16","108","91","0","13","108","91",
"1400000US13089021214","Census Tract 212.14, DeKalb County, Georgia","6206","311","5352","329","160","172","0","19","459","167","0","19","0","19","235","202","0","19","235","202",
"1400000US13089021215","Census Tract 212.15, DeKalb County, Georgia","6550","678","2334","538","521","291","24","29","3537","544","0","19","0","19","134","181","0","19","134","181",
"1400000US13089021216","Census Tract 212.16, DeKalb County, Georgia","7974","564","4135","430","1213","489","0","19","2349","528","0","19","60","102","217","186","0","19","217","186",
"1400000US13089021217","Census Tract 212.17, DeKalb County, Georgia","2609","225","1919","192","446","174","14","25","196","90","0","13","10","11","24","31","22","32","2","4",
"1400000US13089021218","Census Tract 212.18, DeKalb County, Georgia","6071","668","2761","487","2015","596","30","50","991","478","0","19","128","102","146","110","0","19","146","110",
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","3817","476","1699","363","971","342","226","180","468","213","0","13","62","81","391","239","0","13","391","239",
"1400000US13089021303","Census Tract 213.03, DeKalb County, Georgia","5869","510","3290","574","482","174","223","146","1111","194","0","19","444","277","319","246","269","237","50","54",
"1400000US13089021305","Census Tract 213.05, DeKalb County, Georgia","4970","391","3109","416","686","275","205","130","351","99","0","13","243","298","376","199","175","151","201","150",
"1400000US13089021306","Census Tract 213.06, DeKalb County, Georgia","5073","459","2907","563","698","227","240","186","730","204","0","19","323","242","175","113","126","92","49","52",
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","4185","424","2279","460","340","158","169","127","1052","239","0","13","254","221","91","75","15","19","76","72",
"1400000US13089021308","Census Tract 213.08, DeKalb County, Georgia","4391","388","1722","506","500","175","898","319","459","214","0","13","459","292","353","277","291","272","62","59",
"1400000US13089021405","Census Tract 214.05, DeKalb County, Georgia","4599","327","3882","410","177","122","75","111","157","132","0","13","103","100","205","159","104","134","101","76",
"1400000US13089021409","Census Tract 214.09, DeKalb County, Georgia","3930","478","2094","494","1361","315","51","80","212","163","0","13","96","118","116","79","0","13","116","79",
"1400000US13089021410","Census Tract 214.10, DeKalb County, Georgia","5443","512","4442","583","428","178","131","117","152","94","0","19","118","115","172","106","58","55","114","92",
"1400000US13089021411","Census Tract 214.11, DeKalb County, Georgia","3242","257","2562","319","358","182","15","22","187","84","8","13","14","15","98","76","0","13","98","76",
"1400000US13089021412","Census Tract 214.12, DeKalb County, Georgia","3764","332","3119","340","151","139","24","36","315","171","0","13","107","167","48","41","0","13","48","41",
"1400000US13089021413","Census Tract 214.13, DeKalb County, Georgia","4081","481","2423","587","490","205","401","249","0","13","0","13","703","325","64","62","11","19","53","58",
"1400000US13089021414","Census Tract 214.14, DeKalb County, Georgia","4156","409","1757","337","1208","240","235","189","278","169","0","13","541","244","137","110","68","98","69","52",
"1400000US13089021415","Census Tract 214.15, DeKalb County, Georgia","3687","366","2839","429","202","91","69","91","325","102","0","13","172","178","80","56","33","44","47","42",
"1400000US13089021416","Census Tract 214.16, DeKalb County, Georgia","2298","405","1623","415","136","119","310","205","65","45","0","13","37","40","127","105","93","96","34","42",
"1400000US13089021417","Census Tract 214.17, DeKalb County, Georgia","6193","579","2516","604","955","458","1025","572","235","155","0","19","1158","525","304","192","123","142","181","128",
"1400000US13089021502","Census Tract 215.02, DeKalb County, Georgia","4297","460","3158","432","658","223","0","13","231","116","0","13","49","67","201","119","19","33","182","114",
"1400000US13089021503","Census Tract 215.03, DeKalb County, Georgia","3938","425","2727","343","582","183","146","157","369","239","0","13","0","13","114","62","29","33","85","55",
"1400000US13089021504","Census Tract 215.04, DeKalb County, Georgia","5357","457","3561","522","692","334","0","19","887","308","0","19","42","36","175","117","16","26","159","112",
"1400000US13089021602","Census Tract 216.02, DeKalb County, Georgia","3759","391","3044","293","230","189","0","13","290","223","13","24","37","46","145","133","0","13","145","133",
"1400000US13089021603","Census Tract 216.03, DeKalb County, Georgia","4943","340","3371","263","912","251","0","13","425","203","11","21","17","33","207","157","0","13","207","157",
"1400000US13089021604","Census Tract 216.04, DeKalb County, Georgia","3237","254","2761","274","95","89","0","13","308","82","0","13","20","23","53","64","0","13","53","64",
"1400000US13089021605","Census Tract 216.05, DeKalb County, Georgia","6236","829","3471","539","1702","481","42","102","309","177","0","19","331","435","381","301","11","26","370","298",
"1400000US13089021703","Census Tract 217.03, DeKalb County, Georgia","4713","350","3807","269","529","365","17","28","208","87","0","13","0","13","152","90","16","27","136","85",
"1400000US13089021704","Census Tract 217.04, DeKalb County, Georgia","6045","479","4414","454","967","275","0","19","464","228","0","19","49","108","151","123","0","19","151","123",
"1400000US13089021705","Census Tract 217.05, DeKalb County, Georgia","4879","615","2736","641","1007","363","83","122","639","327","0","13","223","322","191","137","20","32","171","135",
"1400000US13089021706","Census Tract 217.06, DeKalb County, Georgia","4893","560","3259","432","826","345","0","13","573","160","0","13","111","120","124","89","9","16","115","90",
"1400000US13089021805","Census Tract 218.05, DeKalb County, Georgia","7536","907","3757","610","2814","898","65","80","593","513","0","19","115","213","192","125","0","19","192","125",
"1400000US13089021806","Census Tract 218.06, DeKalb County, Georgia","6732","611","3082","597","2960","594","26","42","185","210","0","19","61","101","418","275","3","15","415","271",
"1400000US13089021808","Census Tract 218.08, DeKalb County, Georgia","5133","518","2864","403","1037","410","447","395","281","124","0","19","139","108","365","224","16","23","349","213",
"1400000US13089021809","Census Tract 218.09, DeKalb County, Georgia","6785","481","5201","492","758","282","0","19","512","179","0","19","83","82","231","232","31","49","200","228",
"1400000US13089021810","Census Tract 218.10, DeKalb County, Georgia","5788","387","3354","361","1625","317","0","19","617","266","0","19","25","41","167","129","65","105","102","103",
"1400000US13089021812","Census Tract 218.12, DeKalb County, Georgia","2056","215","1461","227","330","123","13","21","106","54","6","10","105","93","35","30","0","13","35","30",
"1400000US13089021813","Census Tract 218.13, DeKalb County, Georgia","2752","305","867","255","1649","352","44","70","87","113","0","13","58","89","47","37","11","16","36","33",
"1400000US13089021814","Census Tract 218.14, DeKalb County, Georgia","6120","839","2489","581","2352","617","44","60","629","404","0","19","579","744","27","34","0","19","27","34",
"1400000US13089021906","Census Tract 219.06, DeKalb County, Georgia","5572","570","822","211","4312","540","0","19","286","204","0","19","152","230","0","19","0","19","0","19",
"1400000US13089021907","Census Tract 219.07, DeKalb County, Georgia","9022","825","1930","319","6769","860","22","36","0","19","0","19","149","243","152","129","37","61","115","104",
"1400000US13089021908","Census Tract 219.08, DeKalb County, Georgia","5443","887","481","254","4042","822","23","37","459","261","0","19","205","318","233","253","0","19","233","253",
"1400000US13089021909","Census Tract 219.09, DeKalb County, Georgia","7168","956","1020","234","6055","922","0","19","9","14","0","19","0","19","84","84","0","19","84","84",
"1400000US13089021910","Census Tract 219.10, DeKalb County, Georgia","6006","872","964","354","4505","860","0","19","483","167","0","19","26","41","28","36","0","19","28","36",
"1400000US13089021911","Census Tract 219.11, DeKalb County, Georgia","1569","348","96","104","1406","340","0","13","0","13","0","13","0","13","67","137","0","13","67","137",
"1400000US13089021912","Census Tract 219.12, DeKalb County, Georgia","3509","286","2256","197","878","161","32","49","184","110","0","13","42","35","117","97","0","13","117","97",
"1400000US13089021913","Census Tract 219.13, DeKalb County, Georgia","4450","559","795","408","3459","448","0","13","0","13","0","13","65","69","131","142","0","13","131","142",
"1400000US13089022001","Census Tract 220.01, DeKalb County, Georgia","4559","305","3303","291","954","198","24","37","184","82","0","13","13","15","81","60","7","12","74","65",
"1400000US13089022004","Census Tract 220.04, DeKalb County, Georgia","5754","607","697","252","3476","558","0","19","1446","375","0","19","16","18","119","114","0","19","119","114",
"1400000US13089022005","Census Tract 220.05, DeKalb County, Georgia","5395","599","753","292","3989","569","0","19","513","233","0","19","54","74","86","79","38","69","48","48",
"1400000US13089022007","Census Tract 220.07, DeKalb County, Georgia","4098","467","383","151","2053","435","0","13","1516","474","0","13","16","21","130","91","0","13","130","91",
"1400000US13089022008","Census Tract 220.08, DeKalb County, Georgia","7764","916","935","485","2985","619","139","126","3087","844","155","176","0","19","463","428","45","73","418","414",
"1400000US13089022009","Census Tract 220.09, DeKalb County, Georgia","5572","521","370","255","4640","656","32","52","467","340","11","52","0","19","52","52","0","19","52","52",
"1400000US13089022010","Census Tract 220.10, DeKalb County, Georgia","2424","187","545","123","946","229","77","103","776","218","0","13","5","9","75","69","19","29","56","65",
"1400000US13089022100","Census Tract 221, DeKalb County, Georgia","3689","350","854","178","2397","326","40","63","284","201","0","13","0","13","114","78","26","33","88","67",
"1400000US13089022203","Census Tract 222.03, DeKalb County, Georgia","2130","220","1138","176","574","136","0","13","322","202","0","13","43","49","53","41","0","13","53","41",
"1400000US13089022204","Census Tract 222.04, DeKalb County, Georgia","8242","1333","3769","956","1804","622","0","19","2255","1030","0","19","8","13","406","243","111","94","295","235",
"1400000US13089022301","Census Tract 223.01, DeKalb County, Georgia","6061","411","4284","343","596","198","47","68","827","261","0","19","31","49","276","192","0","19","276","192",
"1400000US13089022302","Census Tract 223.02, DeKalb County, Georgia","4371","287","3092","263","538","277","83","92","394","246","0","13","0","13","264","167","0","13","264","167",
"1400000US13089022401","Census Tract 224.01, DeKalb County, Georgia","3873","338","3256","357","225","114","6","11","268","146","0","13","0","13","118","134","10","19","108","131",
"1400000US13089022402","Census Tract 224.02, DeKalb County, Georgia","6698","647","3378","446","1419","302","0","19","1582","327","0","19","28","32","291","83","61","52","230","77",
"1400000US13089022403","Census Tract 224.03, DeKalb County, Georgia","3987","306","3556","291","127","109","17","27","210","129","0","13","0","13","77","60","8","12","69","59",
"1400000US13089022500","Census Tract 225, DeKalb County, Georgia","7102","509","4946","502","1642","485","14","23","226","165","0","19","12","19","262","150","24","30","238","146",
"1400000US13089022600","Census Tract 226, DeKalb County, Georgia","6600","464","4469","549","1119","406","0","19","392","213","7","17","109","100","504","230","42","64","462","228",
"1400000US13089022700","Census Tract 227, DeKalb County, Georgia","5413","307","3794","294","1146","267","0","19","102","61","0","19","16","25","355","141","11","18","344","143",
"1400000US13089022800","Census Tract 228, DeKalb County, Georgia","4361","216","3020","233","902","159","31","44","114","79","0","13","54","64","240","121","0","13","240","121",
"1400000US13089022900","Census Tract 229, DeKalb County, Georgia","3767","280","2612","220","937","187","0","13","122","81","0","13","1","5","95","78","0","13","95","78",
"1400000US13089023000","Census Tract 230, DeKalb County, Georgia","2115","176","1795","195","227","80","0","13","31","35","8","13","5","9","49","33","0","13","49","33",
"1400000US13089023101","Census Tract 231.01, DeKalb County, Georgia","4462","372","869","227","3497","414","0","13","30","30","0","13","30","29","36","35","0","13","36","35",
"1400000US13089023102","Census Tract 231.02, DeKalb County, Georgia","3390","257","1197","226","1982","280","0","13","144","87","0","13","24","36","43","47","0","13","43","47",
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","4201","540","899","237","2982","493","0","13","28","59","0","13","215","185","77","60","0","13","77","60",
"1400000US13089023108","Census Tract 231.08, DeKalb County, Georgia","4557","495","334","109","4030","506","0","13","29","48","0","13","131","125","33","38","0","13","33","38",
"1400000US13089023111","Census Tract 231.11, DeKalb County, Georgia","2263","231","272","138","1899","259","0","13","6","10","0","13","0","13","86","94","0","13","86","94",
"1400000US13089023112","Census Tract 231.12, DeKalb County, Georgia","4877","607","229","76","4215","646","0","13","54","66","0","13","129","201","250","192","0","13","250","192",
"1400000US13089023113","Census Tract 231.13, DeKalb County, Georgia","2780","470","903","146","1673","473","0","13","61","41","0","13","10","14","133","90","0","13","133","90",
"1400000US13089023114","Census Tract 231.14, DeKalb County, Georgia","2901","322","611","212","2027","299","0","13","87","63","0","13","34","30","142","77","3","4","139","78",
"1400000US13089023115","Census Tract 231.15, DeKalb County, Georgia","2240","176","222","108","1806","219","7","13","7","13","0","13","31","37","167","82","7","13","160","81",
"1400000US13089023204","Census Tract 232.04, DeKalb County, Georgia","7514","826","767","283","5806","894","0","19","686","579","0","19","186","183","69","77","38","55","31","50",
"1400000US13089023206","Census Tract 232.06, DeKalb County, Georgia","8127","721","1003","390","6794","766","0","19","238","213","0","19","20","31","72","81","0","19","72","81",
"1400000US13089023208","Census Tract 232.08, DeKalb County, Georgia","7666","942","274","155","6765","985","0","19","99","209","0","19","360","265","168","169","9","18","159","168",
"1400000US13089023209","Census Tract 232.09, DeKalb County, Georgia","5569","500","309","105","5142","509","0","19","43","74","0","19","0","19","75","62","17","27","58","58",
"1400000US13089023210","Census Tract 232.10, DeKalb County, Georgia","8059","918","322","164","7633","916","0","19","61","96","0","19","1","3","42","70","0","19","42","70",
"1400000US13089023211","Census Tract 232.11, DeKalb County, Georgia","3480","454","58","54","3181","495","0","13","31","36","0","13","73","113","137","99","27","39","110","83",
"1400000US13089023212","Census Tract 232.12, DeKalb County, Georgia","3608","450","95","54","3377","467","0","13","39","37","0","13","13","19","84","86","29","43","55","72",
"1400000US13089023213","Census Tract 232.13, DeKalb County, Georgia","7148","582","235","142","6533","558","37","49","127","137","0","19","57","104","159","169","7","15","152","169",
"1400000US13089023214","Census Tract 232.14, DeKalb County, Georgia","6165","665","103","75","6005","674","0","19","15","24","0","19","0","19","42","68","0","19","42","68",
"1400000US13089023303","Census Tract 233.03, DeKalb County, Georgia","7087","684","488","188","5959","703","0","19","313","224","0","19","165","133","162","173","118","162","44","46",
"1400000US13089023306","Census Tract 233.06, DeKalb County, Georgia","7675","652","208","168","7095","738","0","19","47","57","0","19","325","320","0","19","0","19","0","19",
"1400000US13089023309","Census Tract 233.09, DeKalb County, Georgia","10076","815","240","204","9550","868","0","21","0","21","77","107","15","24","194","128","45","71","149","107",
"1400000US13089023310","Census Tract 233.10, DeKalb County, Georgia","10967","857","156","116","10387","865","26","39","38","42","0","21","65","91","295","201","0","21","295","201",
"1400000US13089023311","Census Tract 233.11, DeKalb County, Georgia","5045","449","163","82","4595","451","38","58","1","2","0","19","165","132","83","73","11","16","72","71",
"1400000US13089023312","Census Tract 233.12, DeKalb County, Georgia","10571","807","532","420","9689","921","22","36","91","120","0","21","86","97","151","206","1","4","150","206",
