"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some Other Race alone","Margin of Error!!Total:!!Some Other Race alone","Estimate!!Total:!!Two or More Races:","Margin of Error!!Total:!!Two or More Races:","Estimate!!Total:!!Two or More Races:!!Two races including Some Other Race","Margin of Error!!Total:!!Two or More Races:!!Two races including Some Other Race","Estimate!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races","Margin of Error!!Total:!!Two or More Races:!!Two races excluding Some Other Race, and three or more races",
"0400000US13","Georgia","10940407","*****","5574133","7124","3401114","8546","44547","2713","495388","2852","7534","1070","504292","10321","913399","14790","514230","9518","399169","9489",
"1400000US13015960403","Census Tract 9604.03; Bartow County; Georgia","3552","655","2591","573","407","259","0","14","42","38","0","14","22","38","490","273","417","270","73","71",
"1400000US13015960404","Census Tract 9604.04; Bartow County; Georgia","5412","1011","4276","1087","630","399","0","20","0","20","0","20","20","42","486","433","421","401","65","87",
"1400000US13015960405","Census Tract 9604.05; Bartow County; Georgia","5380","798","3971","791","805","387","0","20","103","125","0","20","103","157","398","289","346","289","52","35",
"1400000US13015960406","Census Tract 9604.06; Bartow County; Georgia","3100","504","2212","503","591","269","9","14","0","14","0","14","18","41","270","282","251","272","19","41",
"1400000US13015960407","Census Tract 9604.07; Bartow County; Georgia","3019","545","2232","458","191","141","6","11","76","66","0","14","44","51","470","273","0","14","470","273",
"1400000US13015960501","Census Tract 9605.01; Bartow County; Georgia","6521","1217","3170","720","1602","625","0","20","0","20","265","388","321","272","1163","785","699","648","464","328",
"1400000US13015960502","Census Tract 9605.02; Bartow County; Georgia","3329","491","2464","517","544","313","0","14","101","133","0","14","121","180","99","152","94","152","5","12",
"1400000US13015960601","Census Tract 9606.01; Bartow County; Georgia","5527","807","4471","726","723","465","0","20","27","34","0","20","23","39","283","226","252","221","31","40",
"1400000US13015960602","Census Tract 9606.02; Bartow County; Georgia","4109","722","2878","682","796","331","0","14","6","13","0","14","33","56","396","430","363","431","33","31",
"1400000US13015960701","Census Tract 9607.01; Bartow County; Georgia","4437","668","1689","528","833","215","42","50","46","68","86","183","333","272","1408","591","1252","610","156","97",
"1400000US13015960702","Census Tract 9607.02; Bartow County; Georgia","3389","571","2843","588","355","245","0","14","92","91","0","14","2","4","97","85","54","62","43","63",
"1400000US13015960801","Census Tract 9608.01; Bartow County; Georgia","4461","985","2226","654","1206","735","0","14","93","91","0","14","240","225","696","353","525","379","171","132",
"1400000US13015960802","Census Tract 9608.02; Bartow County; Georgia","3088","725","2610","673","39","39","85","125","0","14","0","14","285","271","69","73","23","39","46","64",
"1400000US13015960804","Census Tract 9608.04; Bartow County; Georgia","4261","462","3371","451","447","269","54","95","97","120","135","159","31","37","126","74","101","69","25","24",
"1400000US13015960805","Census Tract 9608.05; Bartow County; Georgia","1633","337","1422","290","110","165","1","2","17","40","0","14","3","3","80","62","61","53","19","28",
"1400000US13015960901","Census Tract 9609.01; Bartow County; Georgia","2697","336","2554","356","56","82","8","9","15","23","0","14","2","4","62","72","24","45","38","56",
"1400000US13015960902","Census Tract 9609.02; Bartow County; Georgia","7623","1097","6326","1140","216","196","0","20","211","211","0","20","359","329","511","389","224","281","287","256",
"1400000US13015961001","Census Tract 9610.01; Bartow County; Georgia","5689","669","4763","618","350","140","1","3","47","54","0","20","0","20","528","244","252","246","276","138",
"1400000US13015961002","Census Tract 9610.02; Bartow County; Georgia","4018","485","3639","526","3","5","21","34","25","30","19","34","137","162","174","131","101","121","73","61",
"1400000US13017960100","Census Tract 9601; Ben Hill County; Georgia","2740","414","2385","381","228","209","0","14","0","14","0","14","114","155","13","22","0","14","13","22",
"1400000US13017960200","Census Tract 9602; Ben Hill County; Georgia","1666","296","1237","256","236","119","0","14","0","14","0","14","22","35","171","141","128","143","43","44",
"1400000US13017960300","Census Tract 9603; Ben Hill County; Georgia","3638","529","2086","351","1409","506","23","37","50","61","0","14","30","49","40","65","37","65","3","6",
"1400000US13017960400","Census Tract 9604; Ben Hill County; Georgia","4078","659","1523","496","2532","628","0","14","0","14","0","14","5","25","18","27","12","25","6","13",
"1400000US13017960501","Census Tract 9605.01; Ben Hill County; Georgia","1117","311","292","78","564","275","0","14","0","14","0","14","29","53","232","240","182","249","50","49",
"1400000US13017960502","Census Tract 9605.02; Ben Hill County; Georgia","3850","671","2072","489","1528","529","9","18","24","34","0","14","0","14","217","151","139","128","78","94",
"1400000US13019970100","Census Tract 9701; Berrien County; Georgia","1365","234","1144","232","216","114","0","14","0","14","0","14","0","14","5","8","0","14","5","8",
"1400000US13019970200","Census Tract 9702; Berrien County; Georgia","3278","372","2867","330","162","110","0","14","0","14","0","14","55","50","194","132","156","123","38","38",
"1400000US13019970300","Census Tract 9703; Berrien County; Georgia","3436","504","2770","465","317","150","15","19","0","14","0","14","0","14","334","155","149","143","185","94",
"1400000US13019970400","Census Tract 9704; Berrien County; Georgia","3569","512","2568","428","755","242","16","23","0","14","0","14","81","112","149","133","45","63","104","116",
