"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"1400000US13067031320","Census Tract 313.20, Cobb County, Georgia","5219","768","266","334","4524","772","0","20","92","108","0","20","337","291","0","20","0","20","0","20",
"1400000US13067031321","Census Tract 313.21, Cobb County, Georgia","2419","439","869","546","830","419","0","14","0","14","0","14","720","461","0","14","0","14","0","14",
"1400000US13067031322","Census Tract 313.22, Cobb County, Georgia","4086","578","1093","426","2712","613","0","14","0","14","0","14","211","219","70","61","1","2","69","61",
"1400000US13067031323","Census Tract 313.23, Cobb County, Georgia","2784","1204","1659","1211","502","247","0","14","68","124","0","14","122","181","433","302","0","14","433","302",
"1400000US13067031324","Census Tract 313.24, Cobb County, Georgia","4558","1135","3069","1078","596","471","0","14","186","172","0","14","619","683","88","113","35","62","53","86",
"1400000US13067031325","Census Tract 313.25, Cobb County, Georgia","1738","191","1179","222","273","64","0","14","137","138","9","18","40","49","100","141","0","14","100","141",
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","5913","903","1855","416","3643","633","0","20","47","40","0","20","352","389","16","30","0","20","16","30",
"1400000US13067031410","Census Tract 314.10, Cobb County, Georgia","5223","1869","1367","219","3179","1845","0","20","9","18","0","20","517","404","151","141","69","88","82","109",
"1400000US13067031411","Census Tract 314.11, Cobb County, Georgia","3784","929","1453","553","1415","435","0","14","18","42","0","14","351","200","547","598","426","562","121","155",
"1400000US13067031412","Census Tract 314.12, Cobb County, Georgia","4407","675","1274","416","2745","481","0","14","0","14","0","14","279","378","109","142","10","17","99","141",
"1400000US13067031413","Census Tract 314.13, Cobb County, Georgia","3656","679","762","338","1988","507","1","3","423","406","0","14","19","73","463","453","458","451","5","10",
"1400000US13067031414","Census Tract 314.14, Cobb County, Georgia","4314","944","1929","839","2190","568","0","14","13","24","0","14","36","50","146","133","28","12","118","131",
"1400000US13067031415","Census Tract 314.15, Cobb County, Georgia","1853","321","1064","276","773","233","0","14","0","14","0","14","0","14","16","25","0","14","16","25",
"1400000US13067031416","Census Tract 314.16, Cobb County, Georgia","4046","607","1409","531","2297","491","43","50","0","14","0","14","63","70","234","253","73","82","161","237",
"1400000US13067031417","Census Tract 314.17, Cobb County, Georgia","3048","848","1000","344","2012","912","0","14","0","14","0","14","36","49","0","14","0","14","0","14",
"1400000US13067031506","Census Tract 315.06, Cobb County, Georgia","5404","827","2569","556","2544","658","0","20","95","104","0","20","34","49","162","184","140","182","22","25",
"1400000US13067031507","Census Tract 315.07, Cobb County, Georgia","3362","479","793","299","1975","486","197","286","134","139","6","13","152","179","105","98","0","14","105","98",
"1400000US13067031510","Census Tract 315.10, Cobb County, Georgia","3064","496","1245","325","1590","309","20","32","12","24","0","14","0","14","197","149","35","60","162","135",
"1400000US13067031511","Census Tract 315.11, Cobb County, Georgia","6539","1392","2622","681","3733","1274","0","20","47","66","0","20","17","27","120","110","54","61","66","90",
"1400000US13067031512","Census Tract 315.12, Cobb County, Georgia","5156","754","1443","649","3015","878","0","20","133","185","0","20","495","283","70","72","0","20","70","72",
"1400000US13067031513","Census Tract 315.13, Cobb County, Georgia","4823","1448","1079","329","3301","1476","1","3","127","173","0","14","304","310","11","18","0","14","11","18",
"1400000US13067031514","Census Tract 315.14, Cobb County, Georgia","3133","591","1398","479","1392","371","0","14","76","121","0","14","52","63","215","367","215","367","0","14",
"1400000US13067031515","Census Tract 315.15, Cobb County, Georgia","4012","709","1400","258","2255","747","0","14","88","89","0","14","105","93","164","136","70","111","94","72",
"1400000US13067031516","Census Tract 315.16, Cobb County, Georgia","2634","721","731","248","1784","668","0","14","0","14","0","14","92","94","27","29","0","14","27","29",
"1400000US13067031517","Census Tract 315.17, Cobb County, Georgia","2881","390","874","262","1436","401","72","70","23","49","0","14","429","439","47","105","0","14","47","105",
"1400000US13067031518","Census Tract 315.18, Cobb County, Georgia","2879","642","610","317","1671","510","0","14","0","14","0","14","598","532","0","14","0","14","0","14",
"1400000US13069010100","Census Tract 101, Coffee County, Georgia","3227","483","2523","453","575","276","0","14","0","14","0","14","129","185","0","14","0","14","0","14",
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","3113","544","2593","614","268","275","0","14","179","170","0","14","0","14","73","112","73","112","0","14",
"1400000US13069010301","Census Tract 103.01, Coffee County, Georgia","2173","515","1360","360","758","302","0","14","0","14","0","14","14","26","41","60","0","14","41","60",
"1400000US13069010302","Census Tract 103.02, Coffee County, Georgia","3650","323","1615","326","1930","213","16","29","0","14","0","14","32","39","57","45","40","37","17","20",
"1400000US13069010401","Census Tract 104.01, Coffee County, Georgia","2922","704","2091","651","530","279","0","14","0","14","0","14","129","194","172","220","172","220","0","14",
"1400000US13069010402","Census Tract 104.02, Coffee County, Georgia","3593","654","1626","480","1091","407","2","4","17","28","0","14","13","22","844","356","0","14","844","356",
"1400000US13069010500","Census Tract 105, Coffee County, Georgia","3975","583","3420","589","438","260","16","31","0","14","0","14","22","68","79","90","18","34","61","86",
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","5294","715","3789","626","1303","376","0","20","82","106","0","20","11","21","109","133","96","129","13","22",
"1400000US13069010701","Census Tract 107.01, Coffee County, Georgia","3767","733","2460","616","1134","363","0","14","13","18","0","14","111","151","49","67","17","31","32","41",
"1400000US13069010702","Census Tract 107.02, Coffee County, Georgia","2140","347","2003","301","137","149","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13069010801","Census Tract 108.01, Coffee County, Georgia","4449","734","2259","515","2033","498","0","14","9","15","0","14","70","76","78","91","51","84","27","36",
"1400000US13069010802","Census Tract 108.02, Coffee County, Georgia","4767","759","2493","539","2138","548","0","14","0","14","0","14","136","193","0","14","0","14","0","14",
"1400000US13071970101","Census Tract 9701.01, Colquitt County, Georgia","3501","370","2578","402","635","368","0","14","15","23","0","14","221","167","52","59","12","14","40","57",
"1400000US13071970102","Census Tract 9701.02, Colquitt County, Georgia","2244","397","1533","389","206","118","31","40","0","14","0","14","431","233","43","52","0","14","43","52",
"1400000US13071970200","Census Tract 9702, Colquitt County, Georgia","2768","408","2247","411","485","178","0","14","0","14","0","14","36","56","0","14","0","14","0","14",
"1400000US13071970301","Census Tract 9703.01, Colquitt County, Georgia","2450","573","43","82","2407","584","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13071970302","Census Tract 9703.02, Colquitt County, Georgia","2319","528","1390","330","796","487","0","14","0","14","0","14","133","216","0","14","0","14","0","14",
"1400000US13071970400","Census Tract 9704, Colquitt County, Georgia","3617","636","2149","394","1233","474","71","123","0","14","0","14","82","99","82","93","21","29","61","87",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","3480","620","2763","588","302","118","8","13","26","47","0","14","260","155","121","132","65","119","56","53",
"1400000US13071970601","Census Tract 9706.01, Colquitt County, Georgia","2567","669","2037","551","364","345","0","14","0","14","0","14","166","280","0","14","0","14","0","14",
"1400000US13071970602","Census Tract 9706.02, Colquitt County, Georgia","3516","797","2438","680","84","405","68","84","85","141","0","14","752","549","89","108","83","103","6","15",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","2426","428","782","263","1274","388","14","20","1","2","9","16","257","210","89","97","75","95","14","14",
"1400000US13071970703","Census Tract 9707.03, Colquitt County, Georgia","4642","863","2493","563","1486","599","49","63","110","160","0","14","142","298","362","382","345","375","17","31",
"1400000US13071970704","Census Tract 9707.04, Colquitt County, Georgia","2333","365","1743","395","333","213","0","14","89","120","0","14","0","14","168","169","74","128","94","123",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","2990","449","1639","501","846","288","200","253","18","33","0","14","235","170","52","64","0","14","52","64",
"1400000US13071970901","Census Tract 9709.01, Colquitt County, Georgia","2842","453","2806","441","0","14","0","14","0","14","0","14","36","58","0","14","0","14","0","14",
"1400000US13071970902","Census Tract 9709.02, Colquitt County, Georgia","3815","673","1848","489","230","203","63","107","2","4","0","14","1648","596","24","37","0","14","24","37",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","3558","755","2911","753","256","191","0","14","381","125","0","14","0","14","10","19","0","14","10","19",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","5677","922","4176","775","670","385","0","20","537","270","0","20","63","80","231","229","114","203","117","107",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","3441","725","2253","518","901","468","36","61","149","115","0","14","45","47","57","69","0","14","57","69",
"1400000US13073030107","Census Tract 301.07, Columbia County, Georgia","3606","677","2536","553","325","345","0","14","656","318","0","14","0","14","89","88","0","14","89","88",
"1400000US13073030108","Census Tract 301.08, Columbia County, Georgia","6872","891","5529","708","242","287","0","20","878","399","0","20","0","20","223","162","0","20","223","162",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","7277","999","5807","963","1239","394","0","20","129","215","0","20","8","23","94","99","6","11","88","99",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","2970","681","2709","649","138","104","0","14","93","107","0","14","0","14","30","27","0","14","30","27",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","6393","950","5006","892","863","197","0","20","121","86","0","20","131","133","272","219","151","200","121","101",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","10583","1240","7496","988","1946","658","10","20","735","271","0","22","71","73","325","232","61","71","264","219",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","7017","1218","4534","915","1326","625","0","20","697","512","0","20","0","20","460","262","0","20","460","262",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","7670","1392","6308","1347","580","270","40","72","187","133","0","20","98","98","457","326","87","107","370","318",
"1400000US13073030308","Census Tract 303.08, Columbia County, Georgia","12287","1770","9391","1784","1464","421","0","22","136","71","0","22","386","316","910","411","63","84","847","400",
"1400000US13073030310","Census Tract 303.10, Columbia County, Georgia","3977","545","3331","594","88","85","3","15","172","157","0","14","316","132","67","81","0","14","67","81",
"1400000US13073030311","Census Tract 303.11, Columbia County, Georgia","6155","802","5143","707","710","303","13","22","164","157","0","20","0","20","125","100","0","20","125","100",
"1400000US13073030312","Census Tract 303.12, Columbia County, Georgia","7731","1386","6357","1246","747","356","114","175","157","170","0","20","156","171","200","141","0","20","200","141",
"1400000US13073030313","Census Tract 303.13, Columbia County, Georgia","5172","1307","3695","942","641","479","0","20","282","255","0","20","20","34","534","537","82","133","452","441",
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","2813","609","2033","582","648","282","0","14","7","12","0","14","38","51","87","76","36","52","51","57",
"1400000US13073030403","Census Tract 304.03, Columbia County, Georgia","10259","1498","6645","1020","2311","989","35","67","173","195","0","22","8","18","1087","738","424","431","663","644",
"1400000US13073030404","Census Tract 304.04, Columbia County, Georgia","1665","340","1485","479","116","140","0","14","19","35","0","14","0","14","45","103","21","49","24","54",
"1400000US13073030503","Census Tract 305.03, Columbia County, Georgia","10825","1851","6308","1161","3222","1284","0","22","310","224","0","22","115","153","870","479","191","312","679","389",
"1400000US13073030504","Census Tract 305.04, Columbia County, Georgia","4021","599","3263","547","553","310","27","41","0","14","0","14","8","15","170","128","0","14","170","128",
"1400000US13073030505","Census Tract 305.05, Columbia County, Georgia","7691","1018","4546","856","2519","627","28","49","93","100","0","20","77","98","428","274","4","9","424","274",
"1400000US13073030507","Census Tract 305.07, Columbia County, Georgia","5555","1088","3595","985","1502","748","81","103","0","20","0","20","31","59","346","263","121","125","225","174",
"1400000US13073030508","Census Tract 305.08, Columbia County, Georgia","7349","1280","4161","1120","2019","1091","0","20","99","185","0","20","295","256","775","558","203","156","572","422",
"1400000US13073030603","Census Tract 306.03, Columbia County, Georgia","3693","666","2522","565","882","439","0","14","201","164","0","14","0","14","88","78","0","14","88","78",
"1400000US13075960100","Census Tract 9601, Cook County, Georgia","1904","232","1627","213","259","101","0","14","0","14","0","14","8","14","10","11","0","14","10","11",
"1400000US13075960200","Census Tract 9602, Cook County, Georgia","3732","497","2095","436","1505","259","0","14","0","14","0","14","125","148","7","13","0","14","7","13",
"1400000US13075960301","Census Tract 9603.01, Cook County, Georgia","2956","442","1824","378","891","201","0","14","0","14","0","14","0","14","241","177","77","116","164","148",
"1400000US13075960302","Census Tract 9603.02, Cook County, Georgia","3786","560","2983","468","569","301","0","14","151","148","0","14","0","14","83","95","0","14","83","95",
"1400000US13075960400","Census Tract 9604, Cook County, Georgia","4839","489","3289","427","1485","259","0","14","0","14","0","14","0","14","65","75","0","14","65","75",
"1400000US13077170101","Census Tract 1701.01, Coweta County, Georgia","1832","292","1757","284","66","138","0","14","6","14","3","6","0","14","0","14","0","14","0","14",
"1400000US13077170102","Census Tract 1701.02, Coweta County, Georgia","5813","763","5149","771","491","202","10","15","0","20","0","20","25","45","138","184","102","190","36","47",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","7920","1031","5783","790","1148","333","0","20","62","77","0","20","625","605","302","247","0","20","302","247",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","6565","636","5597","651","418","194","3","7","189","197","0","20","114","122","244","241","0","20","244","241",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","8072","1500","4956","543","2650","1540","34","54","272","276","0","20","60","83","100","95","0","20","100","95",
"1400000US13077170307","Census Tract 1703.07, Coweta County, Georgia","6323","797","3443","622","2058","601","45","58","88","98","0","20","293","183","396","233","0","20","396","233",
"1400000US13077170308","Census Tract 1703.08, Coweta County, Georgia","4723","722","2951","613","1160","572","0","14","176","130","0","14","313","347","123","104","0","14","123","104",
"1400000US13077170309","Census Tract 1703.09, Coweta County, Georgia","4695","474","2828","462","925","415","86","112","440","378","0","14","29","52","387","282","0","14","387","282",
"1400000US13077170310","Census Tract 1703.10, Coweta County, Georgia","4748","662","3512","609","924","314","0","14","274","319","0","14","0","14","38","60","0","14","38","60",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","5589","887","4592","822","770","388","0","20","85","96","0","20","35","46","107","111","0","20","107","111",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","5320","643","4335","652","363","256","0","20","272","159","0","20","9","17","341","248","4","11","337","242",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","7240","801","5433","659","1206","481","17","27","88","98","0","20","343","197","153","140","0","20","153","140",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","4476","506","3489","343","327","292","14","23","27","39","0","14","46","59","573","306","410","292","163","115",
"1400000US13077170407","Census Tract 1704.07, Coweta County, Georgia","969","305","694","272","22","37","0","14","0","14","0","14","253","227","0","14","0","14","0","14",
"1400000US13077170408","Census Tract 1704.08, Coweta County, Georgia","8403","1011","7539","1024","509","131","0","20","287","220","0","20","0","20","68","89","0","20","68","89",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","7257","684","6167","549","830","293","29","36","91","94","0","20","4","8","136","224","0","20","136","224",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","7935","1371","7279","1360","610","265","19","28","16","26","0","20","0","20","11","21","0","20","11","21",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","6738","634","5650","703","628","387","5","13","59","62","0","20","26","45","370","225","13","23","357","220",
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","6417","765","5117","633","836","267","0","20","116","109","0","20","34","50","314","255","203","219","111","115",
"1400000US13077170604","Census Tract 1706.04, Coweta County, Georgia","3760","550","1527","288","2161","559","0","14","5","11","0","14","0","14","67","82","0","14","67","82",
"1400000US13077170605","Census Tract 1706.05, Coweta County, Georgia","3745","604","1813","493","1769","458","36","59","13","24","0","14","35","65","79","111","0","14","79","111",
"1400000US13077170606","Census Tract 1706.06, Coweta County, Georgia","4099","564","2809","534","918","432","0","14","238","168","0","14","69","107","65","79","0","14","65","79",
"1400000US13077170607","Census Tract 1706.07, Coweta County, Georgia","4275","854","4038","851","200","146","0","14","37","59","0","14","0","14","0","14","0","14","0","14",
"1400000US13077170701","Census Tract 1707.01, Coweta County, Georgia","4496","829","1861","462","2120","742","0","14","0","14","21","32","75","93","419","185","26","51","393","173",
"1400000US13077170702","Census Tract 1707.02, Coweta County, Georgia","3661","545","2175","590","1197","447","0","14","41","71","0","14","0","14","248","215","0","14","248","215",
"1400000US13077170801","Census Tract 1708.01, Coweta County, Georgia","5046","399","3979","423","883","190","0","20","35","48","0","20","26","33","123","106","0","20","123","106",
"1400000US13077170802","Census Tract 1708.02, Coweta County, Georgia","5722","536","5160","510","368","140","62","68","1","2","0","20","23","26","108","88","52","74","56","48",
"1400000US13079070100","Census Tract 701, Crawford County, Georgia","3393","342","1420","275","1940","211","0","14","0","14","0","14","0","14","33","42","0","14","33","42",
"1400000US13079070201","Census Tract 702.01, Crawford County, Georgia","5711","592","5113","514","259","159","16","24","0","20","0","20","209","197","114","91","55","76","59","53",
"1400000US13079070202","Census Tract 702.02, Crawford County, Georgia","3163","531","2613","530","510","169","0","14","15","24","0","14","0","14","25","29","0","14","25","29",
"1400000US13081010100","Census Tract 101, Crisp County, Georgia","4316","616","2708","421","1464","445","0","14","1","4","0","14","32","47","111","115","100","113","11","17",
"1400000US13081010201","Census Tract 102.01, Crisp County, Georgia","4674","596","1868","293","2765","577","0","14","6","12","0","14","0","14","35","39","0","14","35","39",
"1400000US13081010202","Census Tract 102.02, Crisp County, Georgia","2772","509","793","290","1942","437","0","14","0","14","0","14","10","15","27","63","0","14","27","63",
"1400000US13081010300","Census Tract 103, Crisp County, Georgia","3011","422","2433","435","509","189","0","14","1","3","0","14","0","14","68","76","30","57","38","47",
"1400000US13081010400","Census Tract 104, Crisp County, Georgia","6165","801","2685","382","3378","856","0","20","18","31","23","39","0","20","61","82","0","20","61","82",
"1400000US13081010500","Census Tract 105, Crisp County, Georgia","1571","374","1326","380","245","120","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13083040102","Census Tract 401.02, Dade County, Georgia","3438","410","3276","399","12","24","0","14","11","17","21","40","34","36","84","58","15","24","69","55",
"1400000US13083040103","Census Tract 401.03, Dade County, Georgia","2467","348","2381","350","11","7","0","14","34","50","0","14","4","7","37","35","12","25","25","24",
"1400000US13083040104","Census Tract 401.04, Dade County, Georgia","2264","404","2010","388","80","70","0","14","140","165","0","14","0","14","34","55","34","55","0","14",
"1400000US13083040200","Census Tract 402, Dade County, Georgia","3874","474","3679","491","43","60","0","14","0","14","0","14","0","14","152","106","0","14","152","106",
"1400000US13083040300","Census Tract 403, Dade County, Georgia","4140","531","3842","523","36","32","0","14","21","26","0","14","28","37","213","113","67","92","146","90",
"1400000US13085970101","Census Tract 9701.01, Dawson County, Georgia","1709","519","1671","528","0","14","0","14","0","14","0","14","0","14","38","58","0","14","38","58",
"1400000US13085970102","Census Tract 9701.02, Dawson County, Georgia","4011","379","3764","399","112","85","0","14","83","88","0","14","13","15","39","33","0","14","39","33",
"1400000US13085970103","Census Tract 9701.03, Dawson County, Georgia","3013","565","3013","565","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13085970203","Census Tract 9702.03, Dawson County, Georgia","4383","587","4153","545","4","8","0","14","0","14","0","14","0","14","226","238","138","157","88","92",
"1400000US13085970204","Census Tract 9702.04, Dawson County, Georgia","3634","533","3513","544","0","14","0","14","61","59","0","14","0","14","60","61","0","14","60","61",
"1400000US13085970205","Census Tract 9702.05, Dawson County, Georgia","3945","758","3450","746","61","35","26","40","12","22","0","14","0","14","396","248","210","240","186","81",
"1400000US13085970206","Census Tract 9702.06, Dawson County, Georgia","4582","551","4373","533","10","20","0","14","23","36","0","14","85","133","91","89","44","79","47","43",
"1400000US13087970100","Census Tract 9701, Decatur County, Georgia","3036","341","2192","291","524","258","0","14","1","3","0","14","272","214","47","78","45","78","2","3",
"1400000US13087970200","Census Tract 9702, Decatur County, Georgia","2592","421","2112","439","477","200","0","14","1","3","0","14","0","14","2","4","0","14","2","4",
"1400000US13087970301","Census Tract 9703.01, Decatur County, Georgia","2380","395","1037","220","1269","344","0","14","74","69","0","14","0","14","0","14","0","14","0","14",
"1400000US13087970302","Census Tract 9703.02, Decatur County, Georgia","4147","544","2463","483","1584","303","0","14","0","14","0","14","81","55","19","25","7","12","12","16",
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","4643","631","1213","266","3323","525","0","14","32","39","0","14","0","14","75","67","4","8","71","68",
"1400000US13087970600","Census Tract 9706, Decatur County, Georgia","5649","561","2929","300","2360","454","38","55","71","78","0","20","251","335","0","20","0","20","0","20",
"1400000US13087970700","Census Tract 9707, Decatur County, Georgia","1709","313","1115","228","529","211","0","14","0","14","0","14","65","98","0","14","0","14","0","14",
"1400000US13087970800","Census Tract 9708, Decatur County, Georgia","2439","371","810","221","1028","250","0","14","0","14","0","14","413","224","188","114","2","5","186","116",
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","2063","357","1938","363","37","29","0","14","37","27","0","14","4","6","47","41","0","14","47","41",
"1400000US13089020200","Census Tract 202, DeKalb County, Georgia","1953","339","1421","283","71","51","0","14","338","152","0","14","0","14","123","101","68","95","55","47",
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","4468","549","3774","467","367","268","0","14","39","27","0","14","0","14","288","174","2","4","286","175",
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","2743","408","2435","380","48","54","0","14","95","80","0","14","0","14","165","118","29","37","136","112",
"1400000US13089020500","Census Tract 205, DeKalb County, Georgia","3347","574","1629","409","1260","358","50","71","70","57","0","14","102","101","236","144","88","115","148","88",
"1400000US13089020600","Census Tract 206, DeKalb County, Georgia","2084","440","1051","282","756","307","22","27","83","57","0","14","12","15","160","138","54","82","106","113",
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","2528","397","1485","179","721","276","0","14","35","27","0","14","244","211","43","44","0","14","43","44",
"1400000US13089020801","Census Tract 208.01, DeKalb County, Georgia","2718","462","1760","447","589","223","0","14","52","72","0","14","65","75","252","187","58","92","194","172",
"1400000US13089020802","Census Tract 208.02, DeKalb County, Georgia","4415","735","1998","450","2110","614","0","14","37","36","0","14","104","126","166","133","96","115","70","69",
"1400000US13089020901","Census Tract 209.01, DeKalb County, Georgia","2956","394","1837","387","829","334","0","14","145","214","0","14","0","14","145","111","22","29","123","108",
"1400000US13089020902","Census Tract 209.02, DeKalb County, Georgia","3112","728","1465","534","1373","299","0","14","267","187","0","14","0","14","7","14","0","14","7","14",
"1400000US13089021101","Census Tract 211.01, DeKalb County, Georgia","4182","634","3458","586","93","78","0","14","482","287","3","6","0","14","146","136","10","15","136","137",
"1400000US13089021103","Census Tract 211.03, DeKalb County, Georgia","4873","767","3645","642","662","285","0","14","237","170","0","14","61","88","268","183","187","162","81","93",
"1400000US13089021104","Census Tract 211.04, DeKalb County, Georgia","1923","362","1382","246","438","338","0","14","74","82","0","14","14","24","15","24","0","14","15","24",
"1400000US13089021204","Census Tract 212.04, DeKalb County, Georgia","2878","731","843","319","76","86","464","278","95","154","5","9","254","164","1141","670","1126","671","15","19",
"1400000US13089021208","Census Tract 212.08, DeKalb County, Georgia","5032","771","2966","436","1038","705","103","146","780","322","0","20","14","23","131","93","0","20","131","93",
"1400000US13089021210","Census Tract 212.10, DeKalb County, Georgia","5343","414","4890","416","22","33","0","20","391","120","0","20","0","20","40","39","0","20","40","39",
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","4825","521","3784","554","301","165","0","14","548","287","0","14","76","90","116","122","0","14","116","122",
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","3509","360","3178","369","90","94","0","14","124","101","0","14","10","16","107","76","0","14","107","76",
"1400000US13089021217","Census Tract 212.17, DeKalb County, Georgia","2658","362","1885","299","443","174","0","14","254","116","0","14","10","11","66","68","64","68","2","5",
"1400000US13089021219","Census Tract 212.19, DeKalb County, Georgia","4522","559","3992","578","217","174","25","41","137","85","0","14","8","17","143","140","69","70","74","117",
"1400000US13089021220","Census Tract 212.20, DeKalb County, Georgia","3741","694","2934","681","568","373","0","14","208","218","0","14","0","14","31","43","11","17","20","39",
"1400000US13089021221","Census Tract 212.21, DeKalb County, Georgia","2870","490","1913","448","303","169","27","39","220","116","0","14","0","14","407","345","308","336","99","95",
"1400000US13089021222","Census Tract 212.22, DeKalb County, Georgia","4847","1114","3251","391","1152","1073","99","148","219","118","0","14","15","21","111","103","0","14","111","103",
"1400000US13089021223","Census Tract 212.23, DeKalb County, Georgia","1957","360","536","159","19","31","21","32","1360","355","0","14","0","14","21","33","0","14","21","33",
"1400000US13089021224","Census Tract 212.24, DeKalb County, Georgia","4127","695","1725","412","1616","653","23","44","613","378","0","14","105","101","45","49","0","14","45","49",
"1400000US13089021225","Census Tract 212.25, DeKalb County, Georgia","2648","628","784","225","1096","436","0","14","501","280","0","14","60","71","207","210","126","183","81","86",
"1400000US13089021226","Census Tract 212.26, DeKalb County, Georgia","2631","596","805","286","902","455","0","14","800","454","0","14","52","94","72","93","0","14","72","93",
"1400000US13089021227","Census Tract 212.27, DeKalb County, Georgia","5183","730","2896","429","618","465","0","20","1401","649","0","20","0","20","268","188","0","20","268","188",
"1400000US13089021228","Census Tract 212.28, DeKalb County, Georgia","3235","650","2904","679","0","14","0","14","331","237","0","14","0","14","0","14","0","14","0","14",
"1400000US13089021229","Census Tract 212.29, DeKalb County, Georgia","3376","634","2796","363","19","31","0","14","40","81","0","14","0","14","521","457","0","14","521","457",
"1400000US13089021230","Census Tract 212.30, DeKalb County, Georgia","3791","568","1158","278","331","187","0","14","2079","526","0","14","0","14","223","228","0","14","223","228",
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","3673","573","1369","386","919","325","181","191","633","327","0","14","24","38","547","317","229","217","318","212",
"1400000US13089021305","Census Tract 213.05, DeKalb County, Georgia","5536","940","2459","490","954","385","196","132","432","192","0","20","1059","796","436","250","246","181","190","160",
"1400000US13089021306","Census Tract 213.06, DeKalb County, Georgia","5348","581","3389","640","470","201","142","115","669","295","0","20","112","83","566","277","552","278","14","24",
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","3993","513","1930","412","311","185","183","139","978","219","0","14","492","326","99","67","28","28","71","60",
"1400000US13089021308","Census Tract 213.08, DeKalb County, Georgia","3863","471","1586","451","497","240","738","325","312","200","0","14","219","225","511","367","438","348","73","76",
"1400000US13089021309","Census Tract 213.09, DeKalb County, Georgia","1951","391","947","339","300","191","72","82","174","106","0","14","244","240","214","208","201","207","13","28",
"1400000US13089021310","Census Tract 213.10, DeKalb County, Georgia","4411","826","2083","600","141","97","189","144","1331","580","0","14","280","199","387","278","156","115","231","250",
