"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"1400000US13003960200","Census Tract 9602, Atkinson County, Georgia","4604","395","2641","345","1026","177","0","14","0","14","0","14","632","343","305","200","122","155","183","136",
"1400000US13003960300","Census Tract 9603, Atkinson County, Georgia","1451","260","1281","262","31","38","0","14","0","14","0","14","57","73","82","94","82","94","0","14",
"1400000US13005970100","Census Tract 9701, Bacon County, Georgia","2699","476","2658","475","7","12","0","14","0","14","0","14","0","14","34","39","0","14","34","39",
"1400000US13005970201","Census Tract 9702.01, Bacon County, Georgia","4295","477","2977","375","839","213","0","14","58","73","0","14","86","142","335","320","290","318","45","46",
"1400000US13005970202","Census Tract 9702.02, Bacon County, Georgia","4169","548","2952","484","918","162","0","14","0","14","0","14","127","145","172","164","32","55","140","139",
"1400000US13007960100","Census Tract 9601, Baker County, Georgia","1910","222","864","199","900","309","0","14","86","106","0","14","0","14","60","70","9","32","51","65",
"1400000US13007960200","Census Tract 9602, Baker County, Georgia","1018","221","631","199","243","129","2","5","127","121","0","14","0","14","15","22","0","14","15","22",
"1400000US13009970101","Census Tract 9701.01, Baldwin County, Georgia","2266","474","1109","250","1106","440","0","14","0","14","0","14","0","14","51","65","0","14","51","65",
"1400000US13009970102","Census Tract 9701.02, Baldwin County, Georgia","3055","412","1882","369","1104","231","0","14","0","14","0","14","28","42","41","71","0","14","41","71",
"1400000US13009970201","Census Tract 9702.01, Baldwin County, Georgia","3248","697","1634","476","1197","612","0","14","417","228","0","14","0","14","0","14","0","14","0","14",
"1400000US13009970202","Census Tract 9702.02, Baldwin County, Georgia","3480","536","2331","444","1013","496","0","14","24","41","0","14","25","40","87","67","0","14","87","67",
"1400000US13009970301","Census Tract 9703.01, Baldwin County, Georgia","2341","451","1522","430","755","416","0","14","0","14","0","14","0","14","64","69","7","13","57","68",
"1400000US13009970302","Census Tract 9703.02, Baldwin County, Georgia","3470","565","1940","350","1369","414","0","14","148","134","0","14","5","10","8","15","0","14","8","15",
"1400000US13009970400","Census Tract 9704, Baldwin County, Georgia","3803","588","1913","406","1770","538","0","14","0","14","0","14","64","66","56","44","41","46","15","20",
"1400000US13009970501","Census Tract 9705.01, Baldwin County, Georgia","3754","547","2235","373","1256","441","0","14","24","32","0","14","50","69","189","162","8","18","181","161",
"1400000US13009970502","Census Tract 9705.02, Baldwin County, Georgia","2724","424","1522","346","1144","339","16","20","9","23","0","14","13","25","20","32","10","23","10","22",
"1400000US13009970600","Census Tract 9706, Baldwin County, Georgia","3754","563","1100","263","2460","506","0","14","12","21","0","14","0","14","182","172","15","22","167","167",
"1400000US13009970701","Census Tract 9707.01, Baldwin County, Georgia","1974","468","656","265","1157","339","4","7","10","22","0","14","0","14","147","103","16","23","131","106",
"1400000US13009970702","Census Tract 9707.02, Baldwin County, Georgia","2312","581","624","172","1474","550","0","14","11","19","0","14","135","100","68","73","6","11","62","73",
"1400000US13009970801","Census Tract 9708.01, Baldwin County, Georgia","3230","711","2158","653","866","262","0","14","13","26","112","174","3","8","78","88","57","79","21","35",
"1400000US13009970802","Census Tract 9708.02, Baldwin County, Georgia","4465","800","2688","619","1526","583","14","27","5","10","0","14","45","39","187","69","58","27","129","77",
"1400000US13011970100","Census Tract 9701, Banks County, Georgia","5097","395","4458","405","0","20","0","20","11","22","0","20","378","208","250","190","237","188","13","15",
"1400000US13011970200","Census Tract 9702, Banks County, Georgia","4574","456","4231","466","114","63","0","14","30","36","0","14","0","14","199","184","44","55","155","174",
"1400000US13011970300","Census Tract 9703, Banks County, Georgia","4532","455","4079","429","218","206","8","18","10","18","0","14","103","112","114","75","18","28","96","71",
"1400000US13011970400","Census Tract 9704, Banks County, Georgia","3858","459","3398","416","142","187","37","49","181","64","0","14","9","14","91","82","69","67","22","33",
"1400000US13013180103","Census Tract 1801.03, Barrow County, Georgia","6116","556","4455","517","855","296","77","67","453","236","0","20","37","36","239","201","101","95","138","136",
"1400000US13013180104","Census Tract 1801.04, Barrow County, Georgia","2366","333","1680","273","146","111","0","14","67","57","0","14","307","246","166","91","102","81","64","40",
"1400000US13013180105","Census Tract 1801.05, Barrow County, Georgia","2789","369","2146","269","41","29","0","14","223","129","0","14","91","75","288","256","255","257","33","32",
"1400000US13013180106","Census Tract 1801.06, Barrow County, Georgia","2615","257","1731","228","287","171","109","140","86","80","0","14","96","80","306","142","210","135","96","69",
"1400000US13013180107","Census Tract 1801.07, Barrow County, Georgia","4103","497","3311","566","76","73","0","14","606","264","0","14","0","14","110","99","26","36","84","97",
"1400000US13013180108","Census Tract 1801.08, Barrow County, Georgia","2929","394","2430","412","175","145","13","21","71","70","0","14","101","126","139","88","54","61","85","59",
"1400000US13013180203","Census Tract 1802.03, Barrow County, Georgia","3662","644","1431","185","980","239","0","14","183","170","0","14","167","173","901","631","714","605","187","114",
"1400000US13013180204","Census Tract 1802.04, Barrow County, Georgia","3233","563","1667","416","1177","365","0","14","63","74","0","14","60","59","266","298","211","296","55","48",
"1400000US13013180205","Census Tract 1802.05, Barrow County, Georgia","5038","533","3483","475","907","271","52","62","22","24","0","20","171","144","403","178","95","73","308","162",
"1400000US13013180206","Census Tract 1802.06, Barrow County, Georgia","3339","494","2860","499","158","156","32","37","0","14","0","14","116","156","173","109","0","14","173","109",
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","3193","609","2667","605","213","127","7","11","44","47","0","14","57","69","205","135","133","127","72","47",
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","5845","703","4672","721","568","164","0","20","96","105","0","20","326","318","183","180","10","17","173","180",
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","5765","851","4628","866","256","190","0","20","372","184","0","20","207","139","302","176","167","114","135","108",
"1400000US13013180401","Census Tract 1804.01, Barrow County, Georgia","6089","568","5093","540","494","199","0","20","369","238","0","20","45","53","88","81","43","63","45","44",
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","6318","678","4789","726","919","254","19","29","72","77","0","20","214","153","305","189","181","159","124","96",
"1400000US13013180501","Census Tract 1805.01, Barrow County, Georgia","7898","955","5112","882","1592","449","0","20","519","282","0","20","493","408","182","154","162","145","20","31",
"1400000US13013180502","Census Tract 1805.02, Barrow County, Georgia","4939","488","3870","476","609","263","0","14","42","57","6","12","155","109","257","183","70","81","187","160",
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","5901","644","4441","508","814","357","0","20","17","22","0","20","124","116","505","492","59","69","446","496",
"1400000US13015960101","Census Tract 9601.01, Bartow County, Georgia","1657","320","1462","344","25","35","11","19","0","14","0","14","26","35","133","82","7","12","126","79",
"1400000US13015960103","Census Tract 9601.03, Bartow County, Georgia","3659","781","3352","797","102","87","0","14","0","14","0","14","0","14","205","110","0","14","205","110",
"1400000US13015960104","Census Tract 9601.04, Bartow County, Georgia","2646","408","2467","392","31","46","0","14","0","14","0","14","22","23","126","161","86","141","40","66",
"1400000US13015960105","Census Tract 9601.05, Bartow County, Georgia","3748","737","3348","784","0","14","0","14","0","14","0","14","68","100","332","260","0","14","332","260",
"1400000US13015960201","Census Tract 9602.01, Bartow County, Georgia","2788","650","2254","577","438","283","0","14","0","14","0","14","62","73","34","39","0","14","34","39",
"1400000US13015960202","Census Tract 9602.02, Bartow County, Georgia","3836","397","2741","626","67","86","0","14","0","14","2","4","975","725","51","87","0","14","51","87",
"1400000US13015960203","Census Tract 9602.03, Bartow County, Georgia","3855","585","3537","607","164","156","0","14","0","14","0","14","76","136","78","123","0","14","78","123",
"1400000US13015960301","Census Tract 9603.01, Bartow County, Georgia","3823","895","3284","880","454","530","11","18","12","21","0","14","0","14","62","98","0","14","62","98",
"1400000US13015960302","Census Tract 9603.02, Bartow County, Georgia","3039","501","2688","461","260","228","0","14","0","14","0","14","51","51","40","59","0","14","40","59",
"1400000US13015960403","Census Tract 9604.03, Bartow County, Georgia","4185","875","2651","736","880","462","0","14","11","22","0","14","0","14","643","501","431","410","212","308",
"1400000US13015960404","Census Tract 9604.04, Bartow County, Georgia","5511","954","4032","866","698","354","0","20","410","380","0","20","0","20","371","325","236","279","135","156",
"1400000US13015960405","Census Tract 9604.05, Bartow County, Georgia","4903","816","3816","683","707","358","0","14","24","34","0","14","0","14","356","353","300","354","56","33",
"1400000US13015960406","Census Tract 9604.06, Bartow County, Georgia","2625","457","2057","407","440","221","0","14","70","172","0","14","58","91","0","14","0","14","0","14",
"1400000US13015960407","Census Tract 9604.07, Bartow County, Georgia","2782","648","2082","443","161","167","6","16","168","175","0","14","4","15","361","279","0","14","361","279",
"1400000US13015960501","Census Tract 9605.01, Bartow County, Georgia","6496","996","3808","699","1506","469","0","20","7","15","70","58","754","381","351","291","0","20","351","291",
"1400000US13015960502","Census Tract 9605.02, Bartow County, Georgia","2831","528","2129","544","256","221","0","14","0","14","0","14","308","290","138","160","128","158","10","20",
"1400000US13015960601","Census Tract 9606.01, Bartow County, Georgia","5435","774","4751","766","487","406","0","20","0","20","0","20","22","39","175","131","66","97","109","93",
"1400000US13015960602","Census Tract 9606.02, Bartow County, Georgia","3500","565","2224","527","1005","481","0","14","16","35","0","14","51","77","204","180","0","14","204","180",
"1400000US13015960701","Census Tract 9607.01, Bartow County, Georgia","4448","785","2739","647","892","210","0","14","1","3","0","14","44","52","772","460","686","425","86","113",
"1400000US13015960702","Census Tract 9607.02, Bartow County, Georgia","3055","463","2539","556","314","229","0","14","54","48","0","14","0","14","148","159","0","14","148","159",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","4734","912","3350","577","769","681","19","32","140","187","0","14","228","241","228","206","148","198","80","67",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","3455","637","3146","665","106","104","93","145","0","14","0","14","110","248","0","14","0","14","0","14",
"1400000US13015960804","Census Tract 9608.04, Bartow County, Georgia","3788","446","3599","436","95","77","4","7","3","5","35","50","25","31","27","34","15","27","12","18",
"1400000US13015960805","Census Tract 9608.05, Bartow County, Georgia","1866","367","1773","376","83","94","1","2","0","14","0","14","9","14","0","14","0","14","0","14",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2831","441","2521","432","136","145","0","14","11","18","0","14","3","6","160","127","27","36","133","132",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","7412","1127","6860","1121","427","258","0","20","12","18","0","20","0","20","113","105","0","20","113","105",
"1400000US13015961001","Census Tract 9610.01, Bartow County, Georgia","5550","583","4672","647","624","327","1","2","23","36","0","20","0","20","230","175","0","20","230","175",
"1400000US13015961002","Census Tract 9610.02, Bartow County, Georgia","3410","469","3096","461","2","3","0","14","73","88","0","14","212","258","27","42","0","14","27","42",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","2966","490","2571","414","389","262","0","14","0","14","0","14","0","14","6","10","0","14","6","10",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1725","325","1292","290","299","195","0","14","0","14","0","14","21","38","113","146","88","139","25","42",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","3501","493","2208","390","1179","320","0","14","41","63","0","14","39","71","34","34","0","14","34","34",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","4234","534","1755","409","2060","414","0","14","0","14","0","14","360","302","59","100","5","11","54","101",
"1400000US13017960501","Census Tract 9605.01, Ben Hill County, Georgia","778","261","134","101","534","157","0","14","0","14","0","14","18","34","92","130","15","31","77","121",
"1400000US13017960502","Census Tract 9605.02, Ben Hill County, Georgia","4033","614","2031","379","1953","460","0","14","0","14","0","14","14","28","35","50","0","14","35","50",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1330","234","1003","190","309","139","0","14","0","14","0","14","15","24","3","5","0","14","3","5",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","3787","427","3473","424","64","49","0","14","0","14","0","14","129","134","121","127","42","68","79","103",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2837","447","2501","429","121","188","0","14","0","14","0","14","0","14","215","185","166","181","49","79",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","3516","541","2526","459","605","191","0","14","0","14","0","14","76","107","309","200","101","103","208","190",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","3386","431","2777","446","316","147","0","14","204","73","0","14","16","28","73","104","34","52","39","71",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","3339","447","2633","413","361","204","36","47","0","14","53","89","180","132","76","54","41","46","35","41",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1682","431","34","31","1582","448","26","31","0","14","0","14","21","35","19","27","19","27","0","14",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1967","352","1168","241","618","147","0","14","112","131","0","14","0","14","69","88","10","20","59","87",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1603","369","129","150","1414","348","16","27","0","14","0","14","0","14","44","43","22","35","22","25",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","2771","610","1304","379","1143","262","0","14","270","121","0","14","0","14","54","43","21","28","33","33",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1618","250","1177","259","339","122","1","2","42","33","0","14","0","14","59","47","9","15","50","46",
"1400000US13021011001","Census Tract 110.01, Bibb County, Georgia","3197","600","1285","307","1872","576","0","14","0","14","0","14","0","14","40","50","0","14","40","50",
"1400000US13021011002","Census Tract 110.02, Bibb County, Georgia","895","341","129","112","540","245","0","14","1","3","0","14","0","14","225","308","0","14","225","308",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1855","381","126","92","1668","358","2","6","5","12","0","14","0","14","54","92","54","92","0","14",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","1290","314","26","39","1264","312","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","2864","611","185","138","2653","612","0","14","0","14","0","14","0","14","26","39","0","14","26","39",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","4259","583","358","282","3575","593","0","14","0","14","0","14","0","14","326","335","0","14","326","335",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","4035","661","2054","269","1609","497","0","14","74","74","0","14","237","280","61","59","48","56","13","17",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1916","370","1193","285","628","215","0","14","41","42","0","14","13","21","41","53","0","14","41","53",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","4899","623","3332","586","1077","142","0","14","130","84","7","12","44","39","309","191","12","17","297","191",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","3032","435","1770","308","844","194","0","14","34","36","0","14","18","24","366","256","360","256","6","15",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","5470","974","2433","561","2215","833","0","20","207","187","0","20","11","22","604","477","161","249","443","394",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","2513","437","559","77","1940","437","0","14","0","14","0","14","0","14","14","16","0","14","14","16",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","4589","905","201","137","4334","896","0","14","0","14","0","14","0","14","54","63","0","14","54","63",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","3150","553","58","53","2656","516","0","14","0","14","5","10","144","194","287","251","14","21","273","250",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","4086","1041","385","223","3538","973","0","14","0","14","0","14","0","14","163","173","119","165","44","57",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1759","434","101","121","1485","423","0","14","0","14","0","14","132","150","41","39","7","12","34","37",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","3064","764","201","173","2825","801","0","14","0","14","0","14","0","14","38","62","0","14","38","62",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1636","461","433","167","934","408","0","14","0","14","0","14","91","125","178","226","11","20","167","218",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","6041","1280","672","233","4897","1210","0","20","41","61","0","20","431","368","0","20","0","20","0","20",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","4213","511","362","135","3569","384","0","14","0","14","21","33","0","14","261","341","261","341","0","14",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","5382","1063","294","190","5031","1038","0","20","3","7","0","20","0","20","54","94","0","20","54","94",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","3071","831","515","348","2274","711","0","14","101","93","0","14","25","42","156","208","11","19","145","207",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","3751","702","1042","375","2661","652","0","14","0","14","0","14","0","14","48","42","13","23","35","37",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","4516","935","1984","368","2244","777","0","14","178","129","0","14","0","14","110","122","0","14","110","122",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","4370","526","3066","459","706","323","0","14","320","200","0","14","165","201","113","110","43","43","70","101",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","4389","634","2041","422","2047","613","39","51","231","197","2","6","0","14","29","31","0","14","29","31",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","4817","679","3023","680","1272","313","0","14","304","159","0","14","59","67","159","133","118","131","41","39",
"1400000US13021013412","Census Tract 134.12, Bibb County, Georgia","3871","401","2709","420","462","142","17","24","541","329","0","14","44","45","98","87","98","87","0","14",
"1400000US13021013413","Census Tract 134.13, Bibb County, Georgia","1763","325","1211","354","262","252","0","14","143","108","0","14","61","102","86","125","0","14","86","125",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1801","420","1361","343","190","189","0","14","6","10","0","14","205","147","39","49","13","20","26","33",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","2543","419","1242","358","773","284","0","14","70","57","0","14","289","228","169","158","169","158","0","14",
"1400000US13021013505","Census Tract 135.05, Bibb County, Georgia","4858","544","2832","377","1556","404","88","141","208","156","19","32","0","14","155","121","0","14","155","121",
"1400000US13021013506","Census Tract 135.06, Bibb County, Georgia","4539","693","3244","716","1217","309","0","14","0","14","0","14","0","14","78","100","0","14","78","100",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","4971","551","3092","455","1634","519","37","42","0","14","0","14","24","27","184","161","53","81","131","140",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","4827","499","2800","269","1730","433","0","14","21","42","0","14","0","14","276","189","14","22","262","193",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","6236","1074","3038","822","2989","832","0","20","58","87","0","20","1","2","150","196","0","20","150","196",
"1400000US13021013607","Census Tract 136.07, Bibb County, Georgia","2693","520","1895","348","639","274","0","14","115","121","0","14","29","52","15","23","0","14","15","23",
"1400000US13021013608","Census Tract 136.08, Bibb County, Georgia","4020","775","2182","557","1666","614","0","14","126","122","0","14","0","14","46","50","31","46","15","25",
"1400000US13021013701","Census Tract 137.01, Bibb County, Georgia","1874","380","891","221","888","256","0","14","0","14","0","14","15","30","80","66","50","55","30","35",
"1400000US13021013702","Census Tract 137.02, Bibb County, Georgia","1137","276","551","194","567","255","4","9","0","14","0","14","15","26","0","14","0","14","0","14",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1460","399","84","73","1375","390","0","14","0","14","0","14","0","14","1","2","1","2","0","14",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1864","534","949","468","854","201","0","14","12","24","0","14","0","14","49","29","0","14","49","29",
"1400000US13021014000","Census Tract 140, Bibb County, Georgia","3554","783","476","144","2898","774","52","66","15","26","0","14","79","82","34","35","0","14","34","35",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","4362","383","3996","367","365","146","0","14","0","14","0","14","0","14","1","3","0","14","1","3",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","2784","421","1649","334","1127","317","0","14","0","14","0","14","0","14","8","19","0","14","8","19",
"1400000US13023790301","Census Tract 7903.01, Bleckley County, Georgia","3083","380","1459","299","1469","380","0","14","45","50","0","14","0","14","110","95","43","58","67","80",
"1400000US13023790302","Census Tract 7903.02, Bleckley County, Georgia","2333","339","1690","286","540","300","0","14","0","14","0","14","95","88","8","12","8","12","0","14",
"1400000US13025960101","Census Tract 9601.01, Brantley County, Georgia","3721","904","3590","898","20","30","0","14","0","14","0","14","99","121","12","20","0","14","12","20",
"1400000US13025960102","Census Tract 9601.02, Brantley County, Georgia","3379","731","2727","731","184","86","18","27","27","42","0","14","0","14","423","310","56","58","367","317",
"1400000US13025960201","Census Tract 9602.01, Brantley County, Georgia","1842","417","1842","417","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13025960202","Census Tract 9602.02, Brantley County, Georgia","3957","660","3573","585","139","123","0","14","91","184","0","14","0","14","154","211","0","14","154","211",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","5173","769","5039","763","80","71","0","20","0","20","0","20","0","20","54","99","0","20","54","99",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1376","315","876","194","301","136","0","14","0","14","0","14","161","208","38","47","0","14","38","47",
"1400000US13027960301","Census Tract 9603.01, Brooks County, Georgia","3967","583","3010","525","796","274","0","14","110","123","0","14","0","14","51","61","16","27","35","56",
"1400000US13027960302","Census Tract 9603.02, Brooks County, Georgia","1547","426","1009","464","203","193","0","14","0","14","0","14","271","628","64","62","0","14","64","62",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","3803","544","1680","380","1956","413","0","14","5","12","0","14","0","14","162","147","52","58","110","144",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","3072","611","1096","438","1846","370","0","14","0","14","0","14","115","149","15","21","0","14","15","21",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","2489","489","1717","366","729","383","0","14","0","14","40","63","0","14","3","5","0","14","3","5",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","5297","813","4066","660","965","481","13","21","62","80","0","20","66","94","125","93","46","56","79","79",
"1400000US13029920103","Census Tract 9201.03, Bryan County, Georgia","4459","416","3058","388","1047","227","28","37","11","21","0","14","22","34","293","191","5","8","288","192",
"1400000US13029920104","Census Tract 9201.04, Bryan County, Georgia","1544","819","1186","621","195","193","0","14","0","14","0","14","0","14","163","163","45","73","118","148",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","1756","311","1032","298","686","241","0","14","0","14","0","14","0","14","38","42","25","39","13","20",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","7013","903","4028","865","1468","379","0","20","238","169","0","20","904","507","375","183","227","171","148","107",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","4974","665","4136","627","501","199","0","14","160","93","0","14","45","48","132","70","11","20","121","68",
"1400000US13029920307","Census Tract 9203.07, Bryan County, Georgia","8408","826","6509","834","531","250","15","23","137","156","21","35","262","342","933","266","235","177","698","228",
"1400000US13029920308","Census Tract 9203.08, Bryan County, Georgia","9827","914","7840","929","750","304","24","42","110","84","12","21","521","404","570","318","223","249","347","187",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","3657","570","2821","535","738","337","3","7","10","16","0","14","11","14","74","58","23","24","51","49",
"1400000US13031110201","Census Tract 1102.01, Bulloch County, Georgia","3733","650","2089","546","1492","489","10","19","7","11","0","14","29","43","106","77","58","65","48","37",
"1400000US13031110202","Census Tract 1102.02, Bulloch County, Georgia","4125","740","2933","747","908","250","0","14","49","63","0","14","4","10","231","196","169","185","62","91",
"1400000US13031110301","Census Tract 1103.01, Bulloch County, Georgia","3730","595","2792","537","753","372","22","34","59","92","0","14","25","43","79","132","16","41","63","131",
"1400000US13031110302","Census Tract 1103.02, Bulloch County, Georgia","6237","1536","4313","1139","1401","681","39","50","226","163","0","20","80","63","178","137","22","32","156","130",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","4220","639","1411","389","2354","455","0","14","54","57","0","14","32","54","369","207","51","56","318","169",
"1400000US13031110405","Census Tract 1104.05, Bulloch County, Georgia","5331","855","1840","462","2769","568","0","20","48","40","0","20","193","148","481","236","129","185","352","175",
"1400000US13031110406","Census Tract 1104.06, Bulloch County, Georgia","1926","531","930","386","724","406","0","14","61","56","8","14","203","299","0","14","0","14","0","14",
"1400000US13031110407","Census Tract 1104.07, Bulloch County, Georgia","5538","1143","3378","757","1606","440","10","23","178","111","0","20","6","10","360","144","77","61","283","115",
"1400000US13031110408","Census Tract 1104.08, Bulloch County, Georgia","3373","560","1662","315","1327","296","16","23","88","85","0","14","14","22","266","123","61","83","205","109",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4425","721","3037","540","864","359","43","58","0","14","0","14","128","97","353","215","217","172","136","130",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","4412","584","1884","340","2338","635","7","12","57","53","0","14","21","33","105","113","20","32","85","108",
"1400000US13031110603","Census Tract 1106.03, Bulloch County, Georgia","4179","923","3365","643","740","580","0","14","13","22","0","14","0","14","61","71","35","45","26","58",
