"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M",
"1400000US13005970201","Census Tract 9702.01, Bacon County, Georgia","4269","381","3165","331","822","203","0","13","0","13","0","13","88","114","194","111","50","80","144","81",
"1400000US13005970202","Census Tract 9702.02, Bacon County, Georgia","4089","426","3134","421","833","171","0","13","27","29","25","40","0","13","70","60","19","33","51","49",
"1400000US13007960100","Census Tract 9601, Baker County, Georgia","1991","181","964","191","911","241","0","13","95","94","0","13","21","34","0","13","0","13","0","13",
"1400000US13007960200","Census Tract 9602, Baker County, Georgia","1198","181","846","151","325","144","7","10","0","13","20","32","0","13","0","13","0","13","0","13",
"1400000US13009970100","Census Tract 9701, Baldwin County, Georgia","5870","699","3508","469","2077","538","0","19","13","24","0","19","180","195","92","82","0","19","92","82",
"1400000US13009970200","Census Tract 9702, Baldwin County, Georgia","6763","848","3984","411","2681","775","0","19","39","47","0","19","25","41","34","55","0","19","34","55",
"1400000US13009970300","Census Tract 9703, Baldwin County, Georgia","6151","682","3073","541","2437","436","85","55","495","221","0","19","0","19","61","90","0","19","61","90",
"1400000US13009970400","Census Tract 9704, Baldwin County, Georgia","4482","529","2228","369","2117","313","2","4","55","107","0","13","31","57","49","50","27","43","22","27",
"1400000US13009970500","Census Tract 9705, Baldwin County, Georgia","6385","761","4311","549","1792","481","20","29","39","41","0","19","20","37","203","184","0","19","203","184",
"1400000US13009970600","Census Tract 9706, Baldwin County, Georgia","3662","478","1258","239","2273","422","19","32","17","28","0","13","0","13","95","87","0","13","95","87",
"1400000US13009970701","Census Tract 9707.01, Baldwin County, Georgia","2515","415","1109","312","1331","323","14","23","14","19","0","13","0","13","47","56","8","14","39","54",
"1400000US13009970702","Census Tract 9707.02, Baldwin County, Georgia","2341","394","808","221","1408","298","0","13","9","14","0","13","96","161","20","32","20","32","0","13",
"1400000US13009970800","Census Tract 9708, Baldwin County, Georgia","7117","683","4092","595","2944","366","0","19","9","18","0","19","0","19","72","64","33","60","39","23",
"1400000US13011970100","Census Tract 9701, Banks County, Georgia","5453","359","5232","358","44","67","0","19","6","13","0","19","112","111","59","83","31","48","28","39",
"1400000US13011970200","Census Tract 9702, Banks County, Georgia","4730","403","4346","377","131","99","0","13","132","117","0","13","25","28","96","75","15","25","81","71",
"1400000US13011970300","Census Tract 9703, Banks County, Georgia","4651","364","4186","395","291","133","0","13","22","44","0","13","123","141","29","34","0","13","29","34",
"1400000US13011970400","Census Tract 9704, Banks County, Georgia","3676","399","3447","376","36","62","67","66","70","81","0","13","0","13","56","68","0","13","56","68",
"1400000US13013180103","Census Tract 1801.03, Barrow County, Georgia","5395","477","4565","397","379","234","32","32","316","175","0","19","91","91","12","21","0","19","12","21",
"1400000US13013180104","Census Tract 1801.04, Barrow County, Georgia","1906","244","1424","211","297","117","0","13","24","34","0","13","48","72","113","66","0","13","113","66",
"1400000US13013180105","Census Tract 1801.05, Barrow County, Georgia","2785","228","2291","251","94","78","0","13","259","200","0","13","44","57","97","66","41","48","56","51",
"1400000US13013180106","Census Tract 1801.06, Barrow County, Georgia","2689","264","2228","292","371","221","0","13","31","46","0","13","8","13","51","41","6","9","45","39",
"1400000US13013180107","Census Tract 1801.07, Barrow County, Georgia","4061","290","3392","277","53","47","0","13","427","160","0","13","99","97","90","76","32","31","58","68",
"1400000US13013180108","Census Tract 1801.08, Barrow County, Georgia","2889","256","2450","267","271","190","10","18","84","84","0","13","14","24","60","46","0","13","60","46",
"1400000US13013180203","Census Tract 1802.03, Barrow County, Georgia","3519","427","2168","418","949","197","0","13","208","130","0","13","60","83","134","94","0","13","134","94",
"1400000US13013180204","Census Tract 1802.04, Barrow County, Georgia","2933","296","1564","255","1074","189","70","85","38","56","0","13","102","81","85","74","27","36","58","67",
"1400000US13013180205","Census Tract 1802.05, Barrow County, Georgia","4404","334","2951","348","900","217","13","26","165","120","0","13","82","85","293","159","0","13","293","159",
"1400000US13013180206","Census Tract 1802.06, Barrow County, Georgia","2905","283","2613","309","28","40","0","13","0","13","0","13","193","159","71","100","11","21","60","98",
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","2332","193","2090","203","137","80","9","15","31","27","0","13","22","35","43","39","0","13","43","39",
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","5905","457","5258","533","347","254","0","19","46","49","0","19","75","85","179","171","57","89","122","142",
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","5845","456","5211","450","159","127","0","19","410","127","0","19","30","43","35","47","0","19","35","47",
"1400000US13013180401","Census Tract 1804.01, Barrow County, Georgia","5937","408","5066","400","477","138","0","19","179","188","0","19","113","118","102","73","30","45","72","58",
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","6689","646","4540","627","1351","333","0","19","161","146","0","19","553","323","84","68","0","19","84","68",
"1400000US13013180501","Census Tract 1805.01, Barrow County, Georgia","6310","457","5045","449","641","320","0","19","200","147","0","19","303","225","121","70","11","17","110","69",
"1400000US13013180502","Census Tract 1805.02, Barrow County, Georgia","4712","383","3869","393","455","131","0","13","85","98","6","14","177","106","120","64","24","30","96","59",
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","5671","517","4448","469","858","180","0","19","147","173","0","19","153","188","65","83","39","50","26","34",
"1400000US13015960101","Census Tract 9601.01, Bartow County, Georgia","1379","129","1261","161","12","20","3","5","0","13","0","13","0","13","103","82","0","13","103","82",
"1400000US13015960102","Census Tract 9601.02, Bartow County, Georgia","9810","679","9284","705","192","169","0","19","4","7","0","19","78","90","252","140","7","14","245","138",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","11388","943","10306","959","793","263","65","93","0","21","2","4","89","128","133","131","45","83","88","84",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","6393","686","5901","683","307","109","16","26","113","113","0","19","26","42","30","41","0","19","30","41",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","10034","909","7354","1036","2167","671","0","21","206","245","0","21","68","76","239","209","16","27","223","208",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","8748","719","7177","719","1242","423","0","19","89","156","0","19","145","119","95","99","0","19","95","99",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","8280","895","6255","932","1368","395","93","69","9","19","0","19","390","368","165","148","35","59","130","137",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","9005","805","7039","731","1712","506","0","19","0","19","0","19","57","70","197","136","36","72","161","127",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","8092","788","5274","817","1846","615","24","37","161","177","0","19","401","401","386","333","181","255","205","238",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","3503","354","3022","330","162","98","0","13","125","134","0","13","146","176","48","45","0","13","48","45",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","3297","457","2918","410","58","67","24","45","0","13","0","13","297","324","0","13","0","13","0","13",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","5598","366","4979","372","115","98","9","17","214","235","0","19","195","167","86","76","6","11","80","76",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","3128","352","2902","358","73","71","0","13","0","13","0","13","99","83","54","68","11","19","43","65",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","6822","586","6131","576","560","150","24","31","51","58","0","19","0","19","56","56","0","19","56","56",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","8143","471","7224","483","506","164","0","19","60","92","0","19","211","230","142","128","0","19","142","128",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","2618","290","2226","255","383","161","0","13","0","13","0","13","0","13","9","14","0","13","9","14",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1462","217","1162","219","249","174","0","13","0","13","9","14","14","22","28","42","4","8","24","40",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","3239","482","1844","318","1319","391","0","13","18","34","0","13","0","13","58","55","0","13","58","55",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","4289","486","1730","280","2296","439","0","13","0","13","0","13","245","168","18","34","18","34","0","13",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","5546","568","3413","374","2039","434","0","19","0","19","0","19","18","30","76","84","0","19","76","84",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1893","225","1243","175","588","161","7","12","0","13","0","13","44","66","11","17","0","13","11","17",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","4065","391","3688","407","228","174","7","14","0","13","0","13","79","82","63","66","25","34","38","57",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2688","359","2467","362","177","148","19","28","22","35","0","13","0","13","3","5","3","5","0","13",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","3429","413","2561","359","709","180","58","71","0","13","0","13","0","13","101","124","4","45","97","123",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","3478","382","3158","371","242","133","0","13","12","23","0","13","17","25","49","56","0","13","49","56",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","3472","322","2950","306","329","148","0","13","0","13","0","13","93","105","100","70","0","13","100","70",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","1398","291","47","34","1346","286","0","13","0","13","0","13","0","13","5","8","5","8","0","13",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","2024","234","1291","155","733","206","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","1048","167","95","58","913","163","40","61","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1855","449","59","39","1713","421","0","13","0","13","0","13","0","13","83","64","28","44","55","47",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","3052","331","1362","280","1475","219","0","13","159","61","0","13","0","13","56","40","0","13","56","40",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","1308","184","971","176","278","137","9","12","32","52","0","13","0","13","18","30","0","13","18","30",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","4342","585","1450","416","2812","588","0","13","11","22","0","13","0","13","69","69","0","13","69","69",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1905","307","92","73","1799","288","14","14","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","1136","245","19","29","1075","253","0","13","0","13","0","13","0","13","42","58","0","13","42","58",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","2551","279","384","206","2133","310","0","13","0","13","0","13","0","13","34","37","0","13","34","37",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","4374","513","181","82","4079","511","0","13","0","13","0","13","0","13","114","162","0","13","114","162",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","3463","406","2425","286","812","312","0","13","72","57","0","13","0","13","154","103","0","13","154","103",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1758","194","1111","191","580","201","29","44","38","43","0","13","0","13","0","13","0","13","0","13",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","4468","512","3245","335","945","410","0","13","111","84","14","24","0","13","153","130","23","34","130","127",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","2576","292","1491","247","872","292","0","13","122","75","0","13","0","13","91","79","0","13","91","79",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","5219","588","2542","329","2189","532","0","19","400","248","0","19","19","34","69","108","0","19","69","108",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","2640","310","919","261","1602","397","13","20","3","5","0","13","0","13","103","97","88","98","15","13",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","2617","393","566","236","1847","425","45","69","0","13","0","13","64","91","95","109","0","13","95","109",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","4597","492","116","74","4439","498","0","13","0","13","0","13","0","13","42","54","0","13","42","54",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2613","412","165","72","2239","400","0","13","19","22","0","13","85","122","105","130","0","13","105","130",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","4462","681","474","167","3747","726","0","13","90","106","0","13","0","13","151","162","0","13","151","162",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","1822","428","76","55","1700","442","0","13","0","13","0","13","0","13","46","54","0","13","46","54",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","3351","627","257","165","3017","667","0","13","7","12","0","13","0","13","70","88","0","13","70","88",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","1441","213","402","134","882","161","0","13","0","13","0","13","0","13","157","152","55","81","102","128",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","5226","580","1046","325","3950","494","0","19","0","19","0","19","18","29","212","277","0","19","212","277",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","4435","691","312","114","3999","697","15","23","75","93","34","52","0","13","0","13","0","13","0","13",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","6382","785","698","296","5544","789","0","19","53","76","0","19","0","19","87","106","0","19","87","106",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","2294","557","297","202","1791","553","0","13","35","65","0","13","141","125","30","41","3","8","27","41",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","4185","570","1045","215","3084","540","0","13","0","13","0","13","0","13","56","52","0","13","56","52",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","5212","581","2616","325","2270","532","0","19","225","167","0","19","0","19","101","70","19","25","82","65",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","4409","395","3112","334","886","255","33","49","278","134","0","13","0","13","100","97","7","18","93","92",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","4132","375","2088","296","1499","324","29","40","286","193","0","13","203","234","27","38","0","13","27","38",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","5683","292","4768","288","816","130","29","31","50","54","0","19","17","27","3","7","0","19","3","7",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","4104","433","2670","361","1068","276","0","13","245","121","0","13","40","48","81","79","35","60","46","48",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","1571","257","1180","265","219","168","0","13","0","13","0","13","167","127","5","9","0","13","5","9",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","2516","316","1292","288","749","221","0","13","165","148","0","13","220","163","90","113","75","106","15","39",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","8812","659","6362","448","2149","423","4","10","181","164","15","24","38","60","63","48","0","19","63","48",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","5064","562","3385","529","1495","418","0","19","0","19","0","19","0","19","184","175","61","94","123","149",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","5252","474","3409","429","1743","257","0","19","0","19","0","19","0","19","100","98","0","19","100","98",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","5803","528","2746","419","2718","512","0","19","53","71","0","19","0","19","286","272","0","19","286","272",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","5984","770","3793","730","1931","299","0","19","260","180","0","19","0","19","0","19","0","19","0","19",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","3177","292","1330","221","1808","306","0","13","21","26","0","13","8","13","10","17","0","13","10","17",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","1524","278","42","26","1393","256","0","13","0","13","0","13","0","13","89","79","28","43","61","64",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","1705","232","920","190","729","207","15","23","28","45","0","13","0","13","13","20","0","13","13","20",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","4793","325","4149","318","644","165","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","2499","359","1093","275","1176","203","0","13","0","13","0","13","226","141","4","8","0","13","4","8",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","5483","314","3661","287","1770","228","9","14","28","28","0","19","0","19","15","20","0","19","15","20",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","7220","704","6789","699","153","105","35","40","0","19","0","19","0","19","243","168","49","48","194","159",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","6036","574","5637","580","170","99","0","19","183","183","3","6","14","21","29","38","0","19","29","38",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","5305","610","4973","627","332","230","0","19","0","19","0","19","0","19","0","19","0","19","0","19",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","1293","175","952","164","262","100","0","13","3","6","0","13","56","79","20","18","0","13","20","18",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","5410","390","4095","355","984","330","0","19","0","19","7","12","10","18","314","300","0","19","314","300",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","3760","477","1834","294","1917","345","0","13","0","13","0","13","0","13","9","15","0","13","9","15",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","2695","407","1064","275","1460","377","0","13","125","184","0","13","27","36","19","33","0","13","19","33",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","2464","337","1673","230","735","254","0","13","0","13","0","13","40","59","16","20","0","13","16","20",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","5307","429","4275","410","757","321","10","14","0","19","0","19","105","95","160","104","0","19","160","104",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","4935","446","3521","418","1101","239","15","16","69","81","0","13","0","13","229","125","28","44","201","107",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","2012","206","1510","236","291","121","9","18","12","19","0","13","143","168","47","37","18","25","29","28",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","6371","424","4313","498","1484","299","79","56","156","99","0","19","173","123","166","123","21","26","145","123",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","4389","310","3558","319","430","105","0","13","156","110","0","13","162","171","83","62","0","13","83","62",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","12871","589","10475","591","1233","391","49","34","132","92","25","40","306","282","651","248","97","103","554","227",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","3779","464","2422","332","1188","460","0","13","13","20","0","13","0","13","156","124","7","11","149","123",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","8364","737","4511","491","3451","673","8","14","42","45","0","19","88","95","264","254","119","184","145","167",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","8323","598","6473","591","1167","502","163","118","155","111","0","19","87","83","278","154","0","19","278","154",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","3883","406","1213","222","2384","352","0","13","65","52","0","13","49","66","172","107","17","27","155","88",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","6537","507","3232","478","2500","467","0","19","97","71","0","19","542","254","166","99","24","35","142","93",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","8557","841","4545","617","3269","470","10","19","277","116","0","19","25","30","431","121","34","39","397","113",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","4300","526","3183","497","755","341","41","54","21","29","19","33","125","101","156","85","146","84","10","18",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","6913","463","4673","456","2012","397","12","21","114","104","0","19","0","19","102","98","0","19","102","98",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","4355","478","2564","341","1592","332","26","41","51","43","0","13","0","13","122","110","0","13","122","110",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","9820","668","8538","627","709","236","0","19","188","119","167","252","20","27","198","125","9","15","189","125",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","2559","377","1635","252","803","272","0","13","31","32","0","13","0","13","90","103","63","96","27","34",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","7392","718","6041","737","1242","617","0","19","0","19","0","19","14","24","95","90","0","19","95","90",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","5348","589","2860","371","2413","447","0","19","0","19","0","19","75","85","0","19","0","19","0","19",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","2615","360","2001","340","545","216","0","13","49","54","0","13","20","35","0","13","0","13","0","13",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","4891","433","1066","236","3720","430","0","13","0","13","0","13","7","12","98","129","90","128","8","12",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","5362","519","2800","527","2307","345","0","19","8","15","0","19","197","228","50","55","0","19","50","55",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","2636","449","1195","230","1369","389","0","13","8","14","0","13","0","13","64","69","47","68","17","24",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","1698","264","1012","207","604","159","5","12","3","5","0","13","52","71","22","19","2","3","20","19",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","8252","494","7375","469","725","189","0","19","35","42","60","85","0","19","57","76","46","76","11","15",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","7935","505","4223","499","3552","373","0","19","20","30","0","19","0","19","140","141","0","19","140","141",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","7563","480","4691","392","2581","286","10","16","50","70","0","19","185","147","46","38","5","15","41","35",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","3361","180","1350","155","1796","205","0","13","0","13","0","13","187","68","28","27","16","21","12","16",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","3067","180","830","150","2123","204","0","13","34","40","0","13","27","42","53","53","0","13","53","53",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","2693","266","2043","215","550","154","16","22","67","106","0","13","0","13","17","22","0","13","17","22",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","5292","436","3873","362","1205","243","25","27","129","78","0","19","9","13","51","52","44","50","7","12",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","7960","716","5584","647","1850","392","69","96","203","164","23","34","52","78","179","125","25","41","154","122",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","4560","439","2790","357","1514","315","6","10","39","43","20","25","8","14","183","115","0","13","183","115",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","12326","678","8315","595","2206","436","75","62","516","162","0","21","816","366","398","307","0","21","398","307",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","5412","379","4851","438","294","167","32","32","24","30","0","19","53","60","158","119","42","65","116","102",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","4101","393","3334","309","488","294","70","89","33","32","0","13","22","34","154","104","27","41","127","90",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","3348","322","2651","324","400","178","9","12","19","22","21","30","32","34","216","114","62","65","154","94",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","5965","499","4141","442","1261","345","57","64","68","54","0","19","0","19","438","223","63","89","375","178",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","1057","148","870","136","94","75","4","8","20","27","0","13","1","3","68","61","0","13","68","61",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","4690","362","2771","310","1483","222","58","75","105","133","0","13","59","74","214","195","154","196","60","67",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","3566","419","2738","422","619","211","0","13","103","115","0","13","85","93","21","35","0","13","21","35",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","2571","270","1846","261","470","135","11","17","39","40","0","13","156","124","49","40","4","7","45","38",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","5946","556","3209","461","2183","452","151","178","98","80","0","19","91","127","214","160","0","19","214","160",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","5329","385","3800","334","892","193","20","30","116","94","22","35","176","142","303","260","0","19","303","260",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","10182","758","7186","605","2326","803","21","50","57","54","0","21","427","291","165","138","30","40","135","132",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","12856","1123","10634","964","2091","659","0","21","30","43","0","21","0","21","101","104","32","48","69","90",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","6681","491","5493","472","782","207","24","34","95","88","0","19","134","135","153","133","0","19","153","133",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","3286","362","3029","352","218","136","0","13","0","13","0","13","0","13","39","45","0","13","39","45",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","8648","722","4434","538","3726","717","0","19","79","61","0","19","272","279","137","89","0","19","137","89",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","3373","501","1550","287","1503","413","0","13","22","35","0","13","229","218","69","77","0","13","69","77",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","6127","613","4065","613","977","337","212","239","99","145","0","19","395","192","379","310","107","145","272","271",
