GEOID,PM25_2018,PM25_2019,PM25_2020,PM25_2021,PM25_2022,PM25_mean_2018_2022,COPD_Prev,Asthma_Prev,Poverty_Rate,Pct_Black,Pct_College
13113140207,6.773333358764648,7.386666679382325,6.726666609446208,7.453333377838135,7.053333377838134,7.078666680653891,5.4,7.9,7.126002831524304,8.887840176183733,37.45251396648045
13113140208,6.730303041862719,7.339393933614095,,,,7.034848487738406,4.3,7.7,,,
13113140209,,,6.655555513170031,7.411111142900255,6.977777851952447,7.014814836007577,5.4,9.0,7.345175228036485,5.265526552655266,30.470588235294116
13113140210,,,6.683333317438762,7.396666669845581,7.013333336512248,7.031111107932197,4.7,9.0,3.248587570621469,11.981495759444872,42.67261625176139
13113140303,6.710000022252401,7.313333352406819,6.690000009536743,7.3866666952768965,6.973333342870077,7.014666684468587,6.1,8.2,6.928361138370952,11.795878312070657,45.04132231404959
13113140304,6.7399999618530275,7.396000003814697,6.716000003814697,7.392000007629394,6.995999965667725,7.047999988555908,6.6,8.4,10.19467213114754,6.763611768684477,20.15002586652871
13113140305,6.857142845789592,7.519047657648723,6.869047619047619,7.5285714240301225,7.1499999931880405,7.184761907940819,5.8,8.3,0.8994539029874719,22.084805653710244,25.013068478829066
13113140306,6.479999961853028,7.036000022888183,,,,6.757999992370605,5.3,7.9,,,
13113140307,6.467741904720183,7.093548405554987,6.467741935483871,7.141935471565493,6.70000002461095,6.774193548387096,4.2,7.9,3.6719478098788443,3.9515377446411932,44.66130884041332
13113140308,,,6.435000014305115,7.100000047683716,6.650000047683716,6.728333369890849,5.3,8.9,2.455795677799607,3.698435277382646,36.782334384858046
13113140309,,,6.446153860825759,7.115384615384615,6.684615428631123,6.7487179682804985,6.0,9.0,7.284345047923322,12.715654952076678,38.84767556874382
13113140403,6.489655215164711,7.151724091891585,6.558620699520769,7.224137931034483,6.817241372733281,6.848275862068965,5.8,8.5,0.21166057340773525,64.30633057533193,27.020137649757835
13113140404,6.6320000267028805,7.316000003814697,6.727999992370606,7.412000007629395,7.000000019073486,7.017600009918212,5.9,8.4,4.699017199017199,25.533491404860698,29.823842687423184
13113140405,6.227777785725063,6.88611114025116,6.319444431198968,6.963888896836175,6.511111127005683,6.581666676203409,6.3,8.4,4.063312071816679,21.001653673517602,33.48047538200339
13113140406,6.345833281675975,6.962499976158142,6.52916665871938,7.137500007947286,6.654166678587596,6.725833320617676,7.6,9.3,8.603292618162508,45.22039298990972,19.423608369522306
13113140407,6.217142840794154,6.911428601401193,,,,6.564285721097674,6.7,8.9,,,
13113140408,6.206666692097982,6.880000034968059,6.3333333969116214,6.996666638056437,6.563333304723104,6.59600001335144,6.3,8.8,1.1636927851047323,24.955024415317396,15.752212389380531
13113140409,,,6.476470666773179,7.123529406154857,6.670588184805477,6.756862752577838,7.6,10.4,13.568521031207597,31.515151515151512,25.71099154496541
13113140410,,,6.511111118175365,7.144444465637207,6.681481502674244,6.779012362162272,7.6,10.8,9.41533788914199,39.5849152113389,13.434903047091412
13113140501,6.34948454198149,7.027835059411747,6.412371153684006,7.079381431500936,6.636082462428772,6.701030929801391,6.3,8.2,4.404957443631477,11.7804950790337,32.30987246102976
13113140502,6.357731956796548,6.957731979409444,6.372164942554591,7.078350524312442,6.596907222393861,6.672577325093377,6.7,8.5,4.01021711366539,2.372448979591837,24.376832844574782
13115000100,6.947761190471365,7.346268668103574,7.267910452031377,7.6634328472080515,7.272388056143006,7.299552242791475,9.9,9.7,20.185307743216413,3.328924162257495,8.498929990828492
13115000201,6.8307692515544405,7.216666692342514,,,,7.023717971948477,8.5,9.5,,,
13115000202,6.908064519205401,7.33951614749047,7.394758078359788,7.712096783422655,7.32298388788777,7.335483883273217,7.5,8.7,7.634001082837033,0.0,17.97302223842508
