"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"0400000US13","Georgia","77353","407",
"1400000US13015960701","Census Tract 9607.01; Bartow County; Georgia","78625","5781",
"1400000US13015960702","Census Tract 9607.02; Bartow County; Georgia","90119","31256",
"1400000US13015960801","Census Tract 9608.01; Bartow County; Georgia","62324","22305",
"1400000US13015960802","Census Tract 9608.02; Bartow County; Georgia","60682","17129",
"1400000US13015960804","Census Tract 9608.04; Bartow County; Georgia","101928","7876",
"1400000US13015960805","Census Tract 9608.05; Bartow County; Georgia","51316","26634",
"1400000US13015960901","Census Tract 9609.01; Bartow County; Georgia","97969","12684",
"1400000US13015960902","Census Tract 9609.02; Bartow County; Georgia","90593","12120",
"1400000US13015961001","Census Tract 9610.01; Bartow County; Georgia","100950","12381",
"1400000US13015961002","Census Tract 9610.02; Bartow County; Georgia","68723","10073",
"1400000US13017960100","Census Tract 9601; Ben Hill County; Georgia","54375","20093",
"1400000US13017960200","Census Tract 9602; Ben Hill County; Georgia","70313","16487",
"1400000US13017960300","Census Tract 9603; Ben Hill County; Georgia","49281","6837",
"1400000US13017960400","Census Tract 9604; Ben Hill County; Georgia","35293","12561",
"1400000US13017960501","Census Tract 9605.01; Ben Hill County; Georgia","37609","3497",
"1400000US13017960502","Census Tract 9605.02; Ben Hill County; Georgia","41125","22032",
"1400000US13019970100","Census Tract 9701; Berrien County; Georgia","53542","8902",
"1400000US13019970200","Census Tract 9702; Berrien County; Georgia","49769","16567",
"1400000US13019970300","Census Tract 9703; Berrien County; Georgia","45469","17514",
"1400000US13019970400","Census Tract 9704; Berrien County; Georgia","51442","21815",
"1400000US13019970500","Census Tract 9705; Berrien County; Georgia","63708","16207",
"1400000US13019970600","Census Tract 9706; Berrien County; Georgia","59063","16556",
"1400000US13021010100","Census Tract 101; Bibb County; Georgia","13117","3019",
"1400000US13021010200","Census Tract 102; Bibb County; Georgia","32067","8540",
"1400000US13021010400","Census Tract 104; Bibb County; Georgia","33066","11789",
"1400000US13021010500","Census Tract 105; Bibb County; Georgia","14207","1532",
"1400000US13021010800","Census Tract 108; Bibb County; Georgia","27557","19006",
"1400000US13021011001","Census Tract 110.01; Bibb County; Georgia","39286","10942",
"1400000US13021011002","Census Tract 110.02; Bibb County; Georgia","36097","7606",
"1400000US13021011100","Census Tract 111; Bibb County; Georgia","16875","5523",
"1400000US13021011500","Census Tract 115; Bibb County; Georgia","12362","6287",
"1400000US13021011701","Census Tract 117.01; Bibb County; Georgia","35042","9110",
"1400000US13021011702","Census Tract 117.02; Bibb County; Georgia","39484","23123",
"1400000US13021011800","Census Tract 118; Bibb County; Georgia","75560","5865",
"1400000US13021011900","Census Tract 119; Bibb County; Georgia","58644","19656",
"1400000US13021012000","Census Tract 120; Bibb County; Georgia","74547","23484",
"1400000US13021012101","Census Tract 121.01; Bibb County; Georgia","98185","30397",
"1400000US13021012102","Census Tract 121.02; Bibb County; Georgia","62404","26143",
"1400000US13021012200","Census Tract 122; Bibb County; Georgia","41000","31697",
"1400000US13021012400","Census Tract 124; Bibb County; Georgia","29279","5915",
"1400000US13021012500","Census Tract 125; Bibb County; Georgia","24771","7795",
"1400000US13021012600","Census Tract 126; Bibb County; Georgia","30951","7713",
"1400000US13021012700","Census Tract 127; Bibb County; Georgia","27731","7582",
"1400000US13021012800","Census Tract 128; Bibb County; Georgia","25158","4219",
"1400000US13021012900","Census Tract 129; Bibb County; Georgia","22740","9426",
"1400000US13021013101","Census Tract 131.01; Bibb County; Georgia","30972","15029",
"1400000US13021013102","Census Tract 131.02; Bibb County; Georgia","41452","10386",
"1400000US13021013201","Census Tract 132.01; Bibb County; Georgia","37416","24994",
"1400000US13021013202","Census Tract 132.02; Bibb County; Georgia","24043","10667",
"1400000US13021013302","Census Tract 133.02; Bibb County; Georgia","53357","14122",
"1400000US13021013407","Census Tract 134.07; Bibb County; Georgia","43777","20359",
"1400000US13021013408","Census Tract 134.08; Bibb County; Georgia","126414","34748",
"1400000US13021013409","Census Tract 134.09; Bibb County; Georgia","72745","13000",
"1400000US13021013411","Census Tract 134.11; Bibb County; Georgia","67670","20236",
"1400000US13021013412","Census Tract 134.12; Bibb County; Georgia","105705","20853",
"1400000US13021013413","Census Tract 134.13; Bibb County; Georgia","62385","17241",
"1400000US13021013502","Census Tract 135.02; Bibb County; Georgia","62600","21414",
"1400000US13021013503","Census Tract 135.03; Bibb County; Georgia","71167","30126",
"1400000US13021013505","Census Tract 135.05; Bibb County; Georgia","65153","17352",
"1400000US13021013506","Census Tract 135.06; Bibb County; Georgia","88631","20905",
"1400000US13021013603","Census Tract 136.03; Bibb County; Georgia","66551","7490",
"1400000US13021013604","Census Tract 136.04; Bibb County; Georgia","75369","9706",
"1400000US13021013605","Census Tract 136.05; Bibb County; Georgia","91402","12239",
"1400000US13021013607","Census Tract 136.07; Bibb County; Georgia","89484","27261",
"1400000US13021013608","Census Tract 136.08; Bibb County; Georgia","132649","30756",
"1400000US13021013701","Census Tract 137.01; Bibb County; Georgia","63464","20285",
"1400000US13021013702","Census Tract 137.02; Bibb County; Georgia","62604","32652",
"1400000US13021013800","Census Tract 138; Bibb County; Georgia","14531","7377",
"1400000US13021013900","Census Tract 139; Bibb County; Georgia","36089","3094",
"1400000US13021014000","Census Tract 140; Bibb County; Georgia","27372","5820",
"1400000US13023790100","Census Tract 7901; Bleckley County; Georgia","87674","21211",
"1400000US13023790200","Census Tract 7902; Bleckley County; Georgia","63256","5845",
"1400000US13023790301","Census Tract 7903.01; Bleckley County; Georgia","51818","11224",
"1400000US13023790302","Census Tract 7903.02; Bleckley County; Georgia","39184","15307",
"1400000US13025960101","Census Tract 9601.01; Brantley County; Georgia","65711","11792",
"1400000US13025960102","Census Tract 9601.02; Brantley County; Georgia","59052","18448",
"1400000US13025960201","Census Tract 9602.01; Brantley County; Georgia","29284","10511",
"1400000US13025960202","Census Tract 9602.02; Brantley County; Georgia","65529","21522",
"1400000US13025960300","Census Tract 9603; Brantley County; Georgia","70634","19335",
"1400000US13027960200","Census Tract 9602; Brooks County; Georgia","63077","9738",
"1400000US13027960301","Census Tract 9603.01; Brooks County; Georgia","73801","16161",
"1400000US13027960302","Census Tract 9603.02; Brooks County; Georgia","50391","17291",
"1400000US13027960400","Census Tract 9604; Brooks County; Georgia","43277","16451",
"1400000US13027960500","Census Tract 9605; Brooks County; Georgia","18938","2729",
"1400000US13027960600","Census Tract 9606; Brooks County; Georgia","48750","9082",
"1400000US13029920101","Census Tract 9201.01; Bryan County; Georgia","67219","12259",
"1400000US13029920103","Census Tract 9201.03; Bryan County; Georgia","67535","9228",
"1400000US13029920104","Census Tract 9201.04; Bryan County; Georgia","94243","26282",
"1400000US13029920301","Census Tract 9203.01; Bryan County; Georgia","93816","23446",
"1400000US13029920303","Census Tract 9203.03; Bryan County; Georgia","80758","6816",
"1400000US13029920305","Census Tract 9203.05; Bryan County; Georgia","136250","28425",
"1400000US13029920307","Census Tract 9203.07; Bryan County; Georgia","150967","12471",
"1400000US13029920308","Census Tract 9203.08; Bryan County; Georgia","114104","14879",
"1400000US13029980000","Census Tract 9800; Bryan County; Georgia","-","**",
"1400000US13031110100","Census Tract 1101; Bulloch County; Georgia","62078","12445",
"1400000US13031110201","Census Tract 1102.01; Bulloch County; Georgia","85809","34860",
