"GEO_ID","NAME","B19013_001M","B19013_001E",
"Geography","Geographic Area Name","Margin of Error!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)","Estimate!!Median household income in the past 12 months (in 2010 inflation-adjusted dollars)",
"1400000US13063040515","Census Tract 405.15, Clayton County, Georgia","7094","43894",
"1400000US13063040516","Census Tract 405.16, Clayton County, Georgia","5109","45833",
"1400000US13063040518","Census Tract 405.18, Clayton County, Georgia","5872","34453",
"1400000US13063040519","Census Tract 405.19, Clayton County, Georgia","5816","32122",
"1400000US13063040520","Census Tract 405.20, Clayton County, Georgia","5065","36333",
"1400000US13063040521","Census Tract 405.21, Clayton County, Georgia","8145","36946",
"1400000US13063040522","Census Tract 405.22, Clayton County, Georgia","6505","31517",
"1400000US13063040523","Census Tract 405.23, Clayton County, Georgia","4629","33904",
"1400000US13063040524","Census Tract 405.24, Clayton County, Georgia","17303","50093",
"1400000US13063040525","Census Tract 405.25, Clayton County, Georgia","8885","44423",
"1400000US13063040526","Census Tract 405.26, Clayton County, Georgia","5874","48105",
"1400000US13063040606","Census Tract 406.06, Clayton County, Georgia","1959","44949",
"1400000US13063040608","Census Tract 406.08, Clayton County, Georgia","4785","66677",
"1400000US13063040609","Census Tract 406.09, Clayton County, Georgia","5610","52931",
"1400000US13063040611","Census Tract 406.11, Clayton County, Georgia","8582","33990",
"1400000US13063040612","Census Tract 406.12, Clayton County, Georgia","3376","41831",
"1400000US13063040613","Census Tract 406.13, Clayton County, Georgia","4608","62564",
"1400000US13063040614","Census Tract 406.14, Clayton County, Georgia","9060","70404",
"1400000US13063040615","Census Tract 406.15, Clayton County, Georgia","19706","54375",
"1400000US13063040616","Census Tract 406.16, Clayton County, Georgia","6954","43998",
"1400000US13063040617","Census Tract 406.17, Clayton County, Georgia","2644","28341",
"1400000US13063040619","Census Tract 406.19, Clayton County, Georgia","13706","40231",
"1400000US13063040620","Census Tract 406.20, Clayton County, Georgia","12323","57462",
"1400000US13063040621","Census Tract 406.21, Clayton County, Georgia","7904","58451",
"1400000US13063040622","Census Tract 406.22, Clayton County, Georgia","3545","46498",
"1400000US13063980000","Census Tract 9800, Clayton County, Georgia","**","-",
"1400000US13065970100","Census Tract 9701, Clinch County, Georgia","8496","36129",
"1400000US13065970200","Census Tract 9702, Clinch County, Georgia","13854","22054",
"1400000US13067030101","Census Tract 301.01, Cobb County, Georgia","5049","73119",
"1400000US13067030103","Census Tract 301.03, Cobb County, Georgia","6718","76490",
"1400000US13067030104","Census Tract 301.04, Cobb County, Georgia","12856","43313",
"1400000US13067030106","Census Tract 301.06, Cobb County, Georgia","3476","44459",
"1400000US13067030107","Census Tract 301.07, Cobb County, Georgia","6958","62689",
"1400000US13067030209","Census Tract 302.09, Cobb County, Georgia","9905","78529",
"1400000US13067030214","Census Tract 302.14, Cobb County, Georgia","9100","80991",
"1400000US13067030215","Census Tract 302.15, Cobb County, Georgia","11021","83333",
"1400000US13067030218","Census Tract 302.18, Cobb County, Georgia","12642","94674",
"1400000US13067030219","Census Tract 302.19, Cobb County, Georgia","11106","114208",
"1400000US13067030220","Census Tract 302.20, Cobb County, Georgia","22688","78774",
"1400000US13067030222","Census Tract 302.22, Cobb County, Georgia","9945","83500",
"1400000US13067030223","Census Tract 302.23, Cobb County, Georgia","9196","66250",
"1400000US13067030224","Census Tract 302.24, Cobb County, Georgia","10393","72962",
"1400000US13067030226","Census Tract 302.26, Cobb County, Georgia","7992","77133",
"1400000US13067030227","Census Tract 302.27, Cobb County, Georgia","5319","54695",
"1400000US13067030228","Census Tract 302.28, Cobb County, Georgia","6448","47983",
"1400000US13067030229","Census Tract 302.29, Cobb County, Georgia","16686","49911",
"1400000US13067030230","Census Tract 302.30, Cobb County, Georgia","5900","62859",
"1400000US13067030231","Census Tract 302.31, Cobb County, Georgia","11592","96033",
"1400000US13067030232","Census Tract 302.32, Cobb County, Georgia","13166","109452",
"1400000US13067030233","Census Tract 302.33, Cobb County, Georgia","12760","98144",
"1400000US13067030234","Census Tract 302.34, Cobb County, Georgia","16016","97788",
"1400000US13067030235","Census Tract 302.35, Cobb County, Georgia","15617","92014",
"1400000US13067030236","Census Tract 302.36, Cobb County, Georgia","17943","136184",
"1400000US13067030238","Census Tract 302.38, Cobb County, Georgia","15863","92976",
"1400000US13067030239","Census Tract 302.39, Cobb County, Georgia","15248","110283",
"1400000US13067030310","Census Tract 303.10, Cobb County, Georgia","12221","78620",
"1400000US13067030311","Census Tract 303.11, Cobb County, Georgia","13135","89755",
"1400000US13067030312","Census Tract 303.12, Cobb County, Georgia","14405","74637",
"1400000US13067030313","Census Tract 303.13, Cobb County, Georgia","6057","73904",
"1400000US13067030314","Census Tract 303.14, Cobb County, Georgia","9239","98108",
"1400000US13067030318","Census Tract 303.18, Cobb County, Georgia","8668","134239",
"1400000US13067030319","Census Tract 303.19, Cobb County, Georgia","23294","89886",
"1400000US13067030320","Census Tract 303.20, Cobb County, Georgia","4464","74836",
"1400000US13067030322","Census Tract 303.22, Cobb County, Georgia","11770","90515",
"1400000US13067030324","Census Tract 303.24, Cobb County, Georgia","7768","75481",
"1400000US13067030326","Census Tract 303.26, Cobb County, Georgia","19282","115750",
"1400000US13067030327","Census Tract 303.27, Cobb County, Georgia","22785","105000",
"1400000US13067030328","Census Tract 303.28, Cobb County, Georgia","13477","101367",
"1400000US13067030329","Census Tract 303.29, Cobb County, Georgia","9041","86020",
"1400000US13067030330","Census Tract 303.30, Cobb County, Georgia","8984","102695",
"1400000US13067030331","Census Tract 303.31, Cobb County, Georgia","9657","106174",
"1400000US13067030332","Census Tract 303.32, Cobb County, Georgia","26110","120347",
"1400000US13067030333","Census Tract 303.33, Cobb County, Georgia","15551","110375",
"1400000US13067030334","Census Tract 303.34, Cobb County, Georgia","4031","103200",
"1400000US13067030335","Census Tract 303.35, Cobb County, Georgia","19145","113929",
"1400000US13067030336","Census Tract 303.36, Cobb County, Georgia","15786","145556",
"1400000US13067030337","Census Tract 303.37, Cobb County, Georgia","15215","121335",
"1400000US13067030339","Census Tract 303.39, Cobb County, Georgia","3319","54455",
"1400000US13067030340","Census Tract 303.40, Cobb County, Georgia","12534","121636",
"1400000US13067030341","Census Tract 303.41, Cobb County, Georgia","11827","87150",
"1400000US13067030342","Census Tract 303.42, Cobb County, Georgia","17404","115667",
"1400000US13067030343","Census Tract 303.43, Cobb County, Georgia","22422","119349",
"1400000US13067030344","Census Tract 303.44, Cobb County, Georgia","4878","42323",
"1400000US13067030345","Census Tract 303.45, Cobb County, Georgia","6696","53074",
"1400000US13067030405","Census Tract 304.05, Cobb County, Georgia","3737","47262",
"1400000US13067030407","Census Tract 304.07, Cobb County, Georgia","8357","74612",
"1400000US13067030408","Census Tract 304.08, Cobb County, Georgia","17939","65972",
"1400000US13067030409","Census Tract 304.09, Cobb County, Georgia","19312","114338",
"1400000US13067030410","Census Tract 304.10, Cobb County, Georgia","6859","46602",
"1400000US13067030411","Census Tract 304.11, Cobb County, Georgia","4864","33519",
"1400000US13067030412","Census Tract 304.12, Cobb County, Georgia","4747","40119",
"1400000US13067030413","Census Tract 304.13, Cobb County, Georgia","6722","41127",
"1400000US13067030414","Census Tract 304.14, Cobb County, Georgia","7356","30409",
"1400000US13067030502","Census Tract 305.02, Cobb County, Georgia","10257","73787",
"1400000US13067030504","Census Tract 305.04, Cobb County, Georgia","14169","72720",
"1400000US13067030505","Census Tract 305.05, Cobb County, Georgia","4804","33655",
"1400000US13067030506","Census Tract 305.06, Cobb County, Georgia","4246","47212",
"1400000US13067030507","Census Tract 305.07, Cobb County, Georgia","8893","66716",
"1400000US13067030601","Census Tract 306.01, Cobb County, Georgia","4970","53414",
"1400000US13067030602","Census Tract 306.02, Cobb County, Georgia","5620","68071",
"1400000US13067030700","Census Tract 307, Cobb County, Georgia","8718","34583",
"1400000US13067030800","Census Tract 308, Cobb County, Georgia","9443","28710",
"1400000US13067030901","Census Tract 309.01, Cobb County, Georgia","9906","67433",
"1400000US13067030902","Census Tract 309.02, Cobb County, Georgia","3220","37404",
"1400000US13067030904","Census Tract 309.04, Cobb County, Georgia","10433","41146",
"1400000US13067030905","Census Tract 309.05, Cobb County, Georgia","5954","52866",
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","7066","31780",
"1400000US13067031002","Census Tract 310.02, Cobb County, Georgia","5219","32170",
"1400000US13067031004","Census Tract 310.04, Cobb County, Georgia","3980","36687",
"1400000US13067031005","Census Tract 310.05, Cobb County, Georgia","3345","45114",
"1400000US13067031101","Census Tract 311.01, Cobb County, Georgia","4706","39719",
"1400000US13067031106","Census Tract 311.06, Cobb County, Georgia","8704","64545",
"1400000US13067031108","Census Tract 311.08, Cobb County, Georgia","2957","40852",
"1400000US13067031110","Census Tract 311.10, Cobb County, Georgia","8708","49022",
"1400000US13067031111","Census Tract 311.11, Cobb County, Georgia","13259","62813",
"1400000US13067031112","Census Tract 311.12, Cobb County, Georgia","13539","69737",
"1400000US13067031113","Census Tract 311.13, Cobb County, Georgia","2038","35955",
"1400000US13067031114","Census Tract 311.14, Cobb County, Georgia","8068","43359",
"1400000US13067031115","Census Tract 311.15, Cobb County, Georgia","12810","57773",
"1400000US13067031116","Census Tract 311.16, Cobb County, Georgia","4660","40456",
"1400000US13067031117","Census Tract 311.17, Cobb County, Georgia","9916","79633",
"1400000US13067031118","Census Tract 311.18, Cobb County, Georgia","13267","75110",
"1400000US13067031205","Census Tract 312.05, Cobb County, Georgia","13772","74375",
"1400000US13067031206","Census Tract 312.06, Cobb County, Georgia","9202","67455",
"1400000US13067031207","Census Tract 312.07, Cobb County, Georgia","6802","53932",
"1400000US13067031208","Census Tract 312.08, Cobb County, Georgia","4014","61903",
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","14000","120036",
"1400000US13067031211","Census Tract 312.11, Cobb County, Georgia","11302","48750",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","22943","128520",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","8075","46783",
"1400000US13067031307","Census Tract 313.07, Cobb County, Georgia","9804","74266",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","5608","43272",
"1400000US13067031309","Census Tract 313.09, Cobb County, Georgia","6523","54964",
"1400000US13067031310","Census Tract 313.10, Cobb County, Georgia","2842","31048",
"1400000US13067031311","Census Tract 313.11, Cobb County, Georgia","6275","40472",
"1400000US13067031312","Census Tract 313.12, Cobb County, Georgia","5261","50040",
"1400000US13067031313","Census Tract 313.13, Cobb County, Georgia","9710","104014",
"1400000US13067031404","Census Tract 314.04, Cobb County, Georgia","19750","67824",
"1400000US13067031405","Census Tract 314.05, Cobb County, Georgia","6225","56076",
"1400000US13067031406","Census Tract 314.06, Cobb County, Georgia","2857","39708",
"1400000US13067031408","Census Tract 314.08, Cobb County, Georgia","6968","46000",
"1400000US13067031409","Census Tract 314.09, Cobb County, Georgia","6448","49003",
"1400000US13067031503","Census Tract 315.03, Cobb County, Georgia","8231","54195",
"1400000US13067031505","Census Tract 315.05, Cobb County, Georgia","8120","62399",
"1400000US13067031506","Census Tract 315.06, Cobb County, Georgia","8831","61431",
"1400000US13067031507","Census Tract 315.07, Cobb County, Georgia","12107","47708",
"1400000US13067031508","Census Tract 315.08, Cobb County, Georgia","5735","69814",
"1400000US13067031509","Census Tract 315.09, Cobb County, Georgia","5463","74069",
"1400000US13069010100","Census Tract 101, Coffee County, Georgia","5527","34242",
"1400000US13069010200","Census Tract 102, Coffee County, Georgia","6046","27107",
"1400000US13069010300","Census Tract 103, Coffee County, Georgia","5979","28516",
"1400000US13069010400","Census Tract 104, Coffee County, Georgia","7674","34650",
"1400000US13069010500","Census Tract 105, Coffee County, Georgia","12241","41923",
"1400000US13069010600","Census Tract 106, Coffee County, Georgia","4639","43825",
"1400000US13069010700","Census Tract 107, Coffee County, Georgia","9171","29219",
"1400000US13069010801","Census Tract 108.01, Coffee County, Georgia","6269","30625",
"1400000US13069010802","Census Tract 108.02, Coffee County, Georgia","8546","37599",
"1400000US13071970100","Census Tract 9701, Colquitt County, Georgia","4711","31183",
"1400000US13071970200","Census Tract 9702, Colquitt County, Georgia","5706","36000",
"1400000US13071970300","Census Tract 9703, Colquitt County, Georgia","4276","25257",
"1400000US13071970400","Census Tract 9704, Colquitt County, Georgia","9771","31908",
"1400000US13071970500","Census Tract 9705, Colquitt County, Georgia","9112","32456",
"1400000US13071970600","Census Tract 9706, Colquitt County, Georgia","9414","48800",
"1400000US13071970701","Census Tract 9707.01, Colquitt County, Georgia","3518","33104",
"1400000US13071970702","Census Tract 9707.02, Colquitt County, Georgia","6120","19240",
"1400000US13071970800","Census Tract 9708, Colquitt County, Georgia","6898","26625",
"1400000US13071970900","Census Tract 9709, Colquitt County, Georgia","5887","45442",
"1400000US13073030102","Census Tract 301.02, Columbia County, Georgia","10918","108491",
"1400000US13073030103","Census Tract 301.03, Columbia County, Georgia","12564","102139",
"1400000US13073030105","Census Tract 301.05, Columbia County, Georgia","12054","62112",
"1400000US13073030106","Census Tract 301.06, Columbia County, Georgia","8347","54756",
"1400000US13073030201","Census Tract 302.01, Columbia County, Georgia","14257","67813",
"1400000US13073030202","Census Tract 302.02, Columbia County, Georgia","8691","42731",
"1400000US13073030203","Census Tract 302.03, Columbia County, Georgia","3261","66415",
"1400000US13073030302","Census Tract 303.02, Columbia County, Georgia","5453","65635",
"1400000US13073030304","Census Tract 303.04, Columbia County, Georgia","12399","103750",
"1400000US13073030306","Census Tract 303.06, Columbia County, Georgia","6841","71426",
"1400000US13073030307","Census Tract 303.07, Columbia County, Georgia","12535","78068",
"1400000US13073030308","Census Tract 303.08, Columbia County, Georgia","10641","108771",
"1400000US13073030309","Census Tract 303.09, Columbia County, Georgia","7418","85765",
"1400000US13073030401","Census Tract 304.01, Columbia County, Georgia","19450","57421",
"1400000US13073030402","Census Tract 304.02, Columbia County, Georgia","5622","65597",
"1400000US13073030503","Census Tract 305.03, Columbia County, Georgia","5091","36594",
"1400000US13073030504","Census Tract 305.04, Columbia County, Georgia","11239","43281",
"1400000US13073030505","Census Tract 305.05, Columbia County, Georgia","5306","51756",
"1400000US13073030506","Census Tract 305.06, Columbia County, Georgia","5955","46736",
"1400000US13073030603","Census Tract 306.03, Columbia County, Georgia","5670","49167",
"1400000US13075960100","Census Tract 9601, Cook County, Georgia","7076","21083",
"1400000US13075960200","Census Tract 9602, Cook County, Georgia","3249","28359",
"1400000US13075960300","Census Tract 9603, Cook County, Georgia","10708","44838",
"1400000US13075960400","Census Tract 9604, Cook County, Georgia","4560","32928",
"1400000US13077170100","Census Tract 1701, Coweta County, Georgia","3570","61040",
"1400000US13077170200","Census Tract 1702, Coweta County, Georgia","4623","42244",
"1400000US13077170303","Census Tract 1703.03, Coweta County, Georgia","9127","99209",
"1400000US13077170304","Census Tract 1703.04, Coweta County, Georgia","9450","65962",
"1400000US13077170305","Census Tract 1703.05, Coweta County, Georgia","2971","40022",
"1400000US13077170306","Census Tract 1703.06, Coweta County, Georgia","7205","60398",
"1400000US13077170402","Census Tract 1704.02, Coweta County, Georgia","7644","85040",
"1400000US13077170403","Census Tract 1704.03, Coweta County, Georgia","7118","79175",
"1400000US13077170404","Census Tract 1704.04, Coweta County, Georgia","9079","73373",
"1400000US13077170405","Census Tract 1704.05, Coweta County, Georgia","12441","74819",
"1400000US13077170406","Census Tract 1704.06, Coweta County, Georgia","12642","82542",
"1400000US13077170501","Census Tract 1705.01, Coweta County, Georgia","3764","62081",
"1400000US13077170502","Census Tract 1705.02, Coweta County, Georgia","8286","54745",
"1400000US13077170503","Census Tract 1705.03, Coweta County, Georgia","9993","77520",
"1400000US13077170601","Census Tract 1706.01, Coweta County, Georgia","5935","27455",
"1400000US13077170602","Census Tract 1706.02, Coweta County, Georgia","6937","78542",
"1400000US13077170603","Census Tract 1706.03, Coweta County, Georgia","7920","68167",
"1400000US13077170700","Census Tract 1707, Coweta County, Georgia","8694","40406",
"1400000US13077170801","Census Tract 1708.01, Coweta County, Georgia","10873","54167",
"1400000US13077170802","Census Tract 1708.02, Coweta County, Georgia","7734","50197",
"1400000US13079070100","Census Tract 701, Crawford County, Georgia","14127","20697",
"1400000US13079070201","Census Tract 702.01, Crawford County, Georgia","14151","46011",
"1400000US13079070202","Census Tract 702.02, Crawford County, Georgia","8306","35938",
"1400000US13081010100","Census Tract 101, Crisp County, Georgia","7044","27695",
"1400000US13081010201","Census Tract 102.01, Crisp County, Georgia","7150","28235",
"1400000US13081010202","Census Tract 102.02, Crisp County, Georgia","17129","27938",
"1400000US13081010300","Census Tract 103, Crisp County, Georgia","9189","36304",
"1400000US13081010400","Census Tract 104, Crisp County, Georgia","7847","29232",
"1400000US13081010500","Census Tract 105, Crisp County, Georgia","12994","35721",
"1400000US13083040101","Census Tract 401.01, Dade County, Georgia","3971","36301",
"1400000US13083040102","Census Tract 401.02, Dade County, Georgia","11473","46800",
"1400000US13083040200","Census Tract 402, Dade County, Georgia","4850","37778",
"1400000US13083040300","Census Tract 403, Dade County, Georgia","6973","47097",
"1400000US13085970100","Census Tract 9701, Dawson County, Georgia","10603","45758",
"1400000US13085970201","Census Tract 9702.01, Dawson County, Georgia","7035","61609",
"1400000US13085970202","Census Tract 9702.02, Dawson County, Georgia","5350","48311",
"1400000US13087970100","Census Tract 9701, Decatur County, Georgia","7698","40811",
"1400000US13087970200","Census Tract 9702, Decatur County, Georgia","12065","27447",
"1400000US13087970300","Census Tract 9703, Decatur County, Georgia","6642","35625",
"1400000US13087970400","Census Tract 9704, Decatur County, Georgia","5607","24675",
"1400000US13087970600","Census Tract 9706, Decatur County, Georgia","7699","33165",
"1400000US13087970700","Census Tract 9707, Decatur County, Georgia","14075","43510",
"1400000US13087970800","Census Tract 9708, Decatur County, Georgia","6083","31620",
"1400000US13089020100","Census Tract 201, DeKalb County, Georgia","32924","132917",
"1400000US13089020200","Census Tract 202, DeKalb County, Georgia","8655","66838",
"1400000US13089020300","Census Tract 203, DeKalb County, Georgia","16060","105000",
"1400000US13089020400","Census Tract 204, DeKalb County, Georgia","11168","78015",
"1400000US13089020500","Census Tract 205, DeKalb County, Georgia","13044","49679",
"1400000US13089020600","Census Tract 206, DeKalb County, Georgia","7666","43996",
"1400000US13089020700","Census Tract 207, DeKalb County, Georgia","23844","40518",
"1400000US13089020801","Census Tract 208.01, DeKalb County, Georgia","14977","62250",
"1400000US13089020802","Census Tract 208.02, DeKalb County, Georgia","9135","41607",
"1400000US13089020900","Census Tract 209, DeKalb County, Georgia","14064","37471",
"1400000US13089021101","Census Tract 211.01, DeKalb County, Georgia","35938","138456",
"1400000US13089021102","Census Tract 211.02, DeKalb County, Georgia","8892","74453",
"1400000US13089021202","Census Tract 212.02, DeKalb County, Georgia","9923","114279",
"1400000US13089021204","Census Tract 212.04, DeKalb County, Georgia","3468","26584",
"1400000US13089021208","Census Tract 212.08, DeKalb County, Georgia","8030","61357",
"1400000US13089021209","Census Tract 212.09, DeKalb County, Georgia","17959","68088",
"1400000US13089021210","Census Tract 212.10, DeKalb County, Georgia","14531","98947",
"1400000US13089021211","Census Tract 212.11, DeKalb County, Georgia","11901","100417",
"1400000US13089021213","Census Tract 212.13, DeKalb County, Georgia","10303","153977",
"1400000US13089021214","Census Tract 212.14, DeKalb County, Georgia","25876","123375",
"1400000US13089021215","Census Tract 212.15, DeKalb County, Georgia","14126","76875",
"1400000US13089021216","Census Tract 212.16, DeKalb County, Georgia","6305","57820",
"1400000US13089021217","Census Tract 212.17, DeKalb County, Georgia","24227","83438",
"1400000US13089021218","Census Tract 212.18, DeKalb County, Georgia","6410","60509",
"1400000US13089021301","Census Tract 213.01, DeKalb County, Georgia","15450","39653",
"1400000US13089021303","Census Tract 213.03, DeKalb County, Georgia","8302","32331",
"1400000US13089021305","Census Tract 213.05, DeKalb County, Georgia","14499","40612",
"1400000US13089021306","Census Tract 213.06, DeKalb County, Georgia","4852","39150",
"1400000US13089021307","Census Tract 213.07, DeKalb County, Georgia","7336","46316",
"1400000US13089021308","Census Tract 213.08, DeKalb County, Georgia","10670","52384",
"1400000US13089021405","Census Tract 214.05, DeKalb County, Georgia","19637","76731",
"1400000US13089021409","Census Tract 214.09, DeKalb County, Georgia","14496","44960",
"1400000US13089021410","Census Tract 214.10, DeKalb County, Georgia","5196","42976",
"1400000US13089021411","Census Tract 214.11, DeKalb County, Georgia","18177","67143",
"1400000US13089021412","Census Tract 214.12, DeKalb County, Georgia","17602","63821",
"1400000US13089021413","Census Tract 214.13, DeKalb County, Georgia","15074","38409",
"1400000US13089021414","Census Tract 214.14, DeKalb County, Georgia","6356","36512",
"1400000US13089021415","Census Tract 214.15, DeKalb County, Georgia","31588","61818",
"1400000US13089021416","Census Tract 214.16, DeKalb County, Georgia","13122","52218",
"1400000US13089021417","Census Tract 214.17, DeKalb County, Georgia","9042","40641",
"1400000US13089021502","Census Tract 215.02, DeKalb County, Georgia","7141","58218",
"1400000US13089021503","Census Tract 215.03, DeKalb County, Georgia","6416","43077",
"1400000US13089021504","Census Tract 215.04, DeKalb County, Georgia","9829","55457",
"1400000US13089021602","Census Tract 216.02, DeKalb County, Georgia","11341","63854",
"1400000US13089021603","Census Tract 216.03, DeKalb County, Georgia","9195","53148",
"1400000US13089021604","Census Tract 216.04, DeKalb County, Georgia","8370","103995",
"1400000US13089021605","Census Tract 216.05, DeKalb County, Georgia","7365","50347",
"1400000US13089021703","Census Tract 217.03, DeKalb County, Georgia","7576","107730",
"1400000US13089021704","Census Tract 217.04, DeKalb County, Georgia","15689","77479",
"1400000US13089021705","Census Tract 217.05, DeKalb County, Georgia","3369","41199",
"1400000US13089021706","Census Tract 217.06, DeKalb County, Georgia","24870","106279",
"1400000US13089021805","Census Tract 218.05, DeKalb County, Georgia","7757","52341",
"1400000US13089021806","Census Tract 218.06, DeKalb County, Georgia","5925","49235",
"1400000US13089021808","Census Tract 218.08, DeKalb County, Georgia","12843","86130",
"1400000US13089021809","Census Tract 218.09, DeKalb County, Georgia","10413","78512",
"1400000US13089021810","Census Tract 218.10, DeKalb County, Georgia","9602","77411",
"1400000US13089021812","Census Tract 218.12, DeKalb County, Georgia","4788","59951",
"1400000US13089021813","Census Tract 218.13, DeKalb County, Georgia","6262","30553",
"1400000US13089021814","Census Tract 218.14, DeKalb County, Georgia","4437","34954",
"1400000US13089021906","Census Tract 219.06, DeKalb County, Georgia","10064","48782",
"1400000US13089021907","Census Tract 219.07, DeKalb County, Georgia","6930","60788",
"1400000US13089021908","Census Tract 219.08, DeKalb County, Georgia","6462","28393",
"1400000US13089021909","Census Tract 219.09, DeKalb County, Georgia","4958","34511",
"1400000US13089021910","Census Tract 219.10, DeKalb County, Georgia","10201","61444",
"1400000US13089021911","Census Tract 219.11, DeKalb County, Georgia","15930","39118",
"1400000US13089021912","Census Tract 219.12, DeKalb County, Georgia","37865","98333",
"1400000US13089021913","Census Tract 219.13, DeKalb County, Georgia","2288","32551",
"1400000US13089022001","Census Tract 220.01, DeKalb County, Georgia","8847","54219",
"1400000US13089022004","Census Tract 220.04, DeKalb County, Georgia","10736","44112",
"1400000US13089022005","Census Tract 220.05, DeKalb County, Georgia","6567","35560",
"1400000US13089022007","Census Tract 220.07, DeKalb County, Georgia","2444","30519",
"1400000US13089022008","Census Tract 220.08, DeKalb County, Georgia","3762","29964",
"1400000US13089022009","Census Tract 220.09, DeKalb County, Georgia","5772","27588",
"1400000US13089022010","Census Tract 220.10, DeKalb County, Georgia","21178","45238",
"1400000US13089022100","Census Tract 221, DeKalb County, Georgia","6057","28000",
"1400000US13089022203","Census Tract 222.03, DeKalb County, Georgia","9040","44722",
"1400000US13089022204","Census Tract 222.04, DeKalb County, Georgia","8223","36570",
"1400000US13089022301","Census Tract 223.01, DeKalb County, Georgia","5870","54500",
"1400000US13089022302","Census Tract 223.02, DeKalb County, Georgia","6111","55396",
"1400000US13089022401","Census Tract 224.01, DeKalb County, Georgia","19345","82300",
"1400000US13089022402","Census Tract 224.02, DeKalb County, Georgia","4831","24943",
"1400000US13089022403","Census Tract 224.03, DeKalb County, Georgia","12610","126471",
"1400000US13089022500","Census Tract 225, DeKalb County, Georgia","10137","65859",
"1400000US13089022600","Census Tract 226, DeKalb County, Georgia","6714","67022",
"1400000US13089022700","Census Tract 227, DeKalb County, Georgia","8145","82125",
"1400000US13089022800","Census Tract 228, DeKalb County, Georgia","17283","86094",
"1400000US13089022900","Census Tract 229, DeKalb County, Georgia","7352","71369",
"1400000US13089023000","Census Tract 230, DeKalb County, Georgia","14100","61875",
"1400000US13089023101","Census Tract 231.01, DeKalb County, Georgia","7327","38326",
"1400000US13089023102","Census Tract 231.02, DeKalb County, Georgia","12336","41630",
"1400000US13089023107","Census Tract 231.07, DeKalb County, Georgia","3284","42595",
"1400000US13089023108","Census Tract 231.08, DeKalb County, Georgia","4379","33352",
"1400000US13089023111","Census Tract 231.11, DeKalb County, Georgia","8352","61626",
"1400000US13089023112","Census Tract 231.12, DeKalb County, Georgia","5161","27117",
"1400000US13089023113","Census Tract 231.13, DeKalb County, Georgia","6801","30302",
"1400000US13089023114","Census Tract 231.14, DeKalb County, Georgia","9726","57404",
"1400000US13089023115","Census Tract 231.15, DeKalb County, Georgia","**","-",
"1400000US13089023204","Census Tract 232.04, DeKalb County, Georgia","5962","56618",
"1400000US13089023206","Census Tract 232.06, DeKalb County, Georgia","6086","42338",
"1400000US13089023208","Census Tract 232.08, DeKalb County, Georgia","7471","48831",
"1400000US13089023209","Census Tract 232.09, DeKalb County, Georgia","4916","60109",
"1400000US13089023210","Census Tract 232.10, DeKalb County, Georgia","4885","42707",
"1400000US13089023211","Census Tract 232.11, DeKalb County, Georgia","10314","54701",
"1400000US13089023212","Census Tract 232.12, DeKalb County, Georgia","8427","64408",
"1400000US13089023213","Census Tract 232.13, DeKalb County, Georgia","8462","35459",
"1400000US13089023214","Census Tract 232.14, DeKalb County, Georgia","9339","44458",
"1400000US13089023303","Census Tract 233.03, DeKalb County, Georgia","6697","38688",
"1400000US13089023306","Census Tract 233.06, DeKalb County, Georgia","6085","70261",
"1400000US13089023309","Census Tract 233.09, DeKalb County, Georgia","6445","44489",
"1400000US13089023310","Census Tract 233.10, DeKalb County, Georgia","4599","36137",
"1400000US13089023311","Census Tract 233.11, DeKalb County, Georgia","15136","72750",
"1400000US13089023312","Census Tract 233.12, DeKalb County, Georgia","6446","65169",
"1400000US13089023313","Census Tract 233.13, DeKalb County, Georgia","10002","48431",
"1400000US13089023314","Census Tract 233.14, DeKalb County, Georgia","12717","43852",
"1400000US13089023315","Census Tract 233.15, DeKalb County, Georgia","5383","54813",
"1400000US13089023316","Census Tract 233.16, DeKalb County, Georgia","11902","71411",
"1400000US13089023410","Census Tract 234.10, DeKalb County, Georgia","5393","29057",
"1400000US13089023411","Census Tract 234.11, DeKalb County, Georgia","4791","41391",
"1400000US13089023412","Census Tract 234.12, DeKalb County, Georgia","3069","58742",
"1400000US13089023413","Census Tract 234.13, DeKalb County, Georgia","14875","53568",
"1400000US13089023414","Census Tract 234.14, DeKalb County, Georgia","15146","57740",
"1400000US13089023416","Census Tract 234.16, DeKalb County, Georgia","6592","56205",
"1400000US13089023418","Census Tract 234.18, DeKalb County, Georgia","10809","54411",
"1400000US13089023419","Census Tract 234.19, DeKalb County, Georgia","7223","60138",
"1400000US13089023421","Census Tract 234.21, DeKalb County, Georgia","10066","39762",
"1400000US13089023422","Census Tract 234.22, DeKalb County, Georgia","5649","53135",
"1400000US13089023423","Census Tract 234.23, DeKalb County, Georgia","3918","53707",
"1400000US13089023424","Census Tract 234.24, DeKalb County, Georgia","4844","61042",
"1400000US13089023425","Census Tract 234.25, DeKalb County, Georgia","7566","55348",
