"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","43947","4346",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","40564","6918",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","40567","4595",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","45914","7832",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","41648","8391",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","64233","6705",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","39327","4823",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","54482","4980",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","41818","15581",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","60909","11521",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","66096","5029",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","34621","10884",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","29551","5845",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","32439","7842",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","25181","5335",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","35630","7181",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","33098","7303",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","21629","8037",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","27474","8901",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","30602","5741",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","39821","14411",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","44158","4280",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","15547","3351",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","25107","9327",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","20592","4937",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","17762","4380",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","10186","3851",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","38162","16910",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","31043","5196",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","15451","3278",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","18482","7113",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","37467","14086",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","27702","4602",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","47218","11966",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","38792","10821",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","60175","7606",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","56510","30433",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","45229","4331",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","36316","13536",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","21601","3717",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","26651","11350",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","17672","2753",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","25897","3871",
"1400000US13021012700","Census Tract 127, Bibb County, Georgia","17036","5956",
"1400000US13021012800","Census Tract 128, Bibb County, Georgia","15833","3995",
"1400000US13021012900","Census Tract 129, Bibb County, Georgia","18311","6603",
"1400000US13021013101","Census Tract 131.01, Bibb County, Georgia","23942","2377",
"1400000US13021013102","Census Tract 131.02, Bibb County, Georgia","38682","3974",
"1400000US13021013201","Census Tract 132.01, Bibb County, Georgia","25934","4954",
"1400000US13021013202","Census Tract 132.02, Bibb County, Georgia","24562","8818",
"1400000US13021013302","Census Tract 133.02, Bibb County, Georgia","34743","9442",
"1400000US13021013407","Census Tract 134.07, Bibb County, Georgia","44595","11066",
"1400000US13021013408","Census Tract 134.08, Bibb County, Georgia","97318","19127",
"1400000US13021013409","Census Tract 134.09, Bibb County, Georgia","56667","10536",
"1400000US13021013410","Census Tract 134.10, Bibb County, Georgia","75000","10279",
"1400000US13021013411","Census Tract 134.11, Bibb County, Georgia","62575","8596",
"1400000US13021013502","Census Tract 135.02, Bibb County, Georgia","35083","9078",
"1400000US13021013503","Census Tract 135.03, Bibb County, Georgia","54315","19920",
"1400000US13021013504","Census Tract 135.04, Bibb County, Georgia","69566","6358",
"1400000US13021013603","Census Tract 136.03, Bibb County, Georgia","54545","14638",
"1400000US13021013604","Census Tract 136.04, Bibb County, Georgia","57596","11160",
"1400000US13021013605","Census Tract 136.05, Bibb County, Georgia","51250","14095",
"1400000US13021013606","Census Tract 136.06, Bibb County, Georgia","69750","7836",
"1400000US13021013700","Census Tract 137, Bibb County, Georgia","23208","10240",
"1400000US13021013800","Census Tract 138, Bibb County, Georgia","14293","2941",
"1400000US13021013900","Census Tract 139, Bibb County, Georgia","27783","7099",
"1400000US13023790100","Census Tract 7901, Bleckley County, Georgia","36250","10011",
"1400000US13023790200","Census Tract 7902, Bleckley County, Georgia","35172","20379",
"1400000US13023790300","Census Tract 7903, Bleckley County, Georgia","36380","9265",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","46429","8670",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","33856","3797",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","39519","5188",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","35972","12020",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","46910","9989",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","31313","9090",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","25577","11341",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","46042","16839",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","44358","6179",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","38262","4852",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","67841","40966",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","51781","7096",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","110651","15278",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","90798","5015",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","-","**",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","37011","8006",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","41067","6046",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","52564","6007",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","21205","2268",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","9290","2781",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","5713","2248",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","31904","3120",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","34881","12971",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","27788","9165",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","52542","6814",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","42200","5580",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","50929","6953",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","32261","4490",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","33679","4582",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","25945","3978",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","37924","6455",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","38393","7838",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","33476","7884",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","53794","7833",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","39503","5090",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","63656","7423",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","44792","6327",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","23458","3699",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","33295","12526",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","53354","9078",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","38571","10782",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","46135","4312",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","58902","6623",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","70677","8599",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","68365","13920",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","44219","3055",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","44464","6376",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","74063","35942",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","-","**",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","29714","9630",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","45294","12102",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","35950","13117",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","42784","5943",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","56328","9880",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","53569","5209",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","49916","7698",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","43014","7534",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","40227","6668",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","35000","6748",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","19167","6057",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","55647","20464",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","44428","5583",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","66422","5937",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","37101","6690",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","51866","3919",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","46914","6121",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","44873","7182",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","45038","6377",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","40118","7387",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","42622","6248",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","41463","8835",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","65292","10787",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","57449","11850",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","43043","10176",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","61250","12987",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","67625","7893",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","50768","6510",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","37226","5200",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","36068","5043",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","34863","6247",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","42536","2550",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","39625","14866",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","5426","2455",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","53400","7408",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","20791","4480",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","28611","7338",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","24965","8468",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","18977","7788",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","9805","1715",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","24076","11611",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","22225","4323",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","30791","3229",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","22764","6485",
"1400000US13051002600","Census Tract 26, Chatham County, Georgia","35109","12334",
"1400000US13051002700","Census Tract 27, Chatham County, Georgia","30893","15987",
"1400000US13051002800","Census Tract 28, Chatham County, Georgia","20994","4558",
"1400000US13051002900","Census Tract 29, Chatham County, Georgia","70625","13584",
"1400000US13051003000","Census Tract 30, Chatham County, Georgia","64500","15187",
"1400000US13051003301","Census Tract 33.01, Chatham County, Georgia","26563","4808",
"1400000US13051003302","Census Tract 33.02, Chatham County, Georgia","46932","8223",
"1400000US13051003400","Census Tract 34, Chatham County, Georgia","51071","12981",
"1400000US13051003501","Census Tract 35.01, Chatham County, Georgia","22958","4161",
"1400000US13051003502","Census Tract 35.02, Chatham County, Georgia","39884","7229",
"1400000US13051003601","Census Tract 36.01, Chatham County, Georgia","26545","5384",
"1400000US13051003602","Census Tract 36.02, Chatham County, Georgia","29340","5013",
"1400000US13051003700","Census Tract 37, Chatham County, Georgia","30197","10371",
"1400000US13051003800","Census Tract 38, Chatham County, Georgia","31983","6481",
"1400000US13051003900","Census Tract 39, Chatham County, Georgia","45804","3375",
"1400000US13051004001","Census Tract 40.01, Chatham County, Georgia","39310","6441",
"1400000US13051004002","Census Tract 40.02, Chatham County, Georgia","35114","8491",
"1400000US13051004100","Census Tract 41, Chatham County, Georgia","50986","7599",
"1400000US13051004207","Census Tract 42.07, Chatham County, Georgia","40531","10318",
"1400000US13051004208","Census Tract 42.08, Chatham County, Georgia","43667","7825",
"1400000US13051004209","Census Tract 42.09, Chatham County, Georgia","43453","8490",
"1400000US13051004210","Census Tract 42.10, Chatham County, Georgia","34739","5969",
"1400000US13051004211","Census Tract 42.11, Chatham County, Georgia","47669","3608",
"1400000US13051004212","Census Tract 42.12, Chatham County, Georgia","60942","7049",
"1400000US13051004300","Census Tract 43, Chatham County, Georgia","36818","5967",
"1400000US13051004400","Census Tract 44, Chatham County, Georgia","25079","4109",
"1400000US13051004500","Census Tract 45, Chatham County, Georgia","37708","13670",
"1400000US13051010101","Census Tract 101.01, Chatham County, Georgia","15217","10924",
"1400000US13051010102","Census Tract 101.02, Chatham County, Georgia","39215","7912",
"1400000US13051010200","Census Tract 102, Chatham County, Georgia","51867","5896",
"1400000US13051010501","Census Tract 105.01, Chatham County, Georgia","39020","6922",
"1400000US13051010502","Census Tract 105.02, Chatham County, Georgia","34707","5641",
"1400000US13051010601","Census Tract 106.01, Chatham County, Georgia","33678","4534",
"1400000US13051010603","Census Tract 106.03, Chatham County, Georgia","41667","8723",
"1400000US13051010605","Census Tract 106.05, Chatham County, Georgia","-","**",
"1400000US13051010700","Census Tract 107, Chatham County, Georgia","65173","5922",
"1400000US13051010801","Census Tract 108.01, Chatham County, Georgia","50959","7690",
"1400000US13051010802","Census Tract 108.02, Chatham County, Georgia","63654","8711",
"1400000US13051010803","Census Tract 108.03, Chatham County, Georgia","58537","17145",
"1400000US13051010806","Census Tract 108.06, Chatham County, Georgia","45172","10353",
"1400000US13051010807","Census Tract 108.07, Chatham County, Georgia","64771","6583",
"1400000US13051010808","Census Tract 108.08, Chatham County, Georgia","43528","5781",
"1400000US13051010809","Census Tract 108.09, Chatham County, Georgia","59886","8450",
"1400000US13051010901","Census Tract 109.01, Chatham County, Georgia","36205","4894",
"1400000US13051011003","Census Tract 110.03, Chatham County, Georgia","61149","10596",
"1400000US13051011004","Census Tract 110.04, Chatham County, Georgia","91453","13896",
"1400000US13051011005","Census Tract 110.05, Chatham County, Georgia","106081","10015",
"1400000US13051011006","Census Tract 110.06, Chatham County, Georgia","92159","26884",
"1400000US13051011103","Census Tract 111.03, Chatham County, Georgia","52490","5702",
"1400000US13051011104","Census Tract 111.04, Chatham County, Georgia","60745","6223",
"1400000US13051011106","Census Tract 111.06, Chatham County, Georgia","59655","7149",
"1400000US13051011107","Census Tract 111.07, Chatham County, Georgia","64706","10431",
"1400000US13051011108","Census Tract 111.08, Chatham County, Georgia","88056","7679",
"1400000US13051011109","Census Tract 111.09, Chatham County, Georgia","77591","11141",
"1400000US13051011200","Census Tract 112, Chatham County, Georgia","36063","13940",
"1400000US13051011300","Census Tract 113, Chatham County, Georgia","12490","3501",
"1400000US13051011400","Census Tract 114, Chatham County, Georgia","20221","7825",
"1400000US13051011500","Census Tract 115, Chatham County, Georgia","76250","8025",
"1400000US13051011600","Census Tract 116, Chatham County, Georgia","34147","7958",
"1400000US13051980000","Census Tract 9800, Chatham County, Georgia","-","**",
"1400000US13051990000","Census Tract 9900, Chatham County, Georgia","-","**",
"1400000US13053020100","Census Tract 201, Chattahoochee County, Georgia","42500","21061",
"1400000US13053020201","Census Tract 202.01, Chattahoochee County, Georgia","51594","17886",
"1400000US13053020203","Census Tract 202.03, Chattahoochee County, Georgia","42083","12804",
"1400000US13053020205","Census Tract 202.05, Chattahoochee County, Georgia","51134","17300",
"1400000US13053020206","Census Tract 202.06, Chattahoochee County, Georgia","50385","66689",
"1400000US13055010100","Census Tract 101, Chattooga County, Georgia","51045","5242",
"1400000US13055010200","Census Tract 102, Chattooga County, Georgia","31140","2465",
"1400000US13055010300","Census Tract 103, Chattooga County, Georgia","32170","4346",
"1400000US13055010400","Census Tract 104, Chattooga County, Georgia","30058","4231",
"1400000US13055010500","Census Tract 105, Chattooga County, Georgia","26518","7191",
"1400000US13055010600","Census Tract 106, Chattooga County, Georgia","38444","9721",
"1400000US13057090100","Census Tract 901, Cherokee County, Georgia","61360","7424",
"1400000US13057090200","Census Tract 902, Cherokee County, Georgia","56938","8851",
"1400000US13057090300","Census Tract 903, Cherokee County, Georgia","75234","9708",
"1400000US13057090400","Census Tract 904, Cherokee County, Georgia","35017","6154",
"1400000US13057090501","Census Tract 905.01, Cherokee County, Georgia","63969","8193",
"1400000US13057090502","Census Tract 905.02, Cherokee County, Georgia","85781","8932",
"1400000US13057090601","Census Tract 906.01, Cherokee County, Georgia","48527","5528",
"1400000US13057090602","Census Tract 906.02, Cherokee County, Georgia","55476","10848",
"1400000US13057090701","Census Tract 907.01, Cherokee County, Georgia","76696","4421",
"1400000US13057090702","Census Tract 907.02, Cherokee County, Georgia","56522","3885",
"1400000US13057090802","Census Tract 908.02, Cherokee County, Georgia","97969","17308",
"1400000US13057090803","Census Tract 908.03, Cherokee County, Georgia","82808","11440",
"1400000US13057090804","Census Tract 908.04, Cherokee County, Georgia","81081","10612",
"1400000US13057090901","Census Tract 909.01, Cherokee County, Georgia","83087","4924",
"1400000US13057090902","Census Tract 909.02, Cherokee County, Georgia","73269","4775",
"1400000US13057090904","Census Tract 909.04, Cherokee County, Georgia","61650","6691",
"1400000US13057090905","Census Tract 909.05, Cherokee County, Georgia","50107","11413",
"1400000US13057091001","Census Tract 910.01, Cherokee County, Georgia","47438","4257",
"1400000US13057091003","Census Tract 910.03, Cherokee County, Georgia","44308","6564",
"1400000US13057091005","Census Tract 910.05, Cherokee County, Georgia","57634","5930",
"1400000US13057091006","Census Tract 910.06, Cherokee County, Georgia","90556","17438",
"1400000US13057091007","Census Tract 910.07, Cherokee County, Georgia","94333","12867",
"1400000US13057091008","Census Tract 910.08, Cherokee County, Georgia","97656","8310",
"1400000US13057091101","Census Tract 911.01, Cherokee County, Georgia","66522","12769",
"1400000US13057091102","Census Tract 911.02, Cherokee County, Georgia","60308","9004",
"1400000US13057091103","Census Tract 911.03, Cherokee County, Georgia","66534","7887",
"1400000US13059000100","Census Tract 1, Clarke County, Georgia","9514","4619",
"1400000US13059000401","Census Tract 4.01, Clarke County, Georgia","17121","5923",
"1400000US13059000402","Census Tract 4.02, Clarke County, Georgia","11844","2675",
"1400000US13059000600","Census Tract 6, Clarke County, Georgia","17065","6882",
"1400000US13059000900","Census Tract 9, Clarke County, Georgia","16337","2187",
"1400000US13059001200","Census Tract 12, Clarke County, Georgia","55192","23691",
"1400000US13059001700","Census Tract 17, Clarke County, Georgia","52480","8744",
"1400000US13059001800","Census Tract 18, Clarke County, Georgia","48333","9353",
"1400000US13059001900","Census Tract 19, Clarke County, Georgia","22206","4698",
"1400000US13059002000","Census Tract 20, Clarke County, Georgia","43945","9556",
"1400000US13059002100","Census Tract 21, Clarke County, Georgia","17137","8691",
"1400000US13059002200","Census Tract 22, Clarke County, Georgia","21523","4719",
"1400000US13059030100","Census Tract 301, Clarke County, Georgia","16946","2853",
"1400000US13059030200","Census Tract 302, Clarke County, Georgia","20848","3413",
"1400000US13059130300","Census Tract 1303, Clarke County, Georgia","40474","7277",
"1400000US13059130400","Census Tract 1304, Clarke County, Georgia","51752","5968",
"1400000US13059130500","Census Tract 1305, Clarke County, Georgia","60271","8415",
"1400000US13059130600","Census Tract 1306, Clarke County, Georgia","39560","10352",
"1400000US13059130700","Census Tract 1307, Clarke County, Georgia","51556","11180",
"1400000US13059140300","Census Tract 1403, Clarke County, Georgia","31732","2529",
"1400000US13059140400","Census Tract 1404, Clarke County, Georgia","22993","4353",
"1400000US13059140500","Census Tract 1405, Clarke County, Georgia","27941","5143",
"1400000US13059140600","Census Tract 1406, Clarke County, Georgia","41905","4625",
"1400000US13059150300","Census Tract 1503, Clarke County, Georgia","50588","19264",
"1400000US13059150400","Census Tract 1504, Clarke County, Georgia","12466","7900",
"1400000US13059150500","Census Tract 1505, Clarke County, Georgia","18451","4096",
"1400000US13059150600","Census Tract 1506, Clarke County, Georgia","28011","6026",
"1400000US13059150700","Census Tract 1507, Clarke County, Georgia","49848","18892",
"1400000US13059150800","Census Tract 1508, Clarke County, Georgia","56592","7373",
"1400000US13059150900","Census Tract 1509, Clarke County, Georgia","52363","6573",
"1400000US13061960300","Census Tract 9603, Clay County, Georgia","24750","3215",
"1400000US13063040202","Census Tract 402.02, Clayton County, Georgia","31250","4649",
"1400000US13063040203","Census Tract 402.03, Clayton County, Georgia","36299","5113",
"1400000US13063040204","Census Tract 402.04, Clayton County, Georgia","39725","3594",
"1400000US13063040302","Census Tract 403.02, Clayton County, Georgia","30966","6802",
"1400000US13063040303","Census Tract 403.03, Clayton County, Georgia","37628","6516",
"1400000US13063040306","Census Tract 403.06, Clayton County, Georgia","25795","2700",
"1400000US13063040307","Census Tract 403.07, Clayton County, Georgia","34266","3894",
"1400000US13063040308","Census Tract 403.08, Clayton County, Georgia","31133","4527",
"1400000US13063040407","Census Tract 404.07, Clayton County, Georgia","40521","7927",
"1400000US13063040408","Census Tract 404.08, Clayton County, Georgia","41422","3433",
"1400000US13063040409","Census Tract 404.09, Clayton County, Georgia","52672","5743",
"1400000US13063040410","Census Tract 404.10, Clayton County, Georgia","41313","4680",
"1400000US13063040411","Census Tract 404.11, Clayton County, Georgia","58706","5845",
"1400000US13063040412","Census Tract 404.12, Clayton County, Georgia","49755","12067",
"1400000US13063040413","Census Tract 404.13, Clayton County, Georgia","44817","4578",
"1400000US13063040414","Census Tract 404.14, Clayton County, Georgia","28633","19953",
"1400000US13063040415","Census Tract 404.15, Clayton County, Georgia","31401","5115",
"1400000US13063040416","Census Tract 404.16, Clayton County, Georgia","28986","7425",
"1400000US13063040417","Census Tract 404.17, Clayton County, Georgia","34075","4134",
"1400000US13063040509","Census Tract 405.09, Clayton County, Georgia","60370","7082",
"1400000US13063040510","Census Tract 405.10, Clayton County, Georgia","47386","13792",
"1400000US13063040512","Census Tract 405.12, Clayton County, Georgia","35268","8221",
"1400000US13063040513","Census Tract 405.13, Clayton County, Georgia","60368","6364",
"1400000US13063040514","Census Tract 405.14, Clayton County, Georgia","34632","8153",
"1400000US13063040515","Census Tract 405.15, Clayton County, Georgia","41363","6855",
"1400000US13063040516","Census Tract 405.16, Clayton County, Georgia","40667","4739",
"1400000US13063040518","Census Tract 405.18, Clayton County, Georgia","35568","5558",
"1400000US13063040519","Census Tract 405.19, Clayton County, Georgia","32876","4493",
"1400000US13063040520","Census Tract 405.20, Clayton County, Georgia","37517","7085",
