"GEO_ID","NAME","B19013_001E","B19013_001M",
"1400000US13025960100","Census Tract 9601, Brantley County, Georgia","39881","6266",
"1400000US13025960200","Census Tract 9602, Brantley County, Georgia","32080","6932",
"1400000US13025960300","Census Tract 9603, Brantley County, Georgia","41158","7378",
"1400000US13027960200","Census Tract 9602, Brooks County, Georgia","31359","10899",
"1400000US13027960300","Census Tract 9603, Brooks County, Georgia","46957","21697",
"1400000US13027960400","Census Tract 9604, Brooks County, Georgia","31076","12256",
"1400000US13027960500","Census Tract 9605, Brooks County, Georgia","34965","7038",
"1400000US13027960600","Census Tract 9606, Brooks County, Georgia","40833","8748",
"1400000US13029920101","Census Tract 9201.01, Bryan County, Georgia","50125","4199",
"1400000US13029920102","Census Tract 9201.02, Bryan County, Georgia","43323","7292",
"1400000US13029920301","Census Tract 9203.01, Bryan County, Georgia","69107","13190",
"1400000US13029920303","Census Tract 9203.03, Bryan County, Georgia","44596","15076",
"1400000US13029920305","Census Tract 9203.05, Bryan County, Georgia","110750","8464",
"1400000US13029920306","Census Tract 9203.06, Bryan County, Georgia","97172","8022",
"1400000US13029980000","Census Tract 9800, Bryan County, Georgia","-","**",
"1400000US13031110100","Census Tract 1101, Bulloch County, Georgia","41474","7780",
"1400000US13031110200","Census Tract 1102, Bulloch County, Georgia","43842","7454",
"1400000US13031110300","Census Tract 1103, Bulloch County, Georgia","62368","8445",
"1400000US13031110401","Census Tract 1104.01, Bulloch County, Georgia","24818","5625",
"1400000US13031110403","Census Tract 1104.03, Bulloch County, Georgia","23613","3057",
"1400000US13031110404","Census Tract 1104.04, Bulloch County, Georgia","29909","3497",
"1400000US13031110500","Census Tract 1105, Bulloch County, Georgia","46367","12537",
"1400000US13031110601","Census Tract 1106.01, Bulloch County, Georgia","58063","10594",
"1400000US13031110602","Census Tract 1106.02, Bulloch County, Georgia","39503","4556",
"1400000US13031110700","Census Tract 1107, Bulloch County, Georgia","58786","12793",
"1400000US13031110800","Census Tract 1108, Bulloch County, Georgia","43929","8441",
"1400000US13031110900","Census Tract 1109, Bulloch County, Georgia","47069","6606",
"1400000US13033950100","Census Tract 9501, Burke County, Georgia","67266","36411",
"1400000US13033950200","Census Tract 9502, Burke County, Georgia","47951","15009",
"1400000US13033950400","Census Tract 9504, Burke County, Georgia","30691","4238",
"1400000US13033950500","Census Tract 9505, Burke County, Georgia","45324","5634",
"1400000US13033950700","Census Tract 9507, Burke County, Georgia","37124","6497",
"1400000US13033950900","Census Tract 9509, Burke County, Georgia","45421","2781",
"1400000US13035150100","Census Tract 1501, Butts County, Georgia","56292","8481",
"1400000US13035150200","Census Tract 1502, Butts County, Georgia","39986","2945",
"1400000US13035150300","Census Tract 1503, Butts County, Georgia","43511","5029",
"1400000US13037950100","Census Tract 9501, Calhoun County, Georgia","43542","10369",
"1400000US13037950200","Census Tract 9502, Calhoun County, Georgia","30303","8000",
"1400000US13039010100","Census Tract 101, Camden County, Georgia","53682","4035",
"1400000US13039010200","Census Tract 102, Camden County, Georgia","70269","4782",
"1400000US13039010301","Census Tract 103.01, Camden County, Georgia","44767","10508",
"1400000US13039010302","Census Tract 103.02, Camden County, Georgia","48375","10429",
"1400000US13039010401","Census Tract 104.01, Camden County, Georgia","62237","8408",
"1400000US13039010402","Census Tract 104.02, Camden County, Georgia","85662","7486",
"1400000US13039010403","Census Tract 104.03, Camden County, Georgia","81970","6129",
"1400000US13039010500","Census Tract 105, Camden County, Georgia","40913","9905",
"1400000US13039010601","Census Tract 106.01, Camden County, Georgia","38788","7412",
"1400000US13039010602","Census Tract 106.02, Camden County, Georgia","55556","27181",
"1400000US13039990000","Census Tract 9900, Camden County, Georgia","-","**",
"1400000US13043950100","Census Tract 9501, Candler County, Georgia","28212","5203",
"1400000US13043950200","Census Tract 9502, Candler County, Georgia","37792","6111",
"1400000US13043950300","Census Tract 9503, Candler County, Georgia","45833","10608",
"1400000US13045910101","Census Tract 9101.01, Carroll County, Georgia","52500","7698",
"1400000US13045910103","Census Tract 9101.03, Carroll County, Georgia","70526","7202",
"1400000US13045910104","Census Tract 9101.04, Carroll County, Georgia","61494","6388",
"1400000US13045910200","Census Tract 9102, Carroll County, Georgia","58781","14914",
"1400000US13045910300","Census Tract 9103, Carroll County, Georgia","48596","7261",
"1400000US13045910400","Census Tract 9104, Carroll County, Georgia","44850","7276",
"1400000US13045910501","Census Tract 9105.01, Carroll County, Georgia","38916","5959",
"1400000US13045910502","Census Tract 9105.02, Carroll County, Georgia","20167","6371",
"1400000US13045910600","Census Tract 9106, Carroll County, Georgia","62132","19531",
"1400000US13045910701","Census Tract 9107.01, Carroll County, Georgia","52351","15436",
"1400000US13045910702","Census Tract 9107.02, Carroll County, Georgia","76841","3733",
"1400000US13045910703","Census Tract 9107.03, Carroll County, Georgia","48595","6157",
"1400000US13045910800","Census Tract 9108, Carroll County, Georgia","51037","9183",
"1400000US13045910900","Census Tract 9109, Carroll County, Georgia","58707","10501",
"1400000US13045911000","Census Tract 9110, Carroll County, Georgia","68179","8516",
"1400000US13045911100","Census Tract 9111, Carroll County, Georgia","55677","11496",
"1400000US13045911200","Census Tract 9112, Carroll County, Georgia","48029","12289",
"1400000US13047030100","Census Tract 301, Catoosa County, Georgia","51455","8474",
"1400000US13047030201","Census Tract 302.01, Catoosa County, Georgia","52178","7105",
"1400000US13047030202","Census Tract 302.02, Catoosa County, Georgia","67568","7713",
"1400000US13047030301","Census Tract 303.01, Catoosa County, Georgia","67318","8082",
"1400000US13047030303","Census Tract 303.03, Catoosa County, Georgia","64966","11924",
"1400000US13047030304","Census Tract 303.04, Catoosa County, Georgia","70333","7598",
"1400000US13047030401","Census Tract 304.01, Catoosa County, Georgia","72078","8067",
"1400000US13047030402","Census Tract 304.02, Catoosa County, Georgia","59625","12862",
"1400000US13047030500","Census Tract 305, Catoosa County, Georgia","40594","4163",
"1400000US13047030600","Census Tract 306, Catoosa County, Georgia","55694","8894",
"1400000US13047030700","Census Tract 307, Catoosa County, Georgia","39254","9852",
"1400000US13049010100","Census Tract 101, Charlton County, Georgia","39746","5506",
"1400000US13049010200","Census Tract 102, Charlton County, Georgia","58333","17304",
"1400000US13051000100","Census Tract 1, Chatham County, Georgia","12048","2073",
"1400000US13051000300","Census Tract 3, Chatham County, Georgia","60313","10661",
"1400000US13051000601","Census Tract 6.01, Chatham County, Georgia","22222","6365",
"1400000US13051000900","Census Tract 9, Chatham County, Georgia","45417","16376",
"1400000US13051001100","Census Tract 11, Chatham County, Georgia","37277","4631",
"1400000US13051001200","Census Tract 12, Chatham County, Georgia","15357","5799",
"1400000US13051001500","Census Tract 15, Chatham County, Georgia","21208","11168",
"1400000US13051002000","Census Tract 20, Chatham County, Georgia","27813","17124",
"1400000US13051002100","Census Tract 21, Chatham County, Georgia","39450","4964",
"1400000US13051002200","Census Tract 22, Chatham County, Georgia","38295","6069",
"1400000US13051002300","Census Tract 23, Chatham County, Georgia","26885","6661",
"1400000US13051002600","Census Tract 26, Chatham County, Georgia","47853","4771",
"1400000US13051002700","Census Tract 27, Chatham County, Georgia","32166","9984",
"1400000US13051002800","Census Tract 28, Chatham County, Georgia","32008","5487",
"1400000US13051002900","Census Tract 29, Chatham County, Georgia","94375","12144",
"1400000US13051003000","Census Tract 30, Chatham County, Georgia","72670","6319",
"1400000US13051003301","Census Tract 33.01, Chatham County, Georgia","34102","7928",
"1400000US13051003302","Census Tract 33.02, Chatham County, Georgia","40536","16070",
"1400000US13051003400","Census Tract 34, Chatham County, Georgia","56063","15049",
"1400000US13051003501","Census Tract 35.01, Chatham County, Georgia","25570","5658",
"1400000US13051003502","Census Tract 35.02, Chatham County, Georgia","40160","11017",
"1400000US13051003601","Census Tract 36.01, Chatham County, Georgia","27093","11214",
"1400000US13051003602","Census Tract 36.02, Chatham County, Georgia","34141","7129",
"1400000US13051003700","Census Tract 37, Chatham County, Georgia","45870","7851",
"1400000US13051003800","Census Tract 38, Chatham County, Georgia","43993","9079",
"1400000US13051003900","Census Tract 39, Chatham County, Georgia","48712","3893",
"1400000US13051004001","Census Tract 40.01, Chatham County, Georgia","53494","10659",
"1400000US13051004002","Census Tract 40.02, Chatham County, Georgia","42768","9226",
"1400000US13051004100","Census Tract 41, Chatham County, Georgia","63967","6885",
"1400000US13051004207","Census Tract 42.07, Chatham County, Georgia","41314","4243",
"1400000US13051004208","Census Tract 42.08, Chatham County, Georgia","42593","4911",
"1400000US13051004209","Census Tract 42.09, Chatham County, Georgia","41411","10658",
"1400000US13051004210","Census Tract 42.10, Chatham County, Georgia","41857","4797",
"1400000US13051004211","Census Tract 42.11, Chatham County, Georgia","66086","6682",
"1400000US13051004212","Census Tract 42.12, Chatham County, Georgia","54000","8293",
"1400000US13051004300","Census Tract 43, Chatham County, Georgia","46094","5993",
"1400000US13051004400","Census Tract 44, Chatham County, Georgia","28428","3247",
"1400000US13051004500","Census Tract 45, Chatham County, Georgia","31465","6729",
"1400000US13051010101","Census Tract 101.01, Chatham County, Georgia","67083","61389",
"1400000US13051010102","Census Tract 101.02, Chatham County, Georgia","56214","5348",
"1400000US13051010200","Census Tract 102, Chatham County, Georgia","63811","6382",
"1400000US13051010501","Census Tract 105.01, Chatham County, Georgia","39713","12608",
"1400000US13051010502","Census Tract 105.02, Chatham County, Georgia","38500","7138",
"1400000US13051010601","Census Tract 106.01, Chatham County, Georgia","41713","7469",
"1400000US13051010603","Census Tract 106.03, Chatham County, Georgia","58836","5242",
"1400000US13051010605","Census Tract 106.05, Chatham County, Georgia","-","**",
"1400000US13051010700","Census Tract 107, Chatham County, Georgia","90393","6723",
"1400000US13051010801","Census Tract 108.01, Chatham County, Georgia","62373","8018",
"1400000US13051010802","Census Tract 108.02, Chatham County, Georgia","71161","15879",
"1400000US13051010803","Census Tract 108.03, Chatham County, Georgia","64704","13091",
"1400000US13051010806","Census Tract 108.06, Chatham County, Georgia","62276","21062",
"1400000US13051010807","Census Tract 108.07, Chatham County, Georgia","77996","14047",
"1400000US13051010808","Census Tract 108.08, Chatham County, Georgia","58111","6366",
"1400000US13051010809","Census Tract 108.09, Chatham County, Georgia","77892","10734",
"1400000US13051010901","Census Tract 109.01, Chatham County, Georgia","23787","6616",
"1400000US13051011003","Census Tract 110.03, Chatham County, Georgia","63250","7548",
"1400000US13051011004","Census Tract 110.04, Chatham County, Georgia","121473","30499",
"1400000US13051011005","Census Tract 110.05, Chatham County, Georgia","95649","20831",
"1400000US13051011006","Census Tract 110.06, Chatham County, Georgia","88821","10913",
"1400000US13051011103","Census Tract 111.03, Chatham County, Georgia","82147","27731",
"1400000US13051011104","Census Tract 111.04, Chatham County, Georgia","70224","11609",
"1400000US13051011106","Census Tract 111.06, Chatham County, Georgia","71210","14226",
"1400000US13051011107","Census Tract 111.07, Chatham County, Georgia","92428","6991",
"1400000US13051011108","Census Tract 111.08, Chatham County, Georgia","89459","12626",
"1400000US13051011109","Census Tract 111.09, Chatham County, Georgia","90305","8755",
"1400000US13051011200","Census Tract 112, Chatham County, Georgia","61477","11352",
"1400000US13051011300","Census Tract 113, Chatham County, Georgia","32833","12400",
"1400000US13051011400","Census Tract 114, Chatham County, Georgia","24552","6636",
"1400000US13051011500","Census Tract 115, Chatham County, Georgia","89063","16356",
"1400000US13051011600","Census Tract 116, Chatham County, Georgia","38583","6010",
"1400000US13051980000","Census Tract 9800, Chatham County, Georgia","-","**",
"1400000US13051990000","Census Tract 9900, Chatham County, Georgia","-","**",
"1400000US13053020100","Census Tract 201, Chattahoochee County, Georgia","36406","7956",
"1400000US13053020201","Census Tract 202.01, Chattahoochee County, Georgia","64400","7645",
"1400000US13053020203","Census Tract 202.03, Chattahoochee County, Georgia","53214","8914",
"1400000US13053020205","Census Tract 202.05, Chattahoochee County, Georgia","49798","7573",
"1400000US13053020206","Census Tract 202.06, Chattahoochee County, Georgia","-","**",
"1400000US13055010100","Census Tract 101, Chattooga County, Georgia","50068","6362",
"1400000US13055010200","Census Tract 102, Chattooga County, Georgia","36226","2423",
"1400000US13055010300","Census Tract 103, Chattooga County, Georgia","39583","5040",
"1400000US13055010400","Census Tract 104, Chattooga County, Georgia","36935","14606",
"1400000US13055010500","Census Tract 105, Chattooga County, Georgia","27817","4632",
"1400000US13055010600","Census Tract 106, Chattooga County, Georgia","44779","5249",
"1400000US13057090100","Census Tract 901, Cherokee County, Georgia","74284","6765",
"1400000US13057090200","Census Tract 902, Cherokee County, Georgia","89522","19169",
"1400000US13057090300","Census Tract 903, Cherokee County, Georgia","84120","5847",
"1400000US13057090400","Census Tract 904, Cherokee County, Georgia","46118","6363",
"1400000US13057090501","Census Tract 905.01, Cherokee County, Georgia","91726","18477",
"1400000US13057090502","Census Tract 905.02, Cherokee County, Georgia","126988","11467",
"1400000US13057090601","Census Tract 906.01, Cherokee County, Georgia","54676","6872",
"1400000US13057090602","Census Tract 906.02, Cherokee County, Georgia","70282","14906",
"1400000US13057090701","Census Tract 907.01, Cherokee County, Georgia","90392","12170",
"1400000US13057090702","Census Tract 907.02, Cherokee County, Georgia","72299","9468",
"1400000US13057090802","Census Tract 908.02, Cherokee County, Georgia","100536","7599",
"1400000US13057090803","Census Tract 908.03, Cherokee County, Georgia","103239","11734",
"1400000US13057090804","Census Tract 908.04, Cherokee County, Georgia","97135","15456",
"1400000US13057090901","Census Tract 909.01, Cherokee County, Georgia","105368","7997",
"1400000US13057090902","Census Tract 909.02, Cherokee County, Georgia","90045","14096",
"1400000US13057090904","Census Tract 909.04, Cherokee County, Georgia","64873","21301",
"1400000US13057090905","Census Tract 909.05, Cherokee County, Georgia","63723","9518",
"1400000US13057091001","Census Tract 910.01, Cherokee County, Georgia","53031","8003",
"1400000US13057091003","Census Tract 910.03, Cherokee County, Georgia","50705","11139",
"1400000US13057091005","Census Tract 910.05, Cherokee County, Georgia","66288","18254",
"1400000US13057091006","Census Tract 910.06, Cherokee County, Georgia","111574","6600",
"1400000US13057091007","Census Tract 910.07, Cherokee County, Georgia","103387","13375",
"1400000US13057091008","Census Tract 910.08, Cherokee County, Georgia","91549","6592",
"1400000US13057091101","Census Tract 911.01, Cherokee County, Georgia","88310","8401",
"1400000US13057091102","Census Tract 911.02, Cherokee County, Georgia","74137","7723",
"1400000US13057091103","Census Tract 911.03, Cherokee County, Georgia","73997","13542",
"1400000US13059000100","Census Tract 1, Clarke County, Georgia","8906","2458",
"1400000US13059000401","Census Tract 4.01, Clarke County, Georgia","19871","5802",
"1400000US13059000402","Census Tract 4.02, Clarke County, Georgia","7861","3427",
"1400000US13059000600","Census Tract 6, Clarke County, Georgia","21000","10008",
"1400000US13059000900","Census Tract 9, Clarke County, Georgia","19720","5407",
"1400000US13059001200","Census Tract 12, Clarke County, Georgia","62500","18602",
"1400000US13059001700","Census Tract 17, Clarke County, Georgia","61696","5288",
"1400000US13059001800","Census Tract 18, Clarke County, Georgia","48185","8979",
"1400000US13059001900","Census Tract 19, Clarke County, Georgia","45917","12235",
"1400000US13059002000","Census Tract 20, Clarke County, Georgia","51094","13601",
"1400000US13059002100","Census Tract 21, Clarke County, Georgia","23914","8084",
"1400000US13059002200","Census Tract 22, Clarke County, Georgia","51736","18990",
"1400000US13059030100","Census Tract 301, Clarke County, Georgia","20066","4062",
"1400000US13059030200","Census Tract 302, Clarke County, Georgia","21060","5078",
"1400000US13059130300","Census Tract 1303, Clarke County, Georgia","41637","12142",
"1400000US13059130400","Census Tract 1304, Clarke County, Georgia","64806","22849",
"1400000US13059130500","Census Tract 1305, Clarke County, Georgia","60625","9919",
"1400000US13059130600","Census Tract 1306, Clarke County, Georgia","41205","7035",
"1400000US13059130700","Census Tract 1307, Clarke County, Georgia","60164","13280",
"1400000US13059140300","Census Tract 1403, Clarke County, Georgia","33426","5105",
"1400000US13059140400","Census Tract 1404, Clarke County, Georgia","36159","5646",
"1400000US13059140500","Census Tract 1405, Clarke County, Georgia","20111","4121",
"1400000US13059140600","Census Tract 1406, Clarke County, Georgia","43342","3040",
"1400000US13059150300","Census Tract 1503, Clarke County, Georgia","59500","25485",
"1400000US13059150400","Census Tract 1504, Clarke County, Georgia","26442","6142",
"1400000US13059150500","Census Tract 1505, Clarke County, Georgia","23302","8623",
"1400000US13059150600","Census Tract 1506, Clarke County, Georgia","33936","5154",
"1400000US13059150700","Census Tract 1507, Clarke County, Georgia","43464","6857",
"1400000US13059150800","Census Tract 1508, Clarke County, Georgia","67132","18499",
"1400000US13059150900","Census Tract 1509, Clarke County, Georgia","74353","7318",
"1400000US13061960300","Census Tract 9603, Clay County, Georgia","22325","4126",
"1400000US13063040202","Census Tract 402.02, Clayton County, Georgia","33276","7894",
"1400000US13063040203","Census Tract 402.03, Clayton County, Georgia","39656","5392",
"1400000US13063040204","Census Tract 402.04, Clayton County, Georgia","42169","4263",
"1400000US13063040302","Census Tract 403.02, Clayton County, Georgia","35301","3801",
"1400000US13063040303","Census Tract 403.03, Clayton County, Georgia","38023","9440",
"1400000US13063040306","Census Tract 403.06, Clayton County, Georgia","35434","16467",
"1400000US13063040307","Census Tract 403.07, Clayton County, Georgia","41083","16154",
"1400000US13063040308","Census Tract 403.08, Clayton County, Georgia","28422","3428",
"1400000US13063040407","Census Tract 404.07, Clayton County, Georgia","49271","3289",
"1400000US13063040408","Census Tract 404.08, Clayton County, Georgia","44551","9382",
"1400000US13063040409","Census Tract 404.09, Clayton County, Georgia","49519","5770",
"1400000US13063040410","Census Tract 404.10, Clayton County, Georgia","49719","13336",
"1400000US13063040411","Census Tract 404.11, Clayton County, Georgia","57924","10019",
"1400000US13063040412","Census Tract 404.12, Clayton County, Georgia","46530","12716",
"1400000US13063040413","Census Tract 404.13, Clayton County, Georgia","54265","10320",
"1400000US13063040414","Census Tract 404.14, Clayton County, Georgia","40313","8257",
"1400000US13063040415","Census Tract 404.15, Clayton County, Georgia","31851","7472",
"1400000US13063040416","Census Tract 404.16, Clayton County, Georgia","53750","14163",
"1400000US13063040417","Census Tract 404.17, Clayton County, Georgia","40231","5192",
"1400000US13063040509","Census Tract 405.09, Clayton County, Georgia","64849","6209",
"1400000US13063040510","Census Tract 405.10, Clayton County, Georgia","49265","14429",
"1400000US13063040512","Census Tract 405.12, Clayton County, Georgia","41016","10897",
"1400000US13063040513","Census Tract 405.13, Clayton County, Georgia","63980","13608",
"1400000US13063040514","Census Tract 405.14, Clayton County, Georgia","43905","2526",
"1400000US13063040515","Census Tract 405.15, Clayton County, Georgia","38977","10316",
"1400000US13063040516","Census Tract 405.16, Clayton County, Georgia","56328","8377",
"1400000US13063040518","Census Tract 405.18, Clayton County, Georgia","43841","5081",
"1400000US13063040519","Census Tract 405.19, Clayton County, Georgia","33934","2626",
"1400000US13063040520","Census Tract 405.20, Clayton County, Georgia","37731","3408",
