"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13013180206","Census Tract 1802.06, Barrow County, Georgia","1866","320","28","52","0","13","0","13","0","13","0","13","10","15","0","13","0","13","0","13","34","41","0","13","33","42","113","96","70","67","51","61","555","173","200","141","154","68","181","75","81","60","199","82","116","72","28","27","13","17",
"1400000US13013180301","Census Tract 1803.01, Barrow County, Georgia","1655","146","57","53","0","13","6","8","0","13","0","13","56","78","0","13","0","13","0","13","7","11","0","13","29","31","25","27","61","33","72","43","491","113","62","35","160","61","197","70","73","42","262","59","74","39","0","13","23","15",
"1400000US13013180302","Census Tract 1803.02, Barrow County, Georgia","3768","324","23","29","0","18","0","18","0","18","0","18","16","25","0","18","0","18","0","18","0","18","0","18","82","60","80","86","50","71","75","55","1047","297","407","197","524","210","393","164","336","127","464","148","176","84","95","97","0","18",
"1400000US13013180303","Census Tract 1803.03, Barrow County, Georgia","3171","241","112","68","0","18","0","18","0","18","0","18","0","18","0","18","10","17","16","26","29","31","87","66","70","53","173","84","74","49","70","71","767","217","284","99","261","98","361","119","319","117","354","112","103","44","59","44","22","35",
"1400000US13013180401","Census Tract 1804.01, Barrow County, Georgia","3738","249","57","62","0","18","0","18","0","18","0","18","0","18","0","18","40","34","5","9","0","18","12","19","52","35","99","72","179","120","19","21","940","175","195","70","320","101","624","164","403","141","526","163","189","89","67","40","11","17",
"1400000US13013180402","Census Tract 1804.02, Barrow County, Georgia","4278","390","111","76","14","19","0","18","0","18","0","18","0","18","0","18","0","18","163","67","28","28","31","27","236","170","124","88","117","86","119","71","1148","256","279","91","284","111","615","251","460","160","475","187","74","51","0","18","0","18",
"1400000US13013180501","Census Tract 1805.01, Barrow County, Georgia","4027","332","35","36","0","18","0","18","0","18","0","18","0","18","0","18","0","18","26","27","24","27","147","97","74","60","71","69","227","122","74","47","887","219","367","150","608","179","681","190","291","141","395","111","59","49","54","38","7","10",
"1400000US13013180502","Census Tract 1805.02, Barrow County, Georgia","3082","239","43","37","13","20","0","13","0","13","0","13","0","13","7","11","0","13","17","21","33","29","5","7","103","75","37","28","39","30","26","23","938","181","207","74","289","96","416","129","407","106","328","98","138","74","30","43","6","7",
"1400000US13013180503","Census Tract 1805.03, Barrow County, Georgia","3301","244","84","94","0","18","0","18","0","18","0","18","25","27","18","25","10","17","25","34","46","41","8","16","63","61","35","31","81","53","118","69","736","163","238","80","295","83","666","162","303","112","320","87","156","78","34","42","40","35",
"1400000US13015960101","Census Tract 9601.01, Bartow County, Georgia","1137","143","9","14","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","10","0","13","13","18","36","31","74","54","32","24","346","125","98","55","52","37","205","90","48","28","167","74","14","18","35","28","0","13",
"1400000US13015960102","Census Tract 9601.02, Bartow County, Georgia","6902","392","123","105","0","20","0","20","0","20","0","20","8","15","8","14","0","20","33","46","28","33","149","106","151","80","125","93","168","102","69","51","1857","321","558","165","474","166","912","206","617","197","914","220","568","301","125","84","15","23",
"1400000US13015960200","Census Tract 9602, Bartow County, Georgia","6991","593","206","122","0","20","0","20","0","20","0","20","0","20","0","20","58","87","57","90","64","86","81","76","179","118","508","261","166","119","86","60","1684","379","684","226","635","218","1224","278","601","198","460","167","249","124","19","31","30","33",
"1400000US13015960300","Census Tract 9603, Bartow County, Georgia","4856","389","120","85","0","18","0","18","0","18","22","35","0","18","23","29","0","18","26","36","40","43","8","10","120","91","121","57","222","140","135","90","1608","371","313","126","430","151","702","212","379","184","256","96","165","112","111","129","55","53",
"1400000US13015960401","Census Tract 9604.01, Bartow County, Georgia","6153","524","134","103","0","18","0","18","0","18","0","18","33","41","0","18","6","9","52","83","27","43","67","56","132","119","238","140","247","136","326","195","1753","358","391","136","361","167","982","278","489","236","771","316","144","108","0","18","0","18",
"1400000US13015960402","Census Tract 9604.02, Bartow County, Georgia","6386","442","74","115","0","18","0","18","0","18","0","18","44","68","51","61","27","33","11","20","11","21","103","83","266","136","169","113","184","135","98","96","1523","390","416","161","268","123","1370","380","446","183","864","220","376","143","70","71","15","23",
"1400000US13015960500","Census Tract 9605, Bartow County, Georgia","5297","504","71","85","0","18","0","18","0","18","0","18","20","35","12","22","1","2","113","106","16","25","43","49","201","131","73","75","215","131","155","102","1532","323","405","174","200","99","792","245","576","261","589","204","201","136","45","53","37","37",
"1400000US13015960600","Census Tract 9606, Bartow County, Georgia","5533","486","39","49","0","18","0","18","0","18","0","18","0","18","0","18","0","18","92","82","0","18","88","76","190","134","93","69","114","95","172","79","1306","286","346","163","358","156","941","241","251","119","1004","234","378","127","161","104","0","18",
"1400000US13015960700","Census Tract 9607, Bartow County, Georgia","4734","446","15","26","0","18","0","18","0","18","49","81","10","16","11","21","43","49","182","191","28","44","42","49","154","119","179","138","186","122","96","99","1134","336","308","118","335","132","637","209","311","171","630","179","285","174","83","76","16","19",
"1400000US13015960801","Census Tract 9608.01, Bartow County, Georgia","2463","236","42","36","0","13","0","13","0","13","0","13","25","37","0","13","0","13","63","54","55","49","10","14","73","59","191","86","53","37","17","19","647","159","189","78","144","55","241","90","180","83","413","143","97","43","12","18","11","13",
"1400000US13015960802","Census Tract 9608.02, Bartow County, Georgia","2095","261","67","75","0","13","0","13","0","13","0","13","0","13","0","13","0","13","59","50","14","23","72","72","80","55","72","57","70","55","26","33","636","191","219","93","199","91","269","112","135","87","150","82","1","2","14","21","12","19",
"1400000US13015960803","Census Tract 9608.03, Bartow County, Georgia","3815","264","56","56","0","18","0","18","0","18","0","18","13","21","0","18","36","43","21","32","37","33","118","68","174","93","180","78","63","48","80","52","1031","171","225","62","290","79","583","136","185","63","414","95","173","50","98","81","38","32",
"1400000US13015960901","Census Tract 9609.01, Bartow County, Georgia","2149","236","29","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","21","32","0","13","31","31","86","52","117","62","50","50","57","44","681","158","144","98","124","66","235","92","131","65","365","154","62","47","16","25","0","13",
"1400000US13015960902","Census Tract 9609.02, Bartow County, Georgia","4377","333","21","24","0","18","0","18","0","18","0","18","12","21","0","18","0","18","21","35","0","18","72","61","149","107","84","78","82","84","77","64","904","206","340","131","203","107","618","204","159","105","1205","261","331","139","71","51","28","34",
"1400000US13015961000","Census Tract 9610, Bartow County, Georgia","5375","464","28","32","0","18","0","18","0","18","0","18","28","47","20","30","0","18","14","26","120","99","92","88","115","82","205","127","27","42","179","105","1765","356","421","156","208","115","922","297","366","116","513","163","268","130","58","44","26","31",
"1400000US13017960100","Census Tract 9601, Ben Hill County, Georgia","1756","221","29","22","0","13","0","13","0","13","3","6","4","6","5","7","0","13","0","13","6","10","32","30","93","80","53","30","67","41","17","16","593","146","186","70","163","91","170","68","185","76","93","52","22","21","7","7","28","31",
"1400000US13017960200","Census Tract 9602, Ben Hill County, Georgia","1098","134","0","13","0","13","0","13","7","12","34","42","0","13","0","13","5","8","0","13","13","15","8","12","56","36","67","45","17","15","35","23","361","89","63","33","44","30","139","58","183","101","41","26","19","15","6","8","0","13",
"1400000US13017960300","Census Tract 9603, Ben Hill County, Georgia","2186","309","51","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","4","8","0","13","28","33","37","38","35","26","151","107","87","92","867","237","86","54","154","79","504","168","65","63","99","76","0","13","18","29","0","13",
"1400000US13017960400","Census Tract 9604, Ben Hill County, Georgia","2355","285","96","74","0","13","0","13","0","13","0","13","0","13","0","13","49","63","28","39","11","13","7","11","77","56","54","33","233","136","97","71","997","229","85","61","132","84","283","113","128","99","46","41","32","28","0","13","0","13",
"1400000US13017960500","Census Tract 9605, Ben Hill County, Georgia","4017","453","46","55","0","18","0","18","0","18","0","18","0","18","0","18","47","64","10","16","0","18","70","69","128","91","108","75","67","52","56","57","1612","342","109","71","227","92","391","179","389","151","430","146","261","166","53","37","13","24",
"1400000US13019970100","Census Tract 9701, Berrien County, Georgia","1345","156","11","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","23","20","16","9","16","27","24","90","54","73","37","8","11","504","103","35","25","65","33","208","70","135","62","91","41","43","32","0","13","0","13",
"1400000US13019970200","Census Tract 9702, Berrien County, Georgia","2527","248","35","30","0","13","0","13","0","13","0","13","7","10","12","18","34","39","51","56","20","19","57","46","83","52","135","67","58","34","26","22","1158","223","94","50","82","38","312","105","220","80","96","60","27","28","16","18","4","8",
"1400000US13019970300","Census Tract 9703, Berrien County, Georgia","2028","236","19","22","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","25","4","9","16","20","77","60","126","79","19","24","747","213","185","109","84","60","161","70","274","123","230","107","59","47","12","15","0","13",
"1400000US13019970400","Census Tract 9704, Berrien County, Georgia","2222","276","53","58","0","13","0","13","0","13","0","13","0","13","0","13","0","13","9","16","39","34","49","55","47","48","328","115","73","43","9","16","713","206","166","98","98","80","243","100","163","80","152","85","5","8","64","80","11","17",
"1400000US13019970500","Census Tract 9705, Berrien County, Georgia","2587","272","29","34","0","13","0","13","0","13","0","13","0","13","14","23","0","13","28","29","0","13","76","61","56","48","148","73","187","77","25","30","771","192","162","89","94","57","490","145","177","121","208","88","95","56","8","14","19","24",
"1400000US13019970600","Census Tract 9706, Berrien County, Georgia","2214","184","6","12","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","24","29","47","35","61","51","83","78","91","68","31","24","596","150","206","75","146","74","286","73","256","86","166","73","195","92","13","22","0","13",
"1400000US13021010100","Census Tract 101, Bibb County, Georgia","879","175","4","6","0","13","0","13","0","13","11","17","0","13","0","13","0","13","0","13","7","7","21","17","15","24","35","22","143","104","11","12","234","74","56","38","55","43","136","76","23","22","77","55","21","20","13","21","17","27",
"1400000US13021010200","Census Tract 102, Bibb County, Georgia","1419","165","0","13","0","13","0","13","0","13","0","13","0","13","0","13","11","18","0","13","21","32","0","13","0","13","46","42","10","16","23","25","318","110","63","43","53","50","279","109","77","53","258","83","146","68","81","37","33","25",
"1400000US13021010300","Census Tract 103, Bibb County, Georgia","610","111","7","12","0","13","0","13","0","13","0","13","0","13","0","13","15","11","7","9","17","21","4","8","2","4","69","48","29","19","21","21","180","65","20","17","68","45","57","35","15","12","36","39","44","28","0","13","19","21",
"1400000US13021010400","Census Tract 104, Bibb County, Georgia","1317","218","63","49","0","13","0","13","0","13","0","13","0","13","0","13","0","13","17","17","24","22","23","29","134","67","32","29","116","63","6","9","505","173","53","51","39","27","184","74","57","55","23","26","27","33","6","12","8","14",
"1400000US13021010500","Census Tract 105, Bibb County, Georgia","707","118","30","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","40","32","0","13","43","34","59","39","81","54","15","20","167","69","28","33","13","13","146","68","47","31","30","26","0","13","4","6","4","6",
"1400000US13021010800","Census Tract 108, Bibb County, Georgia","984","191","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","21","0","13","6","8","85","76","0","13","67","47","11","14","47","41","194","85","70","34","306","97","77","54","84","45","22","20",
"1400000US13021011000","Census Tract 110, Bibb County, Georgia","2624","443","19","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","74","96","74","95","45","74","57","86","131","134","20","24","21","37","702","335","37","51","87","69","374","192","155","128","411","142","278","146","101","81","38","73",
"1400000US13021011100","Census Tract 111, Bibb County, Georgia","1168","143","18","29","0","13","0","13","0","13","0","13","0","13","0","13","1","4","5","8","12","11","25","26","30","29","87","47","104","45","44","31","452","109","63","47","20","15","225","69","18","22","53","34","11","11","0","13","0","13",
"1400000US13021011500","Census Tract 115, Bibb County, Georgia","751","100","29","24","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","29","33","18","28","5","8","59","41","56","35","48","34","335","89","53","32","35","29","58","43","12","16","5","7","9","13","0","13","0","13",
"1400000US13021011701","Census Tract 117.01, Bibb County, Georgia","1520","164","24","27","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2","6","0","13","8","12","0","13","7","11","83","44","53","53","683","147","71","39","78","44","227","76","112","44","109","50","47","31","2","4","14","22",
"1400000US13021011702","Census Tract 117.02, Bibb County, Georgia","3024","281","31","26","0","13","0","13","0","13","0","13","0","13","0","13","0","13","26","29","59","51","32","30","72","54","111","68","143","84","47","48","1147","215","148","82","122","71","594","177","208","103","186","84","81","53","0","13","17","19",
"1400000US13021011800","Census Tract 118, Bibb County, Georgia","2403","227","35","47","0","13","0","13","0","13","0","13","10","17","0","13","0","13","0","13","0","13","10","17","11","16","30","36","18","27","24","26","437","159","51","36","117","71","224","99","156","72","790","178","310","101","143","74","37","33",
"1400000US13021011900","Census Tract 119, Bibb County, Georgia","1340","172","38","55","0","13","0","13","0","13","0","13","9","15","0","13","0","13","0","13","7","10","22","34","47","63","44","50","0","13","29","34","433","118","9","15","82","55","158","86","114","96","194","81","119","69","14","23","21","25",
"1400000US13021012000","Census Tract 120, Bibb County, Georgia","3488","357","2","4","0","13","0","13","0","13","0","13","0","13","0","13","1","4","10","16","22","34","0","13","0","13","82","73","0","13","22","24","771","289","78","54","266","80","555","169","391","166","776","184","263","90","102","49","147","89",
"1400000US13021012101","Census Tract 121.01, Bibb County, Georgia","1399","98","32","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","6","14","21","0","13","9","14","6","8","35","27","214","76","39","31","41","28","218","109","88","50","339","69","160","59","162","58","39","24",
"1400000US13021012102","Census Tract 121.02, Bibb County, Georgia","3419","415","1","2","0","13","0","13","0","13","1","2","0","13","0","13","0","13","0","13","0","13","70","105","35","54","52","66","81","81","55","43","800","335","161","116","262","99","430","177","169","95","736","202","436","167","62","51","68","44",
"1400000US13021012200","Census Tract 122, Bibb County, Georgia","1685","221","12","20","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","18","0","13","10","12","5","10","11","17","93","74","34","30","621","144","147","64","62","38","277","131","98","68","215","111","58","39","18","23","9","14",
"1400000US13021012300","Census Tract 123, Bibb County, Georgia","1569","246","56","44","0","13","0","13","0","13","0","13","0","13","35","59","0","13","34","57","13","19","14","16","53","55","75","40","94","60","16","18","473","138","80","38","121","78","202","83","108","59","131","65","44","34","20","20","0","13",
"1400000US13021012400","Census Tract 124, Bibb County, Georgia","2812","331","126","93","0","13","0","13","0","13","0","13","0","13","0","13","11","23","17","21","6","11","62","58","120","78","62","42","157","82","73","51","1075","229","199","117","204","99","458","177","124","92","63","59","16","20","10","15","29","47",
"1400000US13021012500","Census Tract 125, Bibb County, Georgia","2170","268","45","31","0","13","0","13","0","13","0","13","6","13","15","25","74","65","12","18","6","11","73","57","107","63","195","87","98","76","57","39","684","150","101","57","86","49","319","118","109","60","58","50","92","55","33","48","0","13",
"1400000US13021012600","Census Tract 126, Bibb County, Georgia","2648","306","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","12","87","63","96","74","21","24","137","91","48","45","871","212","151","105","111","66","637","174","150","81","254","163","45","38","33","49","0","13",
