"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!No schooling completed","Margin of Error!!Total:!!No schooling completed","Estimate!!Total:!!Nursery school","Margin of Error!!Total:!!Nursery school","Estimate!!Total:!!Kindergarten","Margin of Error!!Total:!!Kindergarten","Estimate!!Total:!!1st grade","Margin of Error!!Total:!!1st grade","Estimate!!Total:!!2nd grade","Margin of Error!!Total:!!2nd grade","Estimate!!Total:!!3rd grade","Margin of Error!!Total:!!3rd grade","Estimate!!Total:!!4th grade","Margin of Error!!Total:!!4th grade","Estimate!!Total:!!5th grade","Margin of Error!!Total:!!5th grade","Estimate!!Total:!!6th grade","Margin of Error!!Total:!!6th grade","Estimate!!Total:!!7th grade","Margin of Error!!Total:!!7th grade","Estimate!!Total:!!8th grade","Margin of Error!!Total:!!8th grade","Estimate!!Total:!!9th grade","Margin of Error!!Total:!!9th grade","Estimate!!Total:!!10th grade","Margin of Error!!Total:!!10th grade","Estimate!!Total:!!11th grade","Margin of Error!!Total:!!11th grade","Estimate!!Total:!!12th grade, no diploma","Margin of Error!!Total:!!12th grade, no diploma","Estimate!!Total:!!Regular high school diploma","Margin of Error!!Total:!!Regular high school diploma","Estimate!!Total:!!GED or alternative credential","Margin of Error!!Total:!!GED or alternative credential","Estimate!!Total:!!Some college, less than 1 year","Margin of Error!!Total:!!Some college, less than 1 year","Estimate!!Total:!!Some college, 1 or more years, no degree","Margin of Error!!Total:!!Some college, 1 or more years, no degree","Estimate!!Total:!!Associate's degree","Margin of Error!!Total:!!Associate's degree","Estimate!!Total:!!Bachelor's degree","Margin of Error!!Total:!!Bachelor's degree","Estimate!!Total:!!Master's degree","Margin of Error!!Total:!!Master's degree","Estimate!!Total:!!Professional school degree","Margin of Error!!Total:!!Professional school degree","Estimate!!Total:!!Doctorate degree","Margin of Error!!Total:!!Doctorate degree",
"0400000US13","Georgia","7158620","2226","116098","3716","1612","386","1713","357","2604","742","5582","849","12918","1265","8688","1082","17403","1462","50519","2545","25194","1586","63390","2212","97816","2983","133514","3938","141523","3960","130065","3450","1611827","15387","331469","5360","418865","7580","985474","11301","594639","7188","1464589","13301","669304","9130","165134","3994","108680","2989",
"1400000US13009970101","Census Tract 9701.01; Baldwin County; Georgia","1469","338","37","56","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","31","0","14","0","14","25","32","0","14","32","54","72","85","494","197","20","32","103","72","296","192","142","95","179","112","51","41","0","14","0","14",
"1400000US13009970102","Census Tract 9701.02; Baldwin County; Georgia","2268","375","38","62","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","26","0","14","0","14","24","39","40","36","101","80","126","114","273","125","53","67","228","121","650","276","146","72","271","118","183","128","29","40","91","78",
"1400000US13009970201","Census Tract 9702.01; Baldwin County; Georgia","1796","348","16","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","53","51","61","7","12","186","119","38","43","94","95","512","195","287","191","372","204","168","104","19","23","4","12",
"1400000US13009970202","Census Tract 9702.02; Baldwin County; Georgia","2083","249","62","61","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","33","23","47","31","50","57","51","287","106","100","71","136","78","374","134","144","82","498","165","260","119","78","66","16","21",
"1400000US13009970301","Census Tract 9703.01; Baldwin County; Georgia","1968","309","14","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","53","0","14","0","14","13","18","423","135","28","34","124","88","360","198","149","109","504","168","160","88","150","88","0","14",
"1400000US13009970302","Census Tract 9703.02; Baldwin County; Georgia","2197","355","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","42","48","25","37","2","4","127","101","18","29","415","201","108","88","111","92","311","169","110","70","484","175","214","91","122","93","108","86",
"1400000US13009970400","Census Tract 9704; Baldwin County; Georgia","2477","488","7","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","51","71","26","38","0","14","52","49","544","183","52","47","73","62","471","290","420","184","245","165","380","154","28","38","128","81",
"1400000US13009970501","Census Tract 9705.01; Baldwin County; Georgia","836","202","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","62","82","53","74","40","57","7","20","42","65","232","152","148","100","0","14","73","57","74","71","53","45","52","45","0","14","0","14",
"1400000US13009970502","Census Tract 9705.02; Baldwin County; Georgia","1437","329","5","9","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","20","0","14","0","14","0","14","33","50","25","43","73","51","584","273","76","45","113","56","103","70","109","97","166","107","62","49","43","41","32","40",
"1400000US13009970600","Census Tract 9706; Baldwin County; Georgia","2557","347","23","26","0","14","0","14","0","14","0","14","0","14","0","14","21","33","11","27","10","13","17","31","54","43","134","73","225","113","84","60","733","180","147","82","177","123","390","170","280","164","185","121","26","29","31","53","9","12",
"1400000US13009970701","Census Tract 9707.01; Baldwin County; Georgia","1038","178","15","43","0","14","0","14","0","14","0","14","3","4","0","14","11","18","0","14","6","12","10","15","44","41","44","45","50","37","142","139","361","138","112","60","81","49","49","33","36","35","66","67","8","15","0","14","0","14",
"1400000US13009970702","Census Tract 9707.02; Baldwin County; Georgia","1727","560","0","14","0","14","0","14","0","14","0","14","0","14","0","14","29","34","28","31","0","14","6","14","99","59","82","59","19","20","60","59","598","186","77","66","42","38","209","123","72","59","369","375","31","30","0","14","6","11",
"1400000US13009970801","Census Tract 9708.01; Baldwin County; Georgia","2094","438","1","7","0","14","0","14","0","14","53","75","0","14","0","14","0","14","15","25","59","77","39","58","24","39","4","7","57","74","45","57","827","350","142","97","36","35","129","99","296","192","224","149","109","78","23","35","11","19",
"1400000US13009970802","Census Tract 9708.02; Baldwin County; Georgia","3902","333","173","103","7","15","0","14","6","9","0","14","26","37","0","14","38","57","0","14","2","4","151","103","151","136","147","80","140","94","74","46","852","165","966","292","252","140","515","155","119","90","154","67","90","87","39","58","0","14",
"1400000US13011970100","Census Tract 9701; Banks County; Georgia","3605","317","220","97","0","14","0","14","0","14","0","14","10","16","12","15","0","14","67","66","26","35","89","54","97","62","56","33","70","51","367","245","901","231","139","62","114","86","490","164","236","106","425","171","196","100","72","53","18","27",
"1400000US13011970200","Census Tract 9702; Banks County; Georgia","3312","302","49","41","0","14","0","14","0","14","0","14","0","14","0","14","23","33","0","14","27","38","42","54","90","90","183","109","132","81","111","57","815","192","143","56","500","143","372","125","349","146","278","84","113","114","62","48","23","33",
"1400000US13011970300","Census Tract 9703; Banks County; Georgia","3148","271","69","69","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","8","7","10","88","64","25","26","160","86","109","69","84","51","961","217","152","74","193","82","409","171","252","120","380","131","159","89","17","18","78","104",
"1400000US13011970400","Census Tract 9704; Banks County; Georgia","2872","346","25","31","0","14","0","14","0","14","0","14","0","14","0","14","8","14","46","55","0","14","16","25","75","58","58","54","117","92","102","82","1019","265","304","142","338","130","79","53","291","180","289","131","50","51","15","17","40","55",
"1400000US13013180103","Census Tract 1801.03; Barrow County; Georgia","3996","451","96","49","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","14","22","3","5","93","77","30","38","114","72","857","253","107","56","304","127","552","191","518","146","677","178","509","170","83","68","39","36",
"1400000US13013180104","Census Tract 1801.04; Barrow County; Georgia","1721","200","48","53","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","51","28","34","61","51","4","8","9","13","21","25","99","54","439","124","169","103","162","63","228","74","201","108","129","66","78","58","9","13","0","14",
"1400000US13013180105","Census Tract 1801.05; Barrow County; Georgia","2125","241","53","46","0","14","0","14","0","14","9","13","0","14","0","14","0","14","67","89","23","34","15","16","48","50","49","44","22","18","7","11","699","172","116","39","216","71","278","87","165","59","256","77","91","44","11","13","0","14",
"1400000US13013180106","Census Tract 1801.06; Barrow County; Georgia","1756","199","49","40","0","14","0","14","0","14","0","14","2","3","11","18","2","5","12","17","0","14","33","39","0","14","50","43","40","38","24","21","566","179","117","56","225","98","248","84","163","70","173","71","41","35","0","14","0","14",
"1400000US13013180107","Census Tract 1801.07; Barrow County; Georgia","2630","381","146","117","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","38","46","35","28","9","12","88","52","95","92","765","268","190","92","325","129","253","96","108","52","466","223","110","66","2","4","0","14",
"1400000US13013180108","Census Tract 1801.08; Barrow County; Georgia","2277","295","29","37","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","35","51","34","35","1","2","72","64","14","22","93","78","605","166","124","79","224","103","477","165","165","82","383","149","11","18","0","14","10","16",
"1400000US13013180203","Census Tract 1802.03; Barrow County; Georgia","1984","391","13","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","50","59","57","49","0","14","109","92","113","77","731","185","82","55","248","119","341","211","76","64","119","64","18","26","17","27","10","15",
"1400000US13013180204","Census Tract 1802.04; Barrow County; Georgia","2245","402","64","51","0","14","19","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","25","24","58","47","11","17","49","39","50","35","581","219","101","94","172","86","475","176","212","98","223","81","149","88","56","62","0","14",
"1400000US13013180205","Census Tract 1802.05; Barrow County; Georgia","3326","338","50","37","0","20","0","20","0","20","0","20","0","20","0","20","0","20","27","35","16","30","48","49","51","54","37","45","139","80","46","44","882","224","310","139","320","110","581","205","371","127","364","141","70","43","14","16","0","20",
"1400000US13013180206","Census Tract 1802.06; Barrow County; Georgia","2283","314","10","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","59","50","34","45","44","49","0","14","555","170","158","109","171","89","383","95","276","164","429","145","120","80","17","19","27","27",
"1400000US13013180301","Census Tract 1803.01; Barrow County; Georgia","2008","339","99","125","0","14","0","14","0","14","7","10","0","14","0","14","0","14","0","14","14","16","0","14","41","35","57","37","30","26","113","80","621","198","169","80","225","78","196","70","141","58","187","62","70","54","18","25","20","20",
"1400000US13013180302","Census Tract 1803.02; Barrow County; Georgia","4307","407","142","135","0","20","0","20","0","20","0","20","57","65","0","20","0","20","0","20","0","20","46","62","36","47","87","91","196","150","44","42","1152","294","381","153","380","141","381","164","513","209","429","152","335","156","99","101","29","36",
"1400000US13013180303","Census Tract 1803.03; Barrow County; Georgia","4351","734","47","31","0","20","0","20","0","20","0","20","0","20","3","9","0","20","61","43","0","20","28","31","12","20","74","49","69","52","133","70","955","243","322","139","509","201","514","247","319","132","548","131","162","83","75","103","520","484",
"1400000US13013180401","Census Tract 1804.01; Barrow County; Georgia","4605","459","61","54","0","20","0","20","0","20","0","20","0","20","0","20","26","32","0","20","0","20","59","59","33","53","32","40","22","26","58","57","1276","345","494","247","227","119","750","201","299","144","865","275","267","111","75","59","61","70",
"1400000US13013180402","Census Tract 1804.02; Barrow County; Georgia","3994","349","72","59","0","20","0","20","0","20","0","20","0","20","0","20","23","35","0","20","17","26","37","29","53","41","146","102","39","43","62","45","1152","229","267","115","289","94","625","191","351","168","637","202","179","90","15","18","30","38",
"1400000US13013180501","Census Tract 1805.01; Barrow County; Georgia","5092","605","71","65","0","20","0","20","0","20","0","20","0","20","0","20","0","20","52","70","0","20","0","20","9","15","231","148","66","63","114","86","1575","570","321","132","326","105","878","195","305","105","962","305","160","94","0","20","22","22",
"1400000US13013180502","Census Tract 1805.02; Barrow County; Georgia","3194","378","40","38","0","20","0","20","0","20","0","20","0","20","2","6","13","16","38","38","7","12","23","18","103","85","44","39","24","27","53","50","665","186","114","68","256","124","695","216","290","113","497","151","281","180","21","24","28","30",
"1400000US13013180503","Census Tract 1805.03; Barrow County; Georgia","3832","311","475","220","0","20","0","20","0","20","0","20","15","26","0","20","0","20","64","71","15","25","0","20","111","82","15","19","87","75","60","65","829","237","251","127","488","156","412","173","513","246","399","172","98","67","0","20","0","20",
"1400000US13015960101","Census Tract 9601.01; Bartow County; Georgia","1116","231","5","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","15","24","27","33","30","15","17","23","19","336","94","121","45","155","101","159","125","54","44","96","48","55","34","29","29","0","14",
"1400000US13015960103","Census Tract 9601.03; Bartow County; Georgia","2160","345","24","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","37","0","14","13","22","10","17","0","14","541","193","152","77","221","88","377","199","106","92","447","153","171","94","16","28","60","80",
"1400000US13015960104","Census Tract 9601.04; Bartow County; Georgia","1680","271","32","32","0","14","0","14","0","14","0","14","13","23","0","14","12","20","13","18","0","14","28","27","17","17","66","47","40","54","49","39","461","164","74","55","252","85","218","89","108","84","197","90","25","35","63","50","12","23",
"1400000US13015960105","Census Tract 9601.05; Bartow County; Georgia","2785","689","22","38","0","14","0","14","0","14","0","14","0","14","0","14","17","26","21","40","0","14","1","13","27","35","94","127","94","77","89","106","430","179","292","199","556","253","347","194","281","288","366","145","111","100","37","39","0","14",
"1400000US13015960201","Census Tract 9602.01; Bartow County; Georgia","1710","338","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","7","14","0","14","97","74","16","26","378","165","200","143","108","89","382","199","125","97","257","165","129","112","11","20","0","14",
"1400000US13015960202","Census Tract 9602.02; Bartow County; Georgia","2650","445","42","65","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","26","0","14","0","14","0","14","32","59","70","83","1","5","1037","263","85","68","187","117","263","137","211","108","616","322","33","62","23","49","35","66",
"1400000US13015960203","Census Tract 9602.03; Bartow County; Georgia","2870","440","127","133","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","5","63","64","13","29","18","34","509","201","310","174","268","137","578","275","376","163","354","189","200","94","52","83","0","14",
"1400000US13015960301","Census Tract 9603.01; Bartow County; Georgia","2331","514","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","25","32","93","105","73","75","49","61","6","13","580","258","182","97","149","94","426","192","145","127","398","265","81","60","33","38","91","134",
"1400000US13015960302","Census Tract 9603.02; Bartow County; Georgia","2402","369","14","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","18","25","60","59","14","21","33","37","24","23","36","28","869","295","398","194","178","105","168","113","116","86","335","169","129","104","10","15","0","14",
"1400000US13015960403","Census Tract 9604.03; Bartow County; Georgia","2830","536","10","21","0","14","0","14","0","14","0","14","199","164","0","14","0","14","78","117","96","81","28","38","12","20","66","85","20","32","34","47","976","276","110","82","158","141","354","193","263","139","258","130","131","111","0","14","37","54",
"1400000US13015960404","Census Tract 9604.04; Bartow County; Georgia","3303","556","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","42","69","0","20","0","20","10","18","69","71","93","113","125","106","822","220","405","197","117","104","472","205","701","419","386","205","41","51","0","20","20","38",
"1400000US13015960405","Census Tract 9604.05; Bartow County; Georgia","3741","601","17","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","31","42","40","35","39","120","119","50","46","85","93","1235","310","618","371","310","163","437","208","248","116","435","166","55","68","28","38","0","14",
"1400000US13015960406","Census Tract 9604.06; Bartow County; Georgia","1938","331","0","14","0","14","0","14","0","14","14","27","0","14","0","14","0","14","51","61","13","22","0","14","82","122","29","34","14","22","29","35","626","228","122","84","96","86","276","126","146","93","315","138","106","133","19","22","0","14",
"1400000US13015960407","Census Tract 9604.07; Bartow County; Georgia","1725","310","8","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","3","18","27","35","2","19","2","22","657","222","143","133","165","88","319","186","123","66","222","98","27","43","27","34","0","14",
"1400000US13015960501","Census Tract 9605.01; Bartow County; Georgia","3925","715","128","79","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","233","133","12","20","138","112","267","270","81","71","1125","445","387","219","284","134","404","234","256","161","488","255","87","77","35","40","0","20",
"1400000US13015960502","Census Tract 9605.02; Bartow County; Georgia","2042","404","30","51","0","14","0","14","0","14","0","14","39","64","0","14","1","4","0","14","0","14","36","43","173","115","57","43","50","82","78","108","569","202","97","82","250","222","303","260","105","75","132","93","102","75","20","36","0","14",
"1400000US13015960601","Census Tract 9606.01; Bartow County; Georgia","3830","557","35","54","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","27","37","6","10","56","49","32","37","85","91","800","313","132","92","163","120","679","268","238","174","1050","276","392","155","79","74","56","60",
"1400000US13015960602","Census Tract 9606.02; Bartow County; Georgia","2340","480","3","6","0","14","0","14","0","14","0","14","0","14","0","14","1","5","4","8","0","14","31","52","98","88","50","71","61","67","5","8","465","207","194","135","202","143","523","208","102","127","388","149","155","103","41","45","17","27",
"1400000US13015960701","Census Tract 9607.01; Bartow County; Georgia","3092","480","108","92","0","14","0","14","14","27","0","14","9","13","15","13","4","9","152","173","0","14","35","31","83","102","141","100","39","42","48","49","1273","401","190","95","156","82","249","184","167","123","249","159","160","138","0","14","0","14",
"1400000US13015960702","Census Tract 9607.02; Bartow County; Georgia","2559","463","8","15","0","14","0","14","0","14","0","14","15","26","0","14","0","14","0","14","0","14","19","31","20","36","20","31","0","14","19","29","896","456","28","34","223","107","244","102","202","90","621","167","122","65","65","63","57","62",
"1400000US13015960801","Census Tract 9608.01; Bartow County; Georgia","3205","602","74","73","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","98","89","117","100","82","67","125","98","79","78","1000","440","233","122","64","47","399","194","195","138","445","164","197","121","51","47","46","43",
"1400000US13015960802","Census Tract 9608.02; Bartow County; Georgia","2044","348","170","154","0","14","0","14","0","14","24","39","0","14","0","14","0","14","30","38","13","20","21","32","32","36","77","60","51","57","188","124","706","253","147","82","87","53","233","157","102","61","100","60","47","51","0","14","16","28",
"1400000US13015960804","Census Tract 9608.04; Bartow County; Georgia","2702","337","27","26","0","14","0","14","0","14","0","14","8","14","0","14","9","15","3","5","9","16","0","14","28","28","55","44","44","37","22","25","557","153","151","102","170","125","339","148","337","159","649","165","182","73","53","40","59","53",
"1400000US13015960805","Census Tract 9608.05; Bartow County; Georgia","1352","308","3","6","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","43","57","15","23","55","50","69","68","13","16","450","188","157","82","124","92","219","97","53","38","80","32","53","36","12","14","6","6",
"1400000US13015960901","Census Tract 9609.01; Bartow County; Georgia","1824","290","32","35","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","25","46","36","15","17","8","14","32","36","653","236","80","35","162","83","259","97","107","58","184","80","178","110","52","48","0","14",
"1400000US13015960902","Census Tract 9609.02; Bartow County; Georgia","5039","690","31","48","7","13","0","20","0","20","0","20","0","20","0","20","0","20","27","42","17","30","0","20","218","203","51","56","23","39","15","18","1872","595","304","132","427","192","780","234","286","116","654","200","160","91","105","79","62","66",
"1400000US13015961001","Census Tract 9610.01; Bartow County; Georgia","3545","389","100","102","0","20","0","20","0","20","0","20","19","21","0","20","0","20","0","20","12","23","13","22","83","95","111","81","15","27","28","33","1050","308","216","173","274","171","536","240","350","144","541","193","181","111","16","25","0","20",
"1400000US13015961002","Census Tract 9610.02; Bartow County; Georgia","2442","417","39","45","0","14","0","14","0","14","0","14","65","99","0","14","0","14","0","14","0","14","33","51","85","74","126","65","111","87","52","77","574","209","269","238","253","154","246","154","221","145","254","107","49","49","40","58","25","46",
"1400000US13017960100","Census Tract 9601; Ben Hill County; Georgia","1777","272","37","40","0","14","0","14","0","14","0","14","0","14","0","14","0","14","47","55","36","35","13","14","116","86","17","29","54","47","46","34","696","255","162","92","73","56","208","166","82","66","135","119","27","29","28","35","0","14",
"1400000US13017960200","Census Tract 9602; Ben Hill County; Georgia","1324","206","14","15","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","25","0","14","37","38","36","52","53","41","18","30","11","17","451","185","124","82","41","22","192","81","160","76","86","60","58","38","7","11","19","25",
"1400000US13017960300","Census Tract 9603; Ben Hill County; Georgia","2521","359","17","19","0","14","0","14","0","14","0","14","0","14","0","14","0","14","59","69","5","10","34","39","66","54","87","67","0","14","67","68","1093","285","177","120","80","54","216","115","258","100","303","146","32","32","17","17","10","16",
