"GEO_ID","NAME","B15003_001E","B15003_001M","B15003_002E","B15003_002M","B15003_003E","B15003_003M","B15003_004E","B15003_004M","B15003_005E","B15003_005M","B15003_006E","B15003_006M","B15003_007E","B15003_007M","B15003_008E","B15003_008M","B15003_009E","B15003_009M","B15003_010E","B15003_010M","B15003_011E","B15003_011M","B15003_012E","B15003_012M","B15003_013E","B15003_013M","B15003_014E","B15003_014M","B15003_015E","B15003_015M","B15003_016E","B15003_016M","B15003_017E","B15003_017M","B15003_018E","B15003_018M","B15003_019E","B15003_019M","B15003_020E","B15003_020M","B15003_021E","B15003_021M","B15003_022E","B15003_022M","B15003_023E","B15003_023M","B15003_024E","B15003_024M","B15003_025E","B15003_025M",
"1400000US13067030332","Census Tract 303.32, Cobb County, Georgia","2125","300","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","29","46","12","18","170","95","8","14","102","68","267","231","34","25","970","180","417","129","46","33","70","62",
"1400000US13067030334","Census Tract 303.34, Cobb County, Georgia","2070","191","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","20","0","14","29","42","127","54","37","30","70","41","219","77","105","61","921","148","390","100","85","59","70","49",
"1400000US13067030335","Census Tract 303.35, Cobb County, Georgia","3256","237","18","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","198","77","20","22","88","45","263","96","137","82","1643","244","682","174","103","63","104","72",
"1400000US13067030337","Census Tract 303.37, Cobb County, Georgia","3362","441","10","17","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","135","57","8","12","15","16","339","214","132","55","1370","248","984","321","233","67","136","65",
"1400000US13067030340","Census Tract 303.40, Cobb County, Georgia","3001","389","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","26","44","0","14","7","11","0","14","21","28","0","14","11","16","237","93","56","45","62","35","325","108","348","294","1171","159","532","173","91","52","114","75",
"1400000US13067030341","Census Tract 303.41, Cobb County, Georgia","3042","293","29","39","0","14","0","14","0","14","0","14","0","14","0","14","0","14","23","32","0","14","0","14","0","14","10","17","0","14","21","22","363","121","17","20","132","70","345","113","119","61","1258","294","520","145","139","115","66","54",
"1400000US13067030342","Census Tract 303.42, Cobb County, Georgia","3018","229","20","23","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","3","1","2","17","26","17","25","207","115","0","14","228","78","399","126","241","112","1244","177","470","115","116","49","56","42",
"1400000US13067030343","Census Tract 303.43, Cobb County, Georgia","3564","735","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","9","14","186","80","16","19","50","25","455","368","190","90","1436","229","1031","408","112","54","79","54",
"1400000US13067030344","Census Tract 303.44, Cobb County, Georgia","2477","337","19","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","25","40","26","41","0","14","321","139","28","27","28","27","466","206","274","102","925","170","227","121","33","27","105","137",
"1400000US13067030345","Census Tract 303.45, Cobb County, Georgia","4978","701","33","53","0","20","0","20","0","20","0","20","0","20","7","15","0","20","0","20","0","20","15","24","58","92","84","95","7","15","0","20","471","179","129","113","75","69","266","149","732","499","1940","385","1012","258","149","98","0","20",
"1400000US13067030346","Census Tract 303.46, Cobb County, Georgia","3263","780","0","20","19","31","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","18","31","26","44","35","47","0","20","50","62","780","362","422","408","276","289","351","142","124","74","865","325","208","154","30","49","59","51",
"1400000US13067030347","Census Tract 303.47, Cobb County, Georgia","3204","551","29","53","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","35","41","1","3","0","14","455","215","20","30","152","68","470","136","407","280","1181","295","284","134","107","82","63","62",
"1400000US13067030348","Census Tract 303.48, Cobb County, Georgia","3448","323","253","176","0","20","0","20","0","20","0","20","0","20","0","20","0","20","30","45","3","7","0","20","3","6","26","36","0","20","122","68","618","157","58","67","152","93","513","172","321","151","920","245","346","183","42","61","41","48",
"1400000US13067030349","Census Tract 303.49, Cobb County, Georgia","2261","386","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","9","16","0","14","0","14","0","14","0","14","0","14","40","58","554","242","68","57","130","84","387","144","196","116","531","166","296","180","19","21","31","36",
"1400000US13067030350","Census Tract 303.50, Cobb County, Georgia","1697","215","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","2","6","2","4","27","45","176","114","0","14","86","61","347","172","210","110","413","123","308","167","82","70","44","47",
"1400000US13067030351","Census Tract 303.51, Cobb County, Georgia","1885","379","24","41","0","14","29","50","0","14","15","24","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","17","28","152","95","0","14","18","30","93","74","48","40","979","310","324","106","127","76","59","52",
"1400000US13067030352","Census Tract 303.52, Cobb County, Georgia","4191","752","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","185","283","0","20","0","20","37","56","0","20","0","20","130","81","11","32","54","49","109","67","222","153","1563","372","1193","444","500","364","187","159",
"1400000US13067030353","Census Tract 303.53, Cobb County, Georgia","2379","281","7","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","21","0","14","255","196","30","34","46","41","248","153","128","86","882","209","631","191","90","89","50","50",
"1400000US13067030354","Census Tract 303.54, Cobb County, Georgia","3037","308","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","20","34","0","14","0","14","0","14","0","14","161","88","45","52","81","82","184","97","47","36","1329","350","814","224","156","84","200","120",
"1400000US13067030355","Census Tract 303.55, Cobb County, Georgia","1490","383","2","11","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","205","37","9","15","30","47","190","89","108","114","739","282","153","142","0","14","54","91",
"1400000US13067030356","Census Tract 303.56, Cobb County, Georgia","4237","689","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","59","0","14","0","14","283","213","18","28","129","89","372","196","195","118","1848","432","1144","512","141","73","68","59",
"1400000US13067030357","Census Tract 303.57, Cobb County, Georgia","1491","244","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","86","66","0","14","71","75","200","91","112","74","591","160","267","120","146","95","18","27",
"1400000US13067030358","Census Tract 303.58, Cobb County, Georgia","2579","559","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","22","13","27","0","14","16","24","581","477","51","65","46","43","226","113","202","107","745","221","444","167","207","88","44","38",
"1400000US13067030359","Census Tract 303.59, Cobb County, Georgia","2714","279","49","55","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","21","30","1","2","13","23","53","49","360","132","18","26","33","35","288","145","130","84","981","212","572","173","129","62","66","52",
"1400000US13067030360","Census Tract 303.60, Cobb County, Georgia","1557","240","36","61","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","60","61","235","109","38","48","31","32","36","41","13","23","549","166","285","116","201","106","73","56",
"1400000US13067030361","Census Tract 303.61, Cobb County, Georgia","3200","580","18","40","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","172","191","10","18","21","24","51","67","45","64","612","224","74","62","81","56","513","231","180","112","1048","379","270","191","93","102","12","20",
"1400000US13067030362","Census Tract 303.62, Cobb County, Georgia","2434","769","16","26","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","19","229","261","622","335","37","53","303","241","309","155","43","42","503","167","192","117","96","78","72","70",
"1400000US13067030363","Census Tract 303.63, Cobb County, Georgia","2357","455","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","27","50","0","14","21","37","21","36","37","45","314","135","73","62","71","42","533","303","167","88","746","190","333","204","0","14","14","21",
"1400000US13067030364","Census Tract 303.64, Cobb County, Georgia","1842","193","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","36","41","0","14","155","90","43","52","75","67","341","118","104","59","699","194","217","105","0","14","172","124",
"1400000US13067030365","Census Tract 303.65, Cobb County, Georgia","2197","304","9","16","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","63","0","14","0","14","0","14","290","222","1","3","72","58","210","101","76","55","947","186","398","133","140","92","15","25",
"1400000US13067030366","Census Tract 303.66, Cobb County, Georgia","2099","495","76","97","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","153","87","0","14","83","79","154","119","58","49","958","453","432","166","69","54","116","110",
"1400000US13067030367","Census Tract 303.67, Cobb County, Georgia","1722","230","24","32","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","17","0","14","0","14","31","38","32","35","41","36","54","48","73","45","830","238","368","140","172","106","87","63",
"1400000US13067030368","Census Tract 303.68, Cobb County, Georgia","1834","248","59","72","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","147","81","26","40","46","38","256","120","26","29","725","200","277","122","200","173","72","77",
"1400000US13067030369","Census Tract 303.69, Cobb County, Georgia","2434","726","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","24","0","14","39","50","0","14","0","14","90","135","0","14","62","65","314","316","0","14","1033","285","685","261","81","69","114","93",
"1400000US13067030370","Census Tract 303.70, Cobb County, Georgia","2798","681","13","25","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","22","31","0","14","0","14","0","14","97","81","0","14","43","45","257","133","69","50","1552","655","565","141","119","71","61","56",
"1400000US13067030405","Census Tract 304.05, Cobb County, Georgia","4743","665","63","75","0","20","0","20","0","20","0","20","0","20","0","20","0","20","135","103","0","20","112","112","0","20","0","20","24","37","83","66","961","349","163","119","205","124","711","293","504","281","1361","406","271","138","70","75","80","61",
"1400000US13067030407","Census Tract 304.07, Cobb County, Georgia","4266","835","65","60","0","20","0","20","0","20","0","20","0","20","0","20","0","20","53","85","0","20","8","13","0","20","22","24","26","33","0","20","598","186","89","64","161","70","545","271","159","63","1723","458","681","336","94","71","42","30",
"1400000US13067030408","Census Tract 304.08, Cobb County, Georgia","2175","213","35","53","12","19","0","14","0","14","0","14","0","14","37","56","0","14","27","37","37","44","0","14","9","14","0","14","0","14","22","25","221","129","22","23","107","57","237","117","112","53","778","180","422","131","61","44","36","37",
"1400000US13067030409","Census Tract 304.09, Cobb County, Georgia","2418","238","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","8","14","0","14","10","16","202","82","34","41","49","35","296","114","118","87","1076","154","422","99","85","52","118","84",
"1400000US13067030410","Census Tract 304.10, Cobb County, Georgia","3402","647","3","8","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","4","9","0","14","5","11","64","101","0","14","321","158","135","83","164","121","547","226","409","197","1150","365","452","269","115","122","33","42",
"1400000US13067030411","Census Tract 304.11, Cobb County, Georgia","1201","374","11","19","0","14","0","14","0","14","0","14","23","37","0","14","0","14","65","58","0","14","19","31","0","14","0","14","0","14","0","14","205","105","26","43","128","117","323","213","51","56","340","201","10","29","0","14","0","14",
"1400000US13067030412","Census Tract 304.12, Cobb County, Georgia","3047","632","19","29","0","14","0","14","0","14","15","25","53","48","0","14","36","41","111","73","22","28","39","34","36","52","0","14","2","4","0","14","539","261","168","229","119","61","353","141","296","114","1071","644","163","103","0","14","5","9",
"1400000US13067030413","Census Tract 304.13, Cobb County, Georgia","3229","374","19","34","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","86","70","11","16","0","14","64","78","685","358","81","76","209","126","491","234","327","144","1004","334","222","122","14","22","16","24",
"1400000US13067030414","Census Tract 304.14, Cobb County, Georgia","1781","274","10","16","0","14","0","14","0","14","0","14","30","41","0","14","0","14","22","36","0","14","0","14","8","15","0","14","53","58","0","14","514","149","36","37","79","72","372","131","209","124","314","148","134","94","0","14","0","14",
"1400000US13067030505","Census Tract 305.05, Cobb County, Georgia","3756","417","37","53","0","20","0","20","0","20","0","20","47","74","31","43","27","37","111","119","0","20","30","46","0","20","0","20","37","36","11","17","743","281","100","100","242","147","814","256","216","139","880","246","343","123","71","77","16","32",
"1400000US13067030506","Census Tract 305.06, Cobb County, Georgia","3145","386","26","25","19","30","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","9","0","14","39","53","68","70","0","14","42","35","733","224","217","119","159","111","557","246","192","70","573","143","321","117","96","53","98","75",
"1400000US13067030507","Census Tract 305.07, Cobb County, Georgia","3897","708","27","28","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","8","13","1","3","20","21","0","20","30","36","569","176","192","117","157","74","704","417","227","82","1368","450","452","142","86","59","56","49",
"1400000US13067030508","Census Tract 305.08, Cobb County, Georgia","2589","867","31","46","0","14","0","14","0","14","0","14","0","14","22","47","0","14","0","14","0","14","0","14","2","4","0","14","152","240","10","16","781","458","52","54","90","60","294","125","296","223","676","215","141","87","19","22","23","25",
"1400000US13067030509","Census Tract 305.09, Cobb County, Georgia","2940","435","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","17","0","14","0","14","387","159","32","39","136","87","405","111","95","70","1171","307","504","235","200","190","0","14",
"1400000US13067030510","Census Tract 305.10, Cobb County, Georgia","1324","300","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","21","0","14","0","14","0","14","194","162","8","13","0","14","145","85","67","52","736","240","161","107","0","14","0","14",
"1400000US13067030511","Census Tract 305.11, Cobb County, Georgia","3099","332","15","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","10","18","0","14","1","4","41","41","68","75","0","14","35","57","282","111","26","40","136","93","484","195","372","150","1244","320","251","119","79","76","55","52",
"1400000US13067030602","Census Tract 306.02, Cobb County, Georgia","5325","729","0","20","0","20","0","20","0","20","0","20","7","16","0","20","0","20","0","20","5","12","6","12","81","80","67","68","24","30","0","20","558","173","66","61","185","86","742","216","144","113","1969","464","1029","403","252","128","190","94",
"1400000US13067030603","Census Tract 306.03, Cobb County, Georgia","4015","668","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","59","76","0","20","45","48","43","47","0","20","302","205","41","101","148","154","557","279","212","154","1435","430","1081","547","92","66","0","20",
"1400000US13067030604","Census Tract 306.04, Cobb County, Georgia","2220","380","37","62","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","283","270","24","40","169","207","587","314","238","180","450","250","369","299","63","62","0","14",
"1400000US13067030700","Census Tract 307, Cobb County, Georgia","3044","384","56","51","0","14","0","14","0","14","0","14","0","14","0","14","0","14","214","165","0","14","47","80","116","142","12","18","22","28","52","58","477","126","113","91","163","83","396","172","184","90","841","219","308","109","31","30","12","20",
"1400000US13067030800","Census Tract 308, Cobb County, Georgia","2866","431","58","73","0","20","0","20","0","20","19","34","210","191","25","41","8","13","182","134","19","31","0","20","0","20","56","70","24","38","0","20","628","289","92","99","74","47","389","145","131","69","604","145","263","101","39","35","45","60",
"1400000US13067030906","Census Tract 309.06, Cobb County, Georgia","2812","564","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","39","47","0","14","32","39","0","14","0","14","0","14","663","313","27","34","171","91","325","173","142","102","927","299","240","145","225","185","21","28",
"1400000US13067030907","Census Tract 309.07, Cobb County, Georgia","2744","365","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","13","21","0","14","151","104","72","63","208","168","172","133","59","51","1312","276","631","210","68","71","58","68",
"1400000US13067030908","Census Tract 309.08, Cobb County, Georgia","2572","436","125","119","0","14","0","14","0","14","0","14","0","14","0","14","0","14","108","78","0","14","63","69","9","16","29","44","23","34","99","135","809","354","31","31","131","115","328","199","192","98","435","138","183","85","0","14","7","12",
"1400000US13067030909","Census Tract 309.09, Cobb County, Georgia","3356","760","15","31","0","14","0","14","29","45","0","14","8","15","18","30","0","14","0","14","8","15","348","375","221","244","120","52","195","68","41","44","587","177","385","145","190","74","505","241","188","100","320","106","144","46","34","31","0","14",
"1400000US13067030910","Census Tract 309.10, Cobb County, Georgia","2341","352","110","121","0","14","0","14","0","14","0","14","0","14","0","14","0","14","213","152","0","14","0","14","17","29","32","61","0","14","128","112","543","400","109","101","56","62","249","101","237","174","484","242","130","77","19","29","14","33",
"1400000US13067030911","Census Tract 309.11, Cobb County, Georgia","2800","1293","327","153","0","14","0","14","0","14","0","14","0","14","0","14","0","14","20","41","0","14","22","38","279","369","178","234","54","75","0","14","345","217","20","32","112","112","399","245","303","216","624","266","96","81","21","37","0","14",
"1400000US13067030912","Census Tract 309.12, Cobb County, Georgia","3448","413","216","150","0","20","0","20","0","20","46","74","88","89","30","47","110","99","193","130","0","20","25","37","11","15","112","93","42","61","15","24","471","164","37","40","181","105","355","155","167","102","941","230","288","158","110","88","10","19",
"1400000US13067031001","Census Tract 310.01, Cobb County, Georgia","3216","545","145","78","0","20","0","20","0","20","0","20","98","99","0","20","46","57","74","62","62","73","131","78","125","75","102","85","51","71","57","56","799","254","154","87","165","81","468","164","276","184","445","210","10","14","8","12","0","20",
"1400000US13067031004","Census Tract 310.04, Cobb County, Georgia","5385","537","95","122","61","109","0","20","0","20","0","20","0","20","33","52","171","107","212","154","81","83","389","194","243","194","17","29","54","57","142","105","1603","436","113","97","132","81","898","262","405","178","672","147","63","69","0","20","1","3",
"1400000US13067031005","Census Tract 310.05, Cobb County, Georgia","3260","364","88","74","0","20","0","20","0","20","18","27","0","20","0","20","20","31","164","112","0","20","0","20","69","62","84","60","77","57","49","47","748","207","194","126","260","126","545","154","181","81","382","141","286","142","95","50","0","20",
"1400000US13067031006","Census Tract 310.06, Cobb County, Georgia","2444","512","108","114","0","14","0","14","0","14","73","111","0","14","0","14","7","30","222","218","170","138","35","38","76","92","0","14","87","81","9","15","722","418","73","66","61","57","280","154","123","116","254","167","132","128","0","14","12","29",
"1400000US13067031007","Census Tract 310.07, Cobb County, Georgia","3027","526","15","23","0","20","0","20","0","20","0","20","2","6","18","24","0","20","166","125","42","68","88","83","0","20","59","70","92","106","38","41","776","249","34","55","170","110","545","188","530","492","244","143","208","136","0","20","0","20",
"1400000US13067031101","Census Tract 311.01, Cobb County, Georgia","4446","885","130","90","0","20","0","20","0","20","41","46","56","58","0","20","0","20","161","119","0","20","63","58","94","65","92","84","20","27","131","114","714","604","131","91","330","196","723","316","303","125","906","273","428","226","81","61","42","29",
"1400000US13067031110","Census Tract 311.10, Cobb County, Georgia","2226","343","22","35","0","14","0","14","0","14","0","14","0","14","23","37","24","35","43","65","0","14","6","9","8","12","0","14","38","57","6","12","266","113","23","21","128","74","406","192","157","89","688","213","281","94","77","37","30","37",
"1400000US13067031111","Census Tract 311.11, Cobb County, Georgia","2833","342","10","18","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","9","43","62","0","14","357","116","100","61","121","82","493","230","207","111","933","165","345","132","151","103","68","46",
"1400000US13067031112","Census Tract 311.12, Cobb County, Georgia","4672","650","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","16","29","0","20","0","20","0","20","34","46","0","20","7","12","352","149","48","51","32","40","771","411","222","119","1520","338","1010","260","465","324","195","110",
"1400000US13067031113","Census Tract 311.13, Cobb County, Georgia","997","190","0","14","0","14","0","14","0","14","0","14","0","14","0","14","16","25","48","46","0","14","0","14","0","14","0","14","0","14","62","76","93","72","0","14","23","23","208","90","26","28","344","106","131","62","35","31","11","13",
"1400000US13067031114","Census Tract 311.14, Cobb County, Georgia","5050","517","90","87","0","20","0","20","9","29","7","21","41","67","0","20","0","20","50","79","0","20","86","115","53","69","29","44","41","53","19","31","627","234","156","105","162","108","742","216","254","127","2046","453","579","208","47","60","12","19",
"1400000US13067031115","Census Tract 311.15, Cobb County, Georgia","2882","337","39","41","12","18","0","14","0","14","0","14","0","14","0","14","10","18","90","106","0","14","24","36","53","59","22","20","58","43","40","31","470","172","137","181","186","78","343","134","155","87","888","182","253","99","41","55","61","39",
"1400000US13067031116","Census Tract 311.16, Cobb County, Georgia","2921","614","26","58","0","14","0","14","51","76","0","14","0","14","0","14","0","14","208","195","0","14","113","99","58","62","42","72","66","77","0","14","441","281","73","59","40","44","595","350","306","211","662","357","190","104","31","57","19","31",
"1400000US13067031117","Census Tract 311.17, Cobb County, Georgia","4438","542","102","93","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","52","67","43","40","0","20","22","35","606","188","136","81","309","148","631","177","195","100","1307","364","811","287","154","87","70","57",
"1400000US13067031118","Census Tract 311.18, Cobb County, Georgia","3984","557","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","40","66","0","20","10","7","70","90","0","20","5","10","0","20","527","239","59","59","231","196","555","235","171","107","1056","276","943","256","247","200","70","51",
"1400000US13067031119","Census Tract 311.19, Cobb County, Georgia","2348","411","34","57","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","65","114","15","23","29","47","626","224","125","106","215","152","244","134","202","162","656","247","112","87","25","29","0","14",
"1400000US13067031120","Census Tract 311.20, Cobb County, Georgia","3261","571","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","64","84","0","14","149","186","0","14","11","22","585","316","48","50","165","92","341","155","161","96","1260","282","320","124","96","69","61","68",
"1400000US13067031121","Census Tract 311.21, Cobb County, Georgia","2025","303","1","3","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","14","23","0","14","0","14","104","84","25","39","129","94","361","159","159","93","865","302","354","196","10","16","3","6",
"1400000US13067031122","Census Tract 311.22, Cobb County, Georgia","1808","218","18","28","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","13","19","12","18","0","14","0","14","0","14","41","55","209","106","38","50","107","71","217","146","80","76","794","146","263","161","15","20","0","14",
"1400000US13067031207","Census Tract 312.07, Cobb County, Georgia","4325","690","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","30","48","17","28","306","176","58","65","73","104","607","314","245","167","1917","589","802","227","169","110","101","106",
"1400000US13067031209","Census Tract 312.09, Cobb County, Georgia","3495","305","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","12","15","0","14","178","56","43","49","29","33","373","162","172","113","1439","225","736","152","425","138","88","41",
"1400000US13067031212","Census Tract 312.12, Cobb County, Georgia","1957","336","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","1","3","0","14","2","6","64","52","30","38","45","32","159","99","50","30","893","294","460","138","211","82","42","30",
"1400000US13067031213","Census Tract 312.13, Cobb County, Georgia","1949","251","0","14","0","14","20","33","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","52","60","0","14","107","93","495","168","50","39","658","164","448","177","103","79","16","33",
"1400000US13067031214","Census Tract 312.14, Cobb County, Georgia","2950","990","5","27","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","5","25","0","14","0","14","0","14","0","14","31","51","439","451","0","14","49","42","394","205","308","348","1120","516","478","169","121","83","0","14",
"1400000US13067031215","Census Tract 312.15, Cobb County, Georgia","3872","651","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","113","161","0","14","0","14","0","14","0","14","0","14","47","56","302","222","151","233","35","58","531","255","197","162","1491","434","783","372","113","128","109","107",
"1400000US13067031216","Census Tract 312.16, Cobb County, Georgia","2359","628","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","97","93","0","14","6","36","454","540","94","58","1064","318","478","156","110","94","56","53",
"1400000US13067031217","Census Tract 312.17, Cobb County, Georgia","2630","398","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","54","70","0","14","96","113","193","111","63","79","89","74","424","183","53","57","883","253","695","275","61","46","19","34",
"1400000US13067031218","Census Tract 312.18, Cobb County, Georgia","2112","284","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","11","18","207","142","28","34","61","90","252","212","66","55","883","264","433","183","129","94","42","55",
"1400000US13067031219","Census Tract 312.19, Cobb County, Georgia","1561","304","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","19","34","0","14","85","101","68","103","0","14","259","175","0","14","783","241","193","126","137","130","17","29",
"1400000US13067031220","Census Tract 312.20, Cobb County, Georgia","1885","395","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","0","14","87","126","48","56","0","14","81","105","30","53","226","174","0","14","0","14","445","322","227","223","445","201","274","179","22","37","0","14",
"1400000US13067031221","Census Tract 312.21, Cobb County, Georgia","2178","319","36","61","0","14","0","14","0","14","0","14","0","14","0","14","0","14","64","97","0","14","0","14","0","14","0","14","0","14","42","61","166","139","135","93","64","85","333","247","91","77","750","305","348","171","95","109","54","73",
"1400000US13067031306","Census Tract 313.06, Cobb County, Georgia","2846","424","28","40","0","14","0","14","0","14","0","14","0","14","0","14","0","14","15","28","6","10","4","7","6","9","13","18","71","64","15","17","690","212","138","55","196","94","512","219","316","220","358","115","361","177","90","88","27","28",
"1400000US13067031308","Census Tract 313.08, Cobb County, Georgia","3094","336","201","116","0","14","0","14","0","14","23","37","20","33","20","35","23","40","133","132","15","33","61","48","44","40","38","42","80","64","64","51","779","206","124","71","102","71","243","111","262","120","674","235","163","71","15","23","10","18",
"1400000US13067031314","Census Tract 313.14, Cobb County, Georgia","4424","679","0","20","0","20","0","20","0","20","0","20","15","27","0","20","0","20","1","3","0","20","0","20","0","20","0","20","0","20","0","20","307","166","46","64","114","93","576","409","531","237","1980","573","614","233","139","90","101","67",
"1400000US13067031315","Census Tract 313.15, Cobb County, Georgia","3589","591","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","0","20","38","44","24","39","149","188","326","159","25","41","162","74","295","110","185","97","1487","354","642","262","174","119","82","58",
"1400000US13067031316","Census Tract 313.16, Cobb County, Georgia","3939","634","57","50","0","20","0","20","0","20","0","20","0","20","0","20","0","20","130","179","57","90","132","183","0","20","33","52","0","20","0","20","625","219","20","35","203","148","488","269","251","138","902","306","794","290","199","140","48","61",
"1400000US13067031317","Census Tract 313.17, Cobb County, Georgia","3512","820","119","54","5","8","0","20","0","20","25","43","0","20","0","20","0","20","0","20","0","20","0","20","19","35","33","53","169","165","110","171","1096","599","183","133","91","81","452","325","443","248","503","194","132","116","49","71","83","98",
"1400000US13067031318","Census Tract 313.18, Cobb County, Georgia","2777","652","60","93","0","14","0","14","0","14","0","14","0","14","0","14","138","194","156","186","0","14","0","14","43","74","0","14","78","114","29","48","423","249","41","52","81","77","754","361","200","126","479","289","295","188","0","14","0","14",
"1400000US13067031319","Census Tract 313.19, Cobb County, Georgia","3168","704","18","30","0","20","0","20","0","20","7","21","30","53","8","24","0","20","188","219","0","20","14","23","54","88","99","143","70","77","84","73","1052","421","141","151","130","84","332","128","257","132","319","162","219","104","122","195","24","40",
